t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.9,1.107587584368968,1.1007275692513907,train
1,0.7,1.107587584368968,1.1007275692513907,train
2,1.9,1.107587584368968,1.1007275692513907,train
3,3.2,3.0357698020334944,3.0165891683040895,train
4,3.9,3.4659541591107965,3.4888334342805423,train
5,6.0,6.62886484796146,6.647689628700621,train
6,6.9,7.729135615595727,7.744070871491545,train
7,11.8,10.669867605588196,10.63656416448322,train
8,11.5,10.880843319453657,10.837294085412795,train
9,9.5,10.781566237048986,10.755802577205632,train
10,8.7,8.849632128310839,8.860231192690206,train
11,7.0,6.619507371981174,6.6512629652350315,train
12,5.4,4.42619221661471,4.4461378173482675,train
13,2.2,2.725927378425114,2.7224223239320042,train
14,1.3,1.5632879056587958,1.5399287174979415,train
15,0.6,0.8470724483737135,0.8148398361910466,train
16,0.2,0.4389346227245711,0.40751838596851175,train
17,0.3,0.219856965191861,0.19452167816927218,train
18,0.4,0.10739821694245255,0.08941598996147092,validation
19,0.2,0.051523376114172785,0.039901230754973684,validation
20,0.2,0.02440323369940644,0.017409309306824782,validation
21,0.4,0.011455079430763975,0.007473625880874722,validation
22,0.3,0.0053439529636599295,0.0031743961230482993,validation
23,0.2,0.002482639882913766,0.0013408598147772873,validation
24,0.3,0.001150263858765032,0.0005659891303079147,test
25,0.2,0.0005321269548963669,0.00023991919534625675,test
26,0.1,0.0002460295209584017,0.00010266774120848295,test
27,0.4,0.00011379006651515781,4.4614775713326645e-05,test
28,0.2,5.269587548041297e-05,1.9823110655200728e-05,test
29,0.1,2.4461584666367968e-05,9.077983796937662e-06,test
30,0.1,1.139836075621681e-05,4.3244953943855e-06,test
