t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.7,0.9402297886435885,0.9488349688829089,train
1,0.7,0.9402297886435885,0.9488349688829089,train
2,0.6,0.9402297886435885,0.9488349688829089,train
3,0.5,0.9402297886435885,0.9488349688829089,train
4,1.1,0.8245829014852089,0.8320170475050304,train
5,1.6,1.5040967584849427,1.5168203304829126,train
6,2.1,2.0086622949737856,2.0245899227531803,train
7,3.4,3.100299110422537,3.121992231476671,train
8,5.4,4.657418166438741,4.685153812815945,train
9,7.6,7.346960538000484,7.380577032440371,train
10,10.6,11.511889429095858,11.54624917826252,train
11,17.4,17.254118876747512,17.27346405266551,train
12,25.2,21.704137663183502,21.68988996220828,train
13,19.3,19.035228353692162,19.0202138902235,train
14,14.7,16.69345028963744,16.677959055355252,train
15,12.0,14.640994809752423,14.62554360070449,train
16,10.2,12.838633586410895,12.82314465598915,train
17,9.6,11.262361655713768,11.247619580607797,train
18,9.4,9.871783647959418,9.856875981910251,train
19,9.0,8.667107806536704,8.653967360086263,train
20,9.2,7.584775224374559,7.570433910481711,train
21,9.4,6.6778100745587885,6.667039275699438,train
22,7.2,5.818578797508532,5.804625636779696,train
23,6.1,5.152712470163396,5.1443713611821105,train
24,4.8,4.461365084410244,4.448533572816364,train
25,5.0,3.970175030709311,3.9628959937754717,train
26,4.4,3.4337402017096172,3.423499396631093,train
27,3.6,3.0439278246049506,3.036532274716916,train
28,2.7,2.6523832981334743,2.6446528230588884,train
29,2.0,2.33252384818324,2.325670194636157,train
30,1.5,2.0440886343437428,2.0377704547431588,train
31,1.3,1.7928307213668138,1.7870452069342673,validation
32,0.8,1.5723157424415308,1.5670302629972044,validation
33,0.9,1.3789223980423837,1.3741011255500337,validation
34,0.9,1.209316114949361,1.2049247970272097,validation
35,0.5,1.0605712347505434,1.0565770541253903,validation
36,0.5,0.930121844770872,0.9264935563255414,validation
37,0.8,0.8157176202679571,0.812425656376924,validation
38,0.4,0.7153850207301281,0.7124015504890142,validation
39,0.5,0.6273932484177913,0.6246921976576949,validation
40,0.6,0.5502243919296664,0.5477814322076237,validation
41,0.4,0.4825472415847,0.48033975534374335,test
42,0.2,0.4231943253443306,0.42120135323435376,test
43,0.2,0.37114176924861253,0.3693439445126399,test
44,0.4,0.3254916349839618,0.323871108885968,test
45,0.3,0.2854564299081563,0.28399679139884476,test
46,0.2,0.25034552232630003,0.2490317144933654,test
47,0.3,0.2195532276751847,0.21837146298557106,test
48,0.3,0.1925483600964613,0.19148603599295042,test
49,0.3,0.16886506915736368,0.16791068520570082,test
50,0.4,0.14809480364706887,0.14723788113010863,test
51,0.4,0.12987926381940748,0.12911026843066695,test
