t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
0,0.2,0.20698803160289553,0.21528790738343534,train,0.0,0.29183970491935596,0.0,0.3549259150108838,0.0,0.44633590089451564,0.0,0.29183970491935596,0.0,0.3549259150108838,0.0,0.44633590089451564
1,0.2,0.1894591323382594,0.19231360597027078,train,0.06318583456293445,0.5340352033475998,0.0,0.6465453236987447,0.0,0.8457536551840407,0.06318583456293445,0.5340352033475998,0.0,0.6465453236987447,0.0,0.8457536551840407
2,0.3,0.30732768642958114,0.30849502957944874,train,0.11989830820940064,0.3909485335535968,0.0,0.7170570936914539,0.0,0.7580245441248684,0.11989830820940064,0.3909485335535968,0.0,0.7170570936914539,0.0,0.7580245441248684
3,0.3,0.38787434560240214,0.3870650804956436,train,0.3280477587099327,0.6198919109890492,0.22568238975561125,0.6865720902293132,0.13034818363967354,0.8315652883729661,0.3280477587099327,0.6198919109890492,0.22568238975561125,0.6865720902293132,0.13034818363967354,0.8315652883729661
4,0.5,0.5256040471020205,0.5223175709046255,train,0.33099171800838667,0.6492259262598474,0.2739810998980996,0.8119055608689472,0.16002182997985226,0.8182625915402243,0.33099171800838667,0.6492259262598474,0.2739810998980996,0.8119055608689472,0.16002182997985226,0.8182625915402243
5,0.8,0.6988935850809515,0.6940967723105789,train,0.2388746440309018,0.7080781090537548,0.18664884526641806,0.7567320931340306,0.16422421132311907,1.008678877075433,0.2388746440309018,0.7080781090537548,0.18664884526641806,0.7567320931340306,0.16422421132311907,1.008678877075433
6,0.9,0.9567964857400773,0.9511564143307123,train,0.5558833817240963,1.0561068793106412,0.4873240361454328,1.1366066596158655,0.44017569304288173,1.2121955226762922,0.5558833817240963,1.0561068793106412,0.4873240361454328,1.1366066596158655,0.44017569304288173,1.2121955226762922
7,1.4,1.3448791934248183,1.3398924565640666,train,1.3053212029564936,1.655137886419698,1.2335895694554624,1.7394382138134445,0.9763299039053089,1.7887962297006372,1.3053212029564936,1.655137886419698,1.2335895694554624,1.7394382138134445,0.9763299039053089,1.7887962297006372
8,2.1,1.9602018629340137,1.9573567670651753,train,1.7581268400771493,2.132655810704618,1.6641493299745465,2.3708356887620052,1.5928077542860204,2.4244795074967995,1.7581268400771493,2.132655810704618,1.6641493299745465,2.3708356887620052,1.5928077542860204,2.4244795074967995
9,2.9,2.9434031841354265,2.9432101364888115,train,2.859419724595319,3.1538517134923763,2.8273911012400634,3.4380919053346086,2.7120261171594815,3.8840077008231058,2.859419724595319,3.1538517134923763,2.8273911012400634,3.4380919053346086,2.7120261171594815,3.8840077008231058
10,4.1,4.453863921838454,4.451644613414774,train,4.478219176900998,4.886612736913088,4.41612754845247,5.128010208761583,4.322101668037687,5.135712255664966,4.478219176900998,4.886612736913088,4.41612754845247,5.128010208761583,4.322101668037687,5.135712255664966
11,6.7,6.412349111086372,6.391620356640002,train,6.273935574029615,6.859552891376961,6.021116205425931,6.986061686576732,5.875886757816677,7.097452414081053,6.273935574029615,6.859552891376961,6.021116205425931,6.986061686576732,5.875886757816677,7.097452414081053
12,8.9,7.8096573521134065,7.752817558045135,train,7.482151370557739,7.791454400281403,7.447011054024342,7.872499387117095,7.422885015776236,7.890804111820242,7.482151370557739,7.791454400281403,7.447011054024342,7.872499387117095,7.422885015776236,7.890804111820242
13,6.9,6.858523440467045,6.817122088595608,train,6.604626199350593,6.998037646029333,6.104954651324793,7.181553923498509,5.490480211160493,7.192486495394477,6.604626199350593,6.998037646029333,6.104954651324793,7.181553923498509,5.490480211160493,7.192486495394477
14,5.4,6.032762461894808,6.002736672945222,train,5.803846325465848,5.966541972463546,5.6894191757643044,6.0531321716064035,5.6135130704122975,6.247037885875814,5.803846325465848,5.966541972463546,5.6894191757643044,6.0531321716064035,5.6135130704122975,6.247037885875814
15,4.2,5.2912394242564895,5.2691142552652135,train,4.863103195405529,5.35206204713735,4.7218187577058846,5.524510587146678,4.334057196010962,5.863238404983998,4.863103195405529,5.35206204713735,4.7218187577058846,5.524510587146678,4.334057196010962,5.863238404983998
16,3.9,4.6659362127716815,4.651602879667844,train,4.508134800816801,4.7726134017203155,4.4443525780899265,4.87226008815661,4.4102014440447475,4.8796784809267,4.508134800816801,4.7726134017203155,4.4443525780899265,4.87226008815661,4.4102014440447475,4.8796784809267
17,3.5,4.072263526120644,4.063357732379391,train,3.9156548534524056,4.153116118558746,3.708598881442712,4.242437571534758,3.5716072117559112,4.339085619877793,3.9156548534524056,4.153116118558746,3.708598881442712,4.242437571534758,3.5716072117559112,4.339085619877793
18,3.5,3.6245654174915205,3.6187178220355936,train,3.5797235260367732,3.8278693940183723,3.2664613898457118,3.942667755826002,3.1795875969483225,4.045924146375314,3.5797235260367732,3.8278693940183723,3.2664613898457118,3.942667755826002,3.1795875969483225,4.045924146375314
19,3.3,3.1111639830793494,3.1141791175290243,train,3.0467426718876003,3.3286469127075957,2.8972256542543504,3.4224528786737047,2.7484454030419503,3.503496879200674,3.0467426718876003,3.3286469127075957,2.8972256542543504,3.4224528786737047,2.7484454030419503,3.503496879200674
20,3.3,2.8459931162341134,2.8388862455487915,train,2.801408641975027,3.002233194037654,2.5075311026060447,3.263293046751352,1.9930770800967164,3.342974698947459,2.801408641975027,3.002233194037654,2.5075311026060447,3.263293046751352,1.9930770800967164,3.342974698947459
21,3.3,2.345346707427842,2.3648475366377397,train,2.2344418557510313,2.6042229782675568,2.052010212460379,2.7296131161391513,1.924232367938279,2.970381956672274,2.2344418557510313,2.6042229782675568,2.052010212460379,2.7296131161391513,1.924232367938279,2.970381956672274
22,2.7,2.2609395779135415,2.241039924680589,train,1.8367302380131092,2.1747171318558145,1.7509413409155918,2.4929614446385027,1.6622915711314254,2.54027543011171,1.8367302380131092,2.1747171318558145,1.7509413409155918,2.4929614446385027,1.6622915711314254,2.54027543011171
23,2.1,1.7654090873077417,1.8017422604177717,train,1.5393103070790644,2.0680633055044284,1.380295841758733,2.233110316419965,1.3472050008260859,2.2917210251910274,1.5393103070790644,2.0680633055044284,1.380295841758733,2.233110316419965,1.3472050008260859,2.2917210251910274
24,1.9,1.7710536963147414,1.7418513204831259,train,1.6295479444143486,2.079371810834465,1.5656390560454831,2.233836880661454,1.4014193319741641,2.3408184860420818,1.6295479444143486,2.079371810834465,1.5656390560454831,2.233836880661454,1.4014193319741641,2.3408184860420818
25,1.7,1.3763238863755094,1.4109128492042005,train,1.0317832025347942,1.5124765183225128,0.927668784227625,1.5460962698156555,0.6920397121778458,1.655867170890282,1.0317832025347942,1.5124765183225128,0.927668784227625,1.5460962698156555,0.6920397121778458,1.655867170890282
26,1.7,1.327397698808984,1.314327930656952,train,0.9352709935481363,1.624370876471413,0.8329665974500504,1.677748747297393,0.3756182567566072,1.8178890584916307,0.9352709935481363,1.624370876471413,0.8329665974500504,1.677748747297393,0.3756182567566072,1.8178890584916307
27,1.3,1.1012310726426238,1.1193120751777863,train,0.844327919635516,1.2231335713408753,0.8133591420119715,1.3060414405943421,0.7697872197938722,1.4082835543112955,0.844327919635516,1.2231335713408753,0.8133591420119715,1.3060414405943421,0.7697872197938722,1.4082835543112955
28,0.9,0.9900050550067805,0.9959241210319018,train,0.6609605971093975,0.9463167722832013,0.5190356711740615,1.0533613664096846,0.2991248998901177,1.0664320366028983,0.6609605971093975,0.9463167722832013,0.5190356711740615,1.0533613664096846,0.2991248998901177,1.0664320366028983
29,0.7,0.8638538484844602,0.8734276317986603,train,0.7484742210952862,1.1370669726115596,0.4364318037727051,1.473121943040296,0.37895159178192295,1.483205114525964,0.7484742210952862,1.1370669726115596,0.4364318037727051,1.473121943040296,0.37895159178192295,1.483205114525964
30,0.5,0.7596810804655817,0.7684014968404117,train,0.31004320029127674,0.6233323772456099,0.1778916362148018,0.8951546265427723,0.04958905702326199,1.0486409547247402,0.31004320029127674,0.6233323772456099,0.1778916362148018,0.8951546265427723,0.04958905702326199,1.0486409547247402
31,0.4,0.6675416499006309,0.6758524814174817,validation,0.6213718432242632,0.8759682418597345,0.3204303607674964,1.213143967585353,0.3029370205754184,1.599878907836666,0.6213718432242632,0.8759682418597345,0.3204303607674964,1.213143967585353,0.3029370205754184,1.599878907836666
32,0.3,0.5865775279804005,0.594445667487155,validation,0.41765573168567066,0.8988510019766985,0.0,1.1249613496093946,0.0,1.2973213696288386,0.41765573168567066,0.8988510019766985,0.0,1.1249613496093946,0.0,1.2973213696288386
33,0.3,0.5154333389743058,0.5228438028681998,validation,0.42926463332308756,0.7969915426021374,0.2135773890258334,0.8779430523198846,0.17035480105577336,1.137252522643296,0.42926463332308756,0.7969915426021374,0.2135773890258334,0.8779430523198846,0.17035480105577336,1.137252522643296
