series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
2021-22 / 0-4 yr,constrained_structure_discovery,0.40996507791699394,0.4865560168478435,0.43833249123184514,9,4
2021-22 / 0-4 yr,fractional_seir,0.45378830795823066,0.5694297180398611,0.4027770509646752,9,4
2021-22 / 0-4 yr,hospitalized_seihr,0.47635551420576816,0.5781572504636302,0.4197214401533107,11,5
2021-22 / 0-4 yr,probabilistic_seir,0.9663721373967533,1.0361007823046064,1.7935920835079329,9,4
2021-22 / 0-4 yr,deterministic_seir,0.9807393128217192,1.0420888576076837,1.8067331305702097,8,4
2021-22 / 0-4 yr,delayed_observation_seir,0.9868730857348966,1.0495736196185206,1.8285190738466788,8,4
