delay,validation_mae,validation_rmse,validation_smape
1,0.15004600207985902,0.16026826951152987,1.204090083446522
0,0.1508603162300903,0.16105597575936506,1.2059183672554101
2,0.1543589488514887,0.16442621262504195,1.2136556620195968
3,0.15577002573187723,0.16578162725441595,1.2167261350393344
