origin_end,target_t,horizon,actual,prediction,error,abs_error
18,18,1,3.5,2.3237192157070004,-1.1762807842929996,1.1762807842929996
19,19,1,3.8,2.3268290664355473,-1.4731709335644525,1.4731709335644525
20,20,1,4.6,2.4554724244647614,-2.144527575535238,2.144527575535238
21,21,1,4.6,2.573084405979211,-2.026915594020789,2.026915594020789
22,22,1,5.2,2.777025368542448,-2.422974631457552,2.422974631457552
23,23,1,5.5,2.6528852638556657,-2.8471147361443343,2.8471147361443343
24,24,1,4.8,2.5318259448958815,-2.2681740551041183,2.2681740551041183
25,25,1,3.6,2.98172370899583,-0.6182762910041699,0.6182762910041699
26,26,1,2.7,2.8291094485659656,0.1291094485659654,0.1291094485659654
27,27,1,1.8,2.7246025216552994,0.9246025216552993,0.9246025216552993
28,28,1,1.1,2.6233100636652615,1.5233100636652614,1.5233100636652614
29,29,1,0.6,2.5253023510247092,1.9253023510247091,1.9253023510247091
30,30,1,0.2,2.4306250653843966,2.2306250653843964,2.2306250653843964
18,19,2,3.8,2.9569687771558844,-0.8430312228441155,0.8430312228441155
19,20,2,4.6,3.231861179548279,-1.3681388204517209,1.3681388204517209
20,21,2,4.6,3.5113334785217267,-1.088666521478273,1.088666521478273
21,22,2,5.2,3.8710769635071998,-1.3289230364928004,1.3289230364928004
22,23,2,5.5,4.179036137041002,-1.3209638629589984,1.3209638629589984
23,24,2,4.8,4.528059307363153,-0.2719406926368464,0.2719406926368464
24,25,2,3.6,4.871064008742137,1.2710640087421372,1.2710640087421372
25,26,2,2.7,5.081668761361076,2.381668761361076,2.381668761361076
26,27,2,1.8,5.119977139679075,3.319977139679075,3.319977139679075
27,28,2,1.1,5.047760532983998,3.9477605329839975,3.9477605329839975
28,29,2,0.6,4.8814536387775,4.2814536387775,4.2814536387775
29,30,2,0.2,4.656335892884404,4.456335892884404,4.456335892884404
18,21,4,4.6,2.3441923846277035,-2.255807615372296,2.255807615372296
19,22,4,5.2,2.742867137638498,-2.4571328623615023,2.4571328623615023
20,23,4,5.5,2.882683637604857,-2.617316362395143,2.617316362395143
21,24,4,4.8,3.0556192996968243,-1.7443807003031755,1.7443807003031755
22,25,4,3.6,3.206555437090418,-0.3934445629095822,0.3934445629095822
23,26,4,2.7,3.3859022393650933,0.6859022393650931,0.6859022393650931
24,27,4,1.8,3.5669796687929773,1.7669796687929773,1.7669796687929773
25,28,4,1.1,3.566848599029948,2.466848599029948,2.466848599029948
26,29,4,0.6,3.566850090114392,2.966850090114392,2.966850090114392
27,30,4,0.2,3.5668503677822705,3.3668503677822703,3.3668503677822703
