round,spec_key,structure_name,fractional,observation_map,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,age_prior_penalty,score,params
1,SIR|fractional=0|obs=I,SIR,False,I,6,3,0.26925465033716395,0.31814735580815573,0.43801368575792266,0.1953381686264977,0.21896563923678225,0.5301349973335917,0.15379825734228467,0.179981473301314,0.09346806543592956,"{'1': {'mae': 0.1731998010402531, 'rmse': 0.20260638182693091, 'smape': 0.4701143292602265}, '2': {'mae': 0.160183701495081, 'rmse': 0.18876417096980483, 'smape': 0.4658482105700089}, '4': {'mae': 0.1280112694915199, 'rmse': 0.14857386710720638, 'smape': 0.42875353092225826}}",0.018693613087185913,0.12,-0.01,0.28249187042947055,"{'b0': 0.41856094935850374, 'b1': 1.3814239711627405, 'b2': -2.023293248918268, 'gamma': 0.11617653117618736, 'rho': 10.013242595838593, 'S0': 0.9673515762799324, 'I0': 0.03264842372006752, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=I,SEIR,False,I,8,4,0.3436935441184763,0.3163264680913865,0.444615896978659,0.1996842770335938,0.22321291635425256,0.5396397472072543,0.15821585983295183,0.18403947317905478,0.0939924996582064,"{'1': {'mae': 0.17788667086087978, 'rmse': 0.20693814712515313, 'smape': 0.4815448913707899}, '2': {'mae': 0.16465645113851138, 'rmse': 0.19285986428972812, 'smape': 0.4773577408650858}, '4': {'mae': 0.13210445749946434, 'rmse': 0.15232040812228306, 'smape': 0.44057562548967233}}",0.01879849993164128,0.16,-0.005,0.33201435976459315,"{'b0': 0.7914662000872256, 'b1': 2.115044372356382, 'b2': -2.04495603372186, 'sigma': 0.9757044701140226, 'gamma': 0.1156810172271758, 'rho': 10.03013730309413, 'S0': 0.9608486082429932, 'E0': 0.020224700447000032, 'I0': 0.018926691310006637, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=1|obs=I,SIR,True,I,7,3,0.1964397547175724,0.2634992753516966,0.3204439408887579,0.24573440297405055,0.27453205298769084,0.6245209856022637,0.18559040809223756,0.21298604016430112,0.10422094592937918,"{'1': {'mae': 0.20945413077335825, 'rmse': 0.24341829127890835, 'smape': 0.5462912947002528}, '2': {'mae': 0.1921748789787422, 'rmse': 0.22297027948291337, 'smape': 0.5407744700077585}, '4': {'mae': 0.15514221452461224, 'rmse': 0.17256954973108166, 'smape': 0.5060541583241267}}",0.020844189185875838,0.14500000000000002,-0.005,0.34643459727811343,"{'b0': 0.45483093964257026, 'b1': 1.9063124870960344, 'b2': -1.313466533024614, 'gamma': 0.5414710104942891, 'rho': 22.422631278844392, 'alpha': 0.7097304696291598, 'S0': 0.975646031269356, 'I0': 0.024353968730644132, 'R0': 0.0, 'fractional': 1.0}"
2,SEIRS|fractional=1|obs=I,SEIRS,True,I,10,4,0.270702731213747,0.1775955025489232,0.24969216609960837,0.09396775681273188,0.10036255238076901,0.5601699081225628,0.1283875008873542,0.13210260967965995,0.029608761895240306,"{'1': {'mae': 0.11910026952016087, 'rmse': 0.12491217295103546, 'smape': 0.7684004196099522}, '2': {'mae': 0.1282273040359419, 'rmse': 0.13232662247896937, 'smape': 0.8545226074272895}, '4': {'mae': 0.1378349291059599, 'rmse': 0.13906903360897502, 'smape': 1.0021498444871275}}",0.005921752379048062,0.20500000000000002,0.015,0.3543092532664023,"{'b0': -0.467151182166644, 'b1': 3.7133746251386777, 'b2': 0.06485370572402609, 'sigma': 0.9634482702515975, 'gamma': 0.640096401972454, 'omega': 0.1568472159205242, 'rho': 25.425921636810855, 'alpha': 0.9068069235242543, 'S0': 0.9748024768118863, 'E0': 0.0077262174633991685, 'I0': 0.01747130572471448, 'R0': 0.0, 'fractional': 1.0}"
1,SEIRS|fractional=0|obs=I,SEIRS,False,I,9,4,0.2677028505525816,0.19513752595485914,0.27736609634536924,0.15619322962018736,0.16134601590862074,1.149952483070258,0.16060254204863844,0.1638909635495241,0.03136576415451814,"{'1': {'mae': 0.1492026031505634, 'rmse': 0.1543268221159708, 'smape': 1.0709424165673849}, '2': {'mae': 0.15892970935418102, 'rmse': 0.16233430577797384, 'smape': 1.183068107463239}, '4': {'mae': 0.1736753136411709, 'rmse': 0.17501176275462765, 'smape': 1.4145547812904762}}",0.006273152830903628,0.18,0.01,0.35687569487954207,"{'b0': -1.4175984575637006, 'b1': 3.7717183074374017, 'b2': 0.3728329375478159, 'sigma': 0.9628985484932526, 'gamma': 0.35475658826168677, 'omega': 0.16518931569852333, 'rho': 16.372055995395176, 'S0': 0.9681909267011148, 'E0': 0.015506389000297039, 'I0': 0.01630268429858808, 'R0': 0.0, 'fractional': 0.0}"
2,SEIHR|fractional=0|obs=I+H,SEIHR,False,I+H,10,5,0.3913556951055053,0.3361427242239579,0.47206041642654845,0.1976737740054425,0.2213624625283418,0.5350357458747469,0.1551447414917246,0.18104227245657709,0.09329709483802705,"{'1': {'mae': 0.17527281703893932, 'rmse': 0.20472539514306606, 'smape': 0.47481996341474997}, '2': {'mae': 0.16049306117907106, 'rmse': 0.1881750853797985, 'smape': 0.468062416106737}, '4': {'mae': 0.12966834625716336, 'rmse': 0.15022633684686676, 'smape': 0.43329856614516205}}",0.01865941896760541,0.20500000000000002,0.0,0.37880416045933,"{'b0': 0.8383372371695218, 'b1': 2.0277405822086423, 'b2': -1.8373212397238183, 'sigma': 0.9765913147467471, 'eta': 0.1161056704220938, 'delta': 0.9380306488855584, 'rho': 9.403076453095052, 'S0': 0.9170484731479265, 'E0': 0.01924778045687592, 'I0': 0.014877275025335786, 'H0': 0.04882647136986176, 'R0': 0.0, 'fractional': 0.0}"
1,SEIHR|fractional=0|obs=I,SEIHR,False,I,10,5,0.3613925362718165,0.3153192705946208,0.44583812765530634,0.20312896701987643,0.2265718851150119,0.547108749638112,0.16414888865053603,0.19266361385101516,0.10065737660608941,"{'1': {'mae': 0.18094803932603223, 'rmse': 0.20994251170396325, 'smape': 0.488593543656902}, '2': {'mae': 0.17658651429346117, 'rmse': 0.21302003299511796, 'smape': 0.49553360176516076}, '4': {'mae': 0.1349121123321147, 'rmse': 0.15502829685396421, 'smape': 0.4483379686909701}}",0.02013147532121788,0.2,0.0,0.3842803639717539,"{'b0': 1.057443582364511, 'b1': 2.2238286941477092, 'b2': -2.129621852364103, 'sigma': 0.9749514844394395, 'eta': 0.11527417894956853, 'delta': 0.499750258568908, 'rho': 11.501350335123606, 'S0': 0.8366230656884168, 'E0': 0.01686516662148408, 'I0': 0.015766230731969828, 'H0': 0.13074553695812954, 'R0': 0.0, 'fractional': 0.0}"
1,SEIAR|fractional=0|obs=I,SEIAR,False,I,11,5,0.38172380896769675,0.3201758892654888,0.4454994441534006,0.20212463628985167,0.2256005779163287,0.5449228019453985,0.1612342409184165,0.18769481784313677,0.0960034294755167,"{'1': {'mae': 0.17097788343476633, 'rmse': 0.19584188137207426, 'smape': 0.474602476556365}, '2': {'mae': 0.16689811411104832, 'rmse': 0.19498372941282271, 'smape': 0.4829399732323789}, '4': {'mae': 0.14582672520943482, 'rmse': 0.17225884274451334, 'smape': 0.46568415504835886}}",0.01920068589510334,0.21000000000000002,0.0,0.3904349268135199,"{'b0': 0.7826617573181155, 'b1': 2.48013857339699, 'b2': -2.2131257277160925, 'sigma': 0.9763870243121651, 'p_asym': 0.04027705493201453, 'gamma_i': 0.11540665237137353, 'gamma_a': 0.8013599778960009, 'rho': 11.247613914044942, 'S0': 0.8937870767810238, 'E0': 0.018623239773195063, 'I0': 0.01740411216544958, 'A0': 0.07018557128033154, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=1|obs=I,SEIR,True,I,9,4,0.33605487582641813,0.2774773553344842,0.3631214476854247,0.37243440759646795,0.40646586640339954,0.8213200456028564,0.19424610444786958,0.2343006013638219,0.12994498688487507,"{'1': {'mae': 0.21438672775744377, 'rmse': 0.25649029883693253, 'smape': 0.5444861606597112}, '2': {'mae': 0.21360875514928723, 'rmse': 0.27166889573415626, 'smape': 0.555070458408124}, '4': {'mae': 0.1547428304368777, 'rmse': 0.17474260952037673, 'smape': 0.5002114596052091}}",0.025988997376975017,0.185,0.0,0.40523510182484457,"{'b0': 1.7743531712825014, 'b1': 2.833584439676696, 'b2': -2.0367851316662344, 'sigma': 0.976823788035375, 'gamma': 0.623299403387687, 'rho': 26.764873654401043, 'alpha': 0.7466980052042616, 'S0': 0.9764589080916266, 'E0': 0.008393498424641693, 'I0': 0.01514759348373182, 'R0': 0.0, 'fractional': 1.0}"
2,SEIAR|fractional=1|obs=I,SEIAR,True,I,12,5,0.3844892103617036,0.28612772480227483,0.3773392288062197,0.32171814637560747,0.3528290317010589,0.7511150742223863,0.177942520834227,0.2031093572527639,0.09789054718159561,"{'1': {'mae': 0.19712208194874536, 'rmse': 0.22545755884199128, 'smape': 0.5256132998845474}, '2': {'mae': 0.1843141028450138, 'rmse': 0.2118364050842621, 'smape': 0.5245578068282556}, '4': {'mae': 0.1523913777089219, 'rmse': 0.1720341078320383, 'smape': 0.4949371114264232}}",0.019578109436319123,0.235,0.005,0.4375206302705461,"{'b0': 1.1045758477070435, 'b1': 3.4110360272518165, 'b2': -2.1542515360339416, 'sigma': 0.9727560117812146, 'p_asym': 0.030523904257946814, 'gamma_i': 0.4691038921599848, 'gamma_a': 0.8247238312891153, 'rho': 23.197299587196902, 'alpha': 0.7749510623807457, 'S0': 0.934645981295612, 'E0': 0.014497874100075107, 'I0': 0.014658971529094064, 'A0': 0.03619717307521877, 'R0': 0.0, 'fractional': 1.0}"
