t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.1,0.4886462167409548,0.27431458977596845,train
1,0.1,0.37102970021745024,0.2686265066188496,train
2,0.2,0.36382329191465584,0.28307743886883835,train
3,0.2,0.41272285451949814,0.3128467888206199,train
4,0.2,0.5087359017285105,0.36525144843959306,train
5,0.3,0.6446903820046396,0.450132845511145,train
6,0.4,0.8224095003544335,0.5826054068084047,train
7,0.6,1.0464388337354833,0.7846456351663118,train
8,0.9,1.3240166151799628,1.0858464930554925,train
9,1.3,1.6636234752271193,1.51992371147981,train
10,1.7,2.0736334293571774,2.110798865363856,train
11,2.4,2.5597327520207442,2.8427392187511495,train
12,4.5,3.1206269036813934,3.62791732298281,train
13,5.3,3.741573781975445,4.324367840402635,train
14,4.5,4.3864347724019135,4.829004099864055,train
15,4.2,4.991321021118672,5.125296136447384,train
16,4.6,5.466264832393551,5.23879224808447,train
17,5.3,5.712562746496695,5.2066125920191775,train
18,6.0,5.65677002715138,5.065663963460159,validation
19,5.0,5.286517166055022,4.848078715096183,validation
20,5.0,4.662513825069178,4.580049028573612,validation
21,4.4,3.894742868874219,4.282077678469393,validation
22,4.0,3.0997560149724923,3.969741237132521,validation
23,2.8,2.3667699744700106,3.6545641046179345,validation
24,1.3,1.7454896468701147,3.3448374034510397,test
25,0.3,1.2511002039315315,3.0463250145569276,test
26,0.1,0.8762004841735277,2.762846801512373,test
27,0.1,0.6022974826827765,2.4967485164406265,test
28,0.1,0.4078874383114084,2.2492743630120375,test
29,0.0,0.27297514276371276,2.0208589925420553,test
30,0.0,0.180983011911293,1.8113542327570307,test
