series_name,v1_best_spec,v1_selected_round_id,v1_best_score,v1_best_validation_mae,v1_best_rolling_mean_mae,v1_final_test_mae,v1_rounds_completed,v1_early_stop_round,v1_num_candidates_evaluated,v0_best_spec,v0_best_score,v0_best_rolling_mean_mae,v0_best_test_mae,v0_num_candidates_evaluated,nonllm_best_spec,nonllm_best_score,nonllm_best_rolling_mean_mae,nonllm_best_test_mae,nonllm_num_candidates_evaluated,v1_minus_v0_test_mae,v1_minus_v0_rolling_mae,v1_minus_nonllm_test_mae,v1_minus_nonllm_rolling_mae,candidate_efficiency_note,provider,provider_is_mock,scientific_claim_allowed
0-4 yr,SEIRS|fractional=0|obs=delayed_I|delay=2,1,0.34867590467588694,0.1498334429552533,0.1390480827594723,0.09113094524522145,2,2,7,SEIRS|fractional=0|obs=delayed_I|delay=2,0.3468847515837221,0.1409393042648087,0.1072550572470371,2,SEIRS|fractional=0|obs=I,0.3448182161266474,0.1233439122037293,0.0905961813438664,24.0,-0.016124112001815655,-0.0018912215053363823,0.0005347639013550398,0.01570417055574301,Budgets not matched; do not interpret as an efficiency claim.,mock,True,False
18-49 yr,SIR|fractional=0|obs=I,1,0.26060194102686973,0.14963971312339613,0.11752406646516718,0.048017111020228126,2,2,7,SIR|fractional=0|obs=I,0.250176895671526,0.1109781319177041,0.0480169349973162,2,SIR|fractional=0|obs=I,0.2606024740068135,0.0787418316908513,0.0480174624801723,23.8,1.7602291192686526e-07,0.006545934547463078,-3.51459944175625e-07,0.038782234774315874,Budgets not matched; do not interpret as an efficiency claim.,mock,True,False
5-17 yr,SIR|fractional=0|obs=I,2,0.322741082676521,0.22275779504454712,0.16506650158019368,0.05342730634983452,3,3,13,SEIR|fractional=0|obs=I,0.335852284924599,0.1415434042353646,0.0433573614630738,2,SEIRS|fractional=0|obs=I,0.2733136392656782,0.0535109814006205,0.0067972903672738,24.6,0.010069944886760725,0.023523097344829075,0.046630015982560724,0.11155552017957318,Budgets not matched; do not interpret as an efficiency claim.,mock,True,False
50-64 yr,SIR|fractional=0|obs=I,1,0.2222143655002109,0.10180725097910566,0.07405410589488887,0.03716075982905141,2,2,7,SIR|fractional=0|obs=I,0.2222077379497093,0.0740506061199101,0.037160683726969,2,SIR|fractional=0|obs=I,0.22220934557003297,0.0540429833534397,0.0371606888046795,21.0,7.610208241359828e-08,3.499774978765746e-06,7.102437191153221e-08,0.02001112254144917,Budgets not matched; do not interpret as an efficiency claim.,mock,True,False
>= 65 yr,SEIRS|fractional=1|obs=delayed_I|delay=2,1,0.568660507469542,0.18412338688519075,0.2730209214434948,0.15759478968741794,2,2,7,SEIRS|fractional=1|obs=I,0.5368324415196509,0.261986714973275,0.1613415749054365,2,SEIRS|fractional=1|obs=delayed_I|delay=2,0.49365991637931683,0.1863770894276977,0.1263486059113989,27.0,-0.00374678521801855,0.011034206470219798,0.031246183776019038,0.08664383201579712,Budgets not matched; do not interpret as an efficiency claim.,mock,True,False
Overall,SIR|fractional=0|obs=I,1,0.3179169862989722,0.1953390048922296,0.15379841597836597,0.03696671399991165,2,2,7,SIR|fractional=0|obs=I,0.3179184604759294,0.1537991007508636,0.0369672951406182,2,SIR|fractional=0|obs=I,0.31791772257146256,0.0959085817650315,0.0369672729307378,25.2,-5.811407065500762e-07,-6.847724976222214e-07,-5.589308261499948e-07,0.05788983421333446,Budgets not matched; do not interpret as an efficiency claim.,mock,True,False
