t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.2,0.5008460012591482,0.5009249115838941,train
1,0.3,0.36981859853932436,0.3704117697965635,train
2,0.4,0.35371457154329394,0.35451386042474875,train
3,0.3,0.379589860266372,0.3807534205186821,train
4,0.6,0.454741401403391,0.4564537059045763,train
5,1.0,0.5979619795860571,0.6006876392251066,train
6,1.3,0.8600782257784225,0.8644803977248694,train
7,1.8,1.3201764396686375,1.327785502913797,train
8,2.7,2.151672485612435,2.164507704604829,train
9,3.7,3.5691998846261326,3.5913054798467865,train
10,4.7,5.921567489532348,5.953785676796214,train
11,9.3,8.908081168419681,8.945843926730277,train
12,11.4,11.20049952706436,11.203873989198263,train
13,8.9,9.109743534165041,9.071901629022612,train
14,7.3,6.950710201092378,6.935194154480867,train
15,5.1,5.833944078030589,5.820113431583174,train
16,4.6,5.057282304924223,5.051663247000527,train
17,4.1,4.364187668305734,4.352078556062523,train
18,4.0,3.8903487486451303,3.890199525713892,train
19,3.7,3.3885050572614177,3.376144922653927,train
20,3.6,3.096372075004326,3.10088476205403,train
21,3.3,2.6746217613030785,2.660570458177148,train
22,2.9,2.492919716637325,2.501682667912538,train
23,2.1,2.097256070233202,2.0810633884196865,train
24,2.1,1.9864820276895068,1.9987063895183694,train
25,1.8,1.5987359193507151,1.5811575010553256,train
26,1.9,1.531327428248226,1.5451907466812496,train
27,1.5,1.167263909574884,1.1504726240087095,train
28,1.1,1.124274730387571,1.1369013608729888,train
29,0.7,0.8269870835085499,0.8138014191212225,train
30,0.4,0.7983916989671018,0.8072540588767443,train
31,0.3,0.5991534021343617,0.5909562373610759,validation
32,0.2,0.5754540081201195,0.5801809729112334,validation
33,0.4,0.45999207410983484,0.45582739579128745,validation
34,0.3,0.43524847651388743,0.4372082079503215,validation
35,0.3,0.37054577043062975,0.3686596746815093,validation
36,0.2,0.3463053135992814,0.3469245224035351,validation
37,0.3,0.30794407609130353,0.30709667496994025,validation
38,0.2,0.28663761368455853,0.2867325566573577,validation
39,0.2,0.2616159950962794,0.261196439674862,validation
40,0.2,0.24397287707818358,0.24389621731101166,validation
41,0.1,0.22614515541754135,0.22590028466595843,test
42,0.1,0.2118402782512481,0.21172186568826426,test
43,0.1,0.19832120376233986,0.1981533849130356,test
44,0.1,0.18675033240987554,0.1866325419151331,test
45,0.1,0.17611352731864383,0.17598532095731448,test
46,0.0,0.1667479362706621,0.16664265463892997,test
47,0.1,0.15827401093335122,0.15817062636261842,test
48,0.1,0.15080678512333892,0.1507167734333038,test
49,0.1,0.1442571660259579,0.14417336714260903,test
50,0.1,0.1387753272434196,0.13870269560811474,test
51,0.0,0.1345339827202394,0.13447128682157444,test
