series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
2021-22 / Overall,constrained_structure_discovery,0.29266699205355784,0.35599357771953843,0.37166035805644887,6,3
2021-22 / Overall,delayed_observation_seir,0.4028328065356436,0.5000660598115758,0.45259373243600115,8,4
2021-22 / Overall,hospitalized_seihr,0.42440200407009443,0.5114259615682876,0.4691839621931668,11,5
2021-22 / Overall,deterministic_seir,0.5726452087736392,0.6916927185452425,0.5581036298913115,8,4
2021-22 / Overall,fractional_seir,0.6314566435353416,0.7844466005254034,0.5810308968507998,9,4
2021-22 / Overall,probabilistic_seir,0.883308889014952,1.5137656732919647,0.5675577943752144,9,4
