round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params,candidate_universe_size,candidate_budget_actual,exhaustive_max_candidates,allow_truncated_exhaustive,truncated,search_name,candidate_count
1,,SIR|fractional=0|obs=I,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.38452792002897096,0.42061254091182093,0.5456318273042844,0.10180734956044017,0.14970260037037322,0.29858350744991036,0.07405224584383767,0.10695099663683315,3,0.06977559090515824,0.05444759740572433,0.027223798702862165,0.07605339451033072,"{'1': {'mae': 0.09801346181937202, 'rmse': 0.14685208957612342, 'smape': 0.2928898988737041}, '2': {'mae': 0.0762518529413042, 'rmse': 0.11843063083797607, 'smape': 0.25294610693873487}, '4': {'mae': 0.047891422770836765, 'rmse': 0.05557026949639993, 'smape': 0.18948497655866212}}",0.015210678902066144,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,-0.01,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.2069993896080204,False,True,False,True,True,"{'b0': 0.6474316002769273, 'b1': 1.3149022014044693, 'b2': -2.2244525765204872, 'gamma': 0.1378038699843114, 'rho': 13.77723233746011, 'S0': 0.9684529934262448, 'I0': 0.03154700657375518, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=0|obs=delayed_I|delay=1,SIR|fractional=0|obs=delayed_I|delay=1,SIR,False,delayed_I,1,delayed,6,3,0.38375526046039216,0.4198640893941772,0.545792765039418,0.10191829879574159,0.14984538065460978,0.29874932703588125,0.0741315898309521,0.10704868741327007,3,0.06984115391232998,0.054560858359125705,0.027280429179562853,0.07611425442011484,"{'1': {'mae': 0.09812266684990807, 'rmse': 0.14698590300066278, 'smape': 0.2930335541484578}, '2': {'mae': 0.07634199627600644, 'rmse': 0.11853841200364851, 'smape': 0.2530619094568643}, '4': {'mae': 0.04793010636694179, 'rmse': 0.05562174723549895, 'smape': 0.18948994952881196}}",0.015222850884022969,0.125,0.06,0.06,0.0,0.0,0.0,0.005,0.0,-0.01,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.21212158309189283,False,True,False,True,True,"{'b0': 0.6955075726175446, 'b1': 1.518304451063619, 'b2': -2.069715174102018, 'gamma': 0.1377770331359108, 'rho': 13.71074359486803, 'S0': 0.967751803969848, 'I0': 0.03224819603015204, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=0|obs=delayed_I|delay=2,SIR|fractional=0|obs=delayed_I|delay=2,SIR,False,delayed_I,2,delayed,6,3,0.3830166933255699,0.4206083543021715,0.5467382756997028,0.10204377280796892,0.1500068860196119,0.29893581397850494,0.0742243460168806,0.10716081661577971,3,0.06991779131118823,0.054687356190261,0.0273436780951305,0.07618193653066997,"{'1': {'mae': 0.09824825146471847, 'rmse': 0.14713720104244893, 'smape': 0.29320756977827106}, '2': {'mae': 0.07644247414080506, 'rmse': 0.1186575729491585, 'smape': 0.2531940115077367}, '4': {'mae': 0.047982312445118316, 'rmse': 0.055687675855731714, 'smape': 0.1895223533589532}}",0.015236387306133995,0.13,0.06,0.06,0.0,0.0,0.0,0.01,0.0,-0.01,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.21726146940631874,False,True,False,True,True,"{'b0': 0.7345286317678446, 'b1': 1.7031458951509264, 'b2': -1.879899830730503, 'gamma': 0.13774526140014065, 'rho': 13.638245771615086, 'S0': 0.9661843292784476, 'I0': 0.03381567072155237, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=0|obs=delayed_I|delay=3,SIR|fractional=0|obs=delayed_I|delay=3,SIR,False,delayed_I,3,delayed,6,3,0.3826234230118488,0.4250351478142055,0.5490437417487768,0.10221606085764032,0.15022880220832477,0.299190705742914,0.07434870549867346,0.10731372515570677,3,0.0700206182851346,0.05485778418765757,0.027428892093828785,0.07627671448347748,"{'1': {'mae': 0.0984152797922939, 'rmse': 0.1473447157955633, 'smape': 0.2934374487028798}, '2': {'mae': 0.0765794910854269, 'rmse': 0.11881891359773873, 'smape': 0.2533810957661618}, '4': {'mae': 0.0480513456182996, 'rmse': 0.05577754607381832, 'smape': 0.18956574761956896}}",0.015255342896695495,0.135,0.06,0.06,0.0,0.0,0.0,0.015,0.0,-0.01,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.22244951037896338,False,True,False,True,True,"{'b0': 0.7727155368802393, 'b1': 1.847869976412128, 'b2': -1.654300835835022, 'gamma': 0.13770019006463294, 'rho': 13.554440559100136, 'S0': 0.9636452988968534, 'I0': 0.036354701103146723, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIR|fractional=0|obs=I,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.4722040416788743,0.4111010698364822,0.5558620087647838,0.10250880645138842,0.15060911336142246,0.29964137130832436,0.07344102375999793,0.10527181723181091,3,0.06925026692705429,0.05332466167982484,0.02666233083991242,0.07434962861055129,"{'1': {'mae': 0.09536431853047125, 'rmse': 0.14082530612128402, 'smape': 0.28853452931017143}, '2': {'mae': 0.07686604533602143, 'rmse': 0.11913355040479834, 'smape': 0.2535114204606746}, '4': {'mae': 0.0480927074135011, 'rmse': 0.055856595169350355, 'smape': 0.189100973350512}}",0.01486992572211026,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.2509125977669667,False,True,False,True,True,"{'b0': 0.955735740444712, 'b1': 2.2460250239900663, 'b2': -2.2735356545725236, 'sigma': 0.9849588144752609, 'gamma': 0.1376531138378622, 'rho': 13.81128569681909, 'S0': 0.9630607580714252, 'E0': 0.019150185558713884, 'I0': 0.0177890563698608, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIR|fractional=0|obs=delayed_I|delay=1,SEIR|fractional=0|obs=delayed_I|delay=1,SEIR,False,delayed_I,1,delayed,8,4,0.46738780848155403,0.40782129311290666,0.555656299881535,0.10295196973872141,0.15118309778514405,0.3002969930382818,0.0749231331520937,0.10801543122839609,3,0.0704840629035106,0.05576606589425159,0.027883032947125796,0.0767165584442997,"{'1': {'mae': 0.09926442366919658, 'rmse': 0.14835166570666752, 'smape': 0.2943963727228808}, '2': {'mae': 0.07722371105014134, 'rmse': 0.11957509413694313, 'smape': 0.2539817498331121}, '4': {'mae': 0.0482812647369432, 'rmse': 0.05611953384157764, 'smape': 0.18922665843842795}}",0.01534331168885994,0.165,0.08,0.08,0.0,0.0,0.0,0.005,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.2583670958506364,False,True,False,True,True,"{'b0': 1.0489328869740184, 'b1': 2.3990823001601194, 'b2': -2.0268764444867076, 'sigma': 0.9847811885162092, 'gamma': 0.13754174950429468, 'rho': 13.744877211270822, 'S0': 0.9605846261019435, 'E0': 0.020758543857321565, 'I0': 0.018656830040734845, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.46192132121871443,0.41005337354548194,0.5574382713629368,0.1035264500848597,0.15193004861603962,0.3011418668707452,0.07850822006403418,0.1146400495183706,3,0.07329382408318105,0.05671283425443326,0.02835641712721663,0.08314434384278106,"{'1': {'mae': 0.0998009664833732, 'rmse': 0.14902493712303921, 'smape': 0.29515748275461673}, '2': {'mae': 0.0776841181699269, 'rmse': 0.12013172122303246, 'smape': 0.2546486550699758}, '4': {'mae': 0.05803957553880247, 'rmse': 0.07476349020904018, 'smape': 0.21114017664463947}}",0.016628868768556213,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.2666502412103977,False,True,False,True,True,"{'b0': 1.1614220485202775, 'b1': 2.470247840456758, 'b2': -1.7353175397061464, 'sigma': 0.9843845894577707, 'gamma': 0.13739433999507022, 'rho': 13.662580984954426, 'S0': 0.9573043597950748, 'E0': 0.022175990980539025, 'I0': 0.02051964922438622, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIHR|fractional=0|obs=I,SEIHR|fractional=0|obs=I,SEIHR,False,I,0,infectious,11,5,0.4968384105272398,0.4103685536774185,0.556202159619722,0.10374965399522126,0.15221988549665777,0.301457952195152,0.063233529468407,0.09222339202238067,3,0.06029840690609342,0.03707717085500491,0.018538585427502453,0.06595411627441261,"{'1': {'mae': 0.07133827325321355, 'rmse': 0.11212267136288626, 'smape': 0.23612379870324526}, '2': {'mae': 0.06973740150473552, 'rmse': 0.10795421972491469, 'smape': 0.23916720435481548}, '4': {'mae': 0.04862491364727195, 'rmse': 0.05659328497934107, 'smape': 0.18966273802894767}}",0.013190823254882522,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.2888369923335959,False,True,False,True,True,"{'b0': 1.1969460629072064, 'b1': 2.3737756123110816, 'b2': -2.3808419467469952, 'sigma': 0.9844309659106318, 'eta': 0.06835981851261565, 'gamma_i': 0.0689591914666741, 'gamma_h': 0.49969252148477855, 'rho': 15.574928077516585, 'S0': 0.8526900164339969, 'E0': 0.01643190338675229, 'I0': 0.015281136445516541, 'H0': 0.11559694373373433, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIHR|fractional=0|obs=delayed_I|delay=1,SEIHR|fractional=0|obs=delayed_I|delay=1,SEIHR,False,delayed_I,1,delayed,11,5,0.49201420801266404,0.4077333827663614,0.5563654017246759,0.10423568265796605,0.15285601365106988,0.30217077163234474,0.07208731253215259,0.10350916081061085,3,0.06812164120729135,0.05075074525303867,0.025375372626519337,0.07322540083249761,"{'1': {'mae': 0.08919897487154754, 'rmse': 0.13282473984921953, 'smape': 0.2758500573754647}, '2': {'mae': 0.07823528506809135, 'rmse': 0.12080531300093697, 'smape': 0.2555115369554866}, '4': {'mae': 0.04882767765681887, 'rmse': 0.05689742958167602, 'smape': 0.18980009367956377}}",0.014645080166499522,0.21500000000000002,0.11,0.1,0.0,0.0,0.0,0.005,0.0,0.0,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.3084970138338107,False,True,False,True,True,"{'b0': 1.2974578983161693, 'b1': 2.5275902399462242, 'b2': -2.1134791207587273, 'sigma': 0.9840151880063037, 'eta': 0.06720913851026947, 'gamma_i': 0.06998827497639157, 'gamma_h': 0.5118890008834128, 'rho': 15.510534806319901, 'S0': 0.8501779274583366, 'E0': 0.017615425436038872, 'I0': 0.015979678462504615, 'H0': 0.11622696864311992, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIAR|fractional=0|obs=I,SEIAR|fractional=0|obs=I,SEIAR,False,I,0,infectious,11,5,0.5116624011208095,0.4127713989545808,0.5553258560939213,0.10350230067042812,0.15189891246636503,0.30110916484309475,0.07531561432180567,0.10852319168107889,3,0.07080988732733766,0.05629874131842973,0.028149370659214867,0.07705490845273948,"{'1': {'mae': 0.09978630063421709, 'rmse': 0.1490193768384165, 'smape': 0.29514747415376086}, '2': {'mae': 0.07764929919981677, 'rmse': 0.12010199270640178, 'smape': 0.25459153193644085}, '4': {'mae': 0.04851124313138316, 'rmse': 0.05644820549841841, 'smape': 0.18943651862751618}}",0.015410981690547896,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.30895925798655255,False,True,False,True,True,"{'b0': 0.9437870837245935, 'b1': 2.601535289753769, 'b2': -2.4208179509454957, 'sigma': 0.9851706813139376, 'p_asym': 0.03756942894080787, 'gamma_i': 0.1374049512212519, 'gamma_a': 0.7964449135762488, 'rho': 15.355615141720822, 'S0': 0.901744662260477, 'E0': 0.01725808439251636, 'I0': 0.015968862569571994, 'A0': 0.06502839077743466, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
