t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.8,0.671159571455217,0.6895826789139227,train
1,1.2,0.975869210833414,0.9612235153392378,train
2,2.1,1.627010476659738,1.628873713286778,train
3,3.8,2.690470392745288,2.6892567322886998,train
4,5.1,4.526207136971742,4.53041445020669,train
5,7.7,7.558776845331664,7.562091031263317,train
6,9.7,12.232059604515166,12.23244145467133,train
7,18.4,18.311860255698846,18.307550696695618,train
8,26.1,23.589421596443295,23.593383348688292,train
9,22.2,24.141573572867006,24.164853781678428,train
10,18.3,20.432434161609287,20.444149982049392,train
11,16.9,16.548786369118968,16.553631581968542,train
12,18.1,12.452610591448757,12.441646473623411,train
13,10.7,9.233943950743491,9.22136006006089,train
14,4.1,6.662426998982356,6.646067053438191,train
15,2.4,4.725913758105329,4.709041708735164,train
16,1.4,3.3083622715081638,3.2926728489652777,train
17,1.5,2.2917025159309374,2.278002235200787,train
18,1.0,1.5738126496994498,1.5623577382385914,validation
19,1.1,1.0730569267609644,1.0637829703493238,validation
20,0.8,0.7271933202873289,0.7198706912120885,validation
21,0.7,0.4902465411015254,0.48457976612564313,validation
22,0.8,0.32901951260986556,0.3247061832567092,validation
23,0.6,0.21994777236797036,0.2167099778282824,validation
24,0.6,0.14652550544979429,0.14412372567411927,test
25,0.6,0.09731364852784061,0.09555019641611524,test
26,0.5,0.06445335044214545,0.06317012545777738,test
27,0.5,0.04258447893539776,0.041658055098051844,test
28,0.6,0.028073511793708435,0.027409364043870225,test
29,0.2,0.018470255646236375,0.01799711903642437,test
30,0.1,0.012129955353423573,0.011794800646930354,test
