t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.7,0.6557337086167266,0.7017483571071417,train
1,0.7,0.5440222628357666,0.9902419566923658,train
2,0.6,0.4766294954837715,0.8690353007302846,train
3,0.5,0.8182967139803903,0.9941389080424646,train
4,1.1,1.05033282379539,1.1539625415294705,train
5,1.6,1.49717295948161,1.456838702050045,train
6,2.1,2.0936030324953756,1.97542575878323,train
7,3.4,3.0613766744367723,2.8841375883692137,train
8,5.4,4.613685222977376,4.473750512165366,train
9,7.6,7.2068586295768124,7.219328280815867,train
10,10.6,11.37408828213747,11.652111045550194,train
11,17.4,17.167463010629604,17.530513860664424,train
12,25.2,21.83788586927688,21.642873807448435,train
13,19.3,19.13320582000119,18.928065813726597,train
14,14.7,16.76227668005993,16.674380115223624,train
15,12.0,14.687118398951686,14.55433922747036,train
16,10.2,12.865172411900685,12.861800336948292,train
17,9.6,11.276215620875098,11.201055321255732,train
18,9.4,9.870492142729686,9.900051308168884,train
19,9.0,8.663480860776263,8.643318454936615,train
20,9.2,7.563880979784583,7.606543207768521,train
21,9.4,6.6678096002697655,6.6688769321204795,train
22,7.2,5.784297168778173,5.853621259361765,train
23,6.1,5.139887386109946,5.1371156644626375,train
24,4.8,4.424776893595995,4.508324431874154,train
25,5.0,3.949285406106164,3.956499370950083,train
26,4.4,3.404757762364826,3.4722186665548427,train
27,3.6,3.0160535112755764,3.0472146148581913,train
28,2.7,2.6274554385633473,2.674231629512857,train
29,2.0,2.306421205939,2.346902249795969,train
30,1.5,2.0199485200007445,2.0596384099702694,train
31,1.3,1.7697490834974101,1.8075360340877977,validation
32,0.8,1.5505165529105067,1.5862913127292182,validation
33,0.9,1.358440522369909,1.3921272288565452,validation
34,0.9,1.1901583913632978,1.221729077441804,validation
35,0.5,1.0427228119952356,1.072187877748548,validation
36,0.5,0.9135513814897086,0.940950712093822,validation
37,0.8,0.8003815689000867,0.8257771432396147,validation
38,0.4,0.7012311145774,0.724700966365305,validation
39,0.5,0.6143633164301276,0.6359966426552046,validation
40,0.6,0.5382566122541004,0.5581498414628492,validation
41,0.4,0.47157792901617906,0.489831588155439,test
42,0.2,0.41315933323416115,0.42987557629743706,test
43,0.2,0.36197757375223094,0.3772582568533389,test
44,0.4,0.3171361586845557,0.33108136449834236,test
45,0.3,0.27784965262657846,0.29055658273143653,test
46,0.2,0.24342991910157002,0.25499208599853795,test
47,0.3,0.21327406727392706,0.22378072907711702,test
48,0.3,0.1868538918088134,0.19638968209532812,test
49,0.3,0.16370662090987395,0.1723513342380901,test
50,0.4,0.14342681047985856,0.15125531085118854,test
51,0.4,0.12565924242395937,0.1327414676620445,test
