t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.1,0.2586547522491474,0.3647459057592712,train
1,0.2,0.4604430334407417,0.4569127435956169,train
2,0.2,0.4724032801500808,0.44047722199191536,train
3,0.5,0.6264891943673511,0.5065537881989609,train
4,0.4,0.7612223734540617,0.5493372917002538,train
5,0.3,0.9866200662785429,0.6611519346617714,train
6,0.8,1.2629984181806913,0.8045189305936032,train
7,1.1,1.6439360555737088,1.063160268463891,train
8,2.0,2.1290247770364745,1.4524411663402528,train
9,2.5,2.7486734896164045,2.108189791624356,train
10,3.1,3.5023407600435728,3.111707229972792,train
11,4.2,4.38241900020141,4.625845578042698,train
12,7.0,5.342430126839967,6.462124764712107,train
13,9.0,6.301655481697726,7.949783645060495,train
14,6.3,7.141375011947298,7.9359949861289705,train
15,5.8,7.729279895485777,7.447992911608318,train
16,6.8,7.953972226621805,7.124961668323485,train
17,7.6,7.76436886902846,6.4679655492109225,train
18,8.4,7.1892776177048425,6.298069210899884,validation
19,5.5,6.326881160848472,5.523138814524636,validation
20,6.9,5.310220681523543,5.635599643992997,validation
21,4.2,4.268431241561308,4.685053669561863,validation
22,4.7,3.300253572928476,5.098501820098187,validation
23,2.5,2.464786658534801,4.013701157459009,validation
24,0.8,1.785237400673379,4.573220654027833,test
25,0.2,1.258798596747291,3.5564715530489424,test
26,0.1,0.8673575145447757,3.998500423292299,test
27,0.0,0.5862646204410791,3.2611692985368257,test
28,0.0,0.39030123267798655,3.4478617299987935,test
29,0.0,0.2570441493592852,3.012892660230108,test
30,0.0,0.16826442235182218,3.0024631131754616,test
