t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.4,0.4,0.4,train
1,0.2,0.4,0.4,train
2,0.3,0.2,0.2,train
3,0.2,0.3,0.3,train
4,0.8,0.2,0.2,train
5,0.8,0.8,0.8,train
6,0.7,0.8,0.8,train
7,1.2,0.7,0.7,train
8,2.3,1.2,1.2,train
9,2.2,2.3,2.3,train
10,4.6,2.2,2.2,train
11,6.5,4.6,4.6,train
12,7.4,6.5,6.5,train
13,7.2,7.4,7.4,train
14,5.8,7.2,7.2,train
15,4.7,5.8,5.8,train
16,4.6,4.7,4.7,train
17,2.9,4.6,4.6,train
18,4.6,2.9,2.9,train
19,3.8,4.6,4.6,train
20,3.2,3.8,3.8,train
21,4.4,3.2,3.2,train
22,3.0,4.4,4.4,train
23,2.5,3.0,3.0,train
24,1.9,2.5,2.5,train
25,1.2,1.9,1.9,train
26,1.6,1.2,1.2,train
27,1.6,1.6,1.6,train
28,1.1,1.6,1.6,train
29,1.1,1.1,1.1,train
30,0.6,1.1,1.1,train
31,0.5,0.6,0.6,validation
32,0.6,0.5,0.6,validation
33,0.1,0.6,0.6,validation
34,0.1,0.1,0.6,validation
35,0.3,0.1,0.6,validation
36,0.1,0.3,0.6,validation
37,0.2,0.1,0.6,validation
38,0.2,0.2,0.6,validation
39,0.2,0.2,0.6,validation
40,0.1,0.2,0.6,validation
41,0.0,0.1,0.1,test
42,0.2,0.0,0.1,test
43,0.0,0.2,0.1,test
44,0.1,0.0,0.1,test
45,0.1,0.1,0.1,test
46,0.0,0.1,0.1,test
47,0.2,0.0,0.1,test
48,0.2,0.2,0.1,test
49,0.0,0.2,0.1,test
50,0.2,0.0,0.1,test
51,0.0,0.2,0.1,test
