t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.0,0.0949998561148262,0.21457260330778105,train
1,0.1,0.04061935809294084,0.14132502311992912,train
2,0.1,0.040487822583553226,0.11361233148631515,train
3,0.1,0.05525159655891412,0.12310858893218,train
4,0.2,0.10948033042699659,0.1686298174338688,train
5,0.4,0.18836270648316622,0.26306150089227714,train
6,0.4,0.35180374483964394,0.42544954107438854,train
7,0.5,0.5985158654776236,0.6907960405069928,train
8,0.7,1.023744711132954,1.1014002779624466,train
9,0.8,1.6419338232434426,1.711532143097516,train
10,1.6,2.551332872319779,2.569015069133795,train
11,3.4,3.734820263880491,3.7018126685793797,train
12,7.4,5.184536749090668,5.084092790010964,train
13,7.8,6.746110449804122,6.613306625600986,train
14,7.1,8.221723245402945,8.099330421406489,train
15,8.9,9.350475517906297,9.296195823927505,train
16,9.0,9.928849790785975,9.970756160352002,train
17,9.3,9.86253617438347,9.98577557640232,train
18,10.3,9.202837241097427,9.351160563503932,validation
19,9.9,8.111826606265955,8.214971699440024,validation
20,6.2,6.798701538874403,6.802343117230008,validation
21,5.1,5.456385603265965,5.3392030796948395,validation
22,3.1,4.223776611881633,3.996658939738502,validation
23,3.1,3.176640238888033,2.870568744863397,validation
24,2.5,2.3380019835375,1.989860342405926,test
25,1.6,1.6961393566623029,1.3384542197616731,test
26,1.6,1.2217037171380918,0.8778572188386787,test
27,1.6,0.8801508683553295,0.5638435195017741,test
28,0.4,0.6390207305037955,0.3560048962497757,test
29,0.5,0.4712080460650476,0.2216987190270426,test
30,0.2,0.35571343878090445,0.13657177585426947,test
