t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.7,0.5473972708226952,0.5473972775691737,train
1,0.7,0.47991627168997625,0.4799162824549359,train
2,0.6,0.7470909147203554,0.7470909380594516,train
3,0.5,0.9250629922795851,0.9250630301016445,train
4,1.1,1.2319868220132677,1.23198688363233,train
5,1.6,1.6291117090093927,1.6291118050656967,train
6,2.1,2.235480965556186,2.235481115856343,train
7,3.4,3.1791350252761528,3.179135262364981,train
8,5.4,4.72898329056151,4.728983670627551,train
9,7.6,7.307308962938856,7.307309574416359,train
10,10.6,11.46327535366596,11.46327630121869,train
11,17.4,17.2058039144504,17.205805181006113,train
12,25.3,21.785782664280525,21.785783753868415,train
13,19.3,19.10107420996535,19.101074589706855,train
14,14.8,16.745191606415823,16.74519305947612,train
15,12.0,14.683013410220429,14.683013132611402,train
16,10.2,12.869109921140721,12.86911290970997,train
17,9.6,11.289627802344125,11.289624903422553,train
18,9.4,9.885575759591907,9.885583263101093,train
19,9.0,8.68763521408871,8.687625142903318,train
20,9.2,7.584140681774738,7.58415818408932,train
21,9.5,6.696009769636287,6.695987351052696,train
22,7.2,5.810225942418656,5.810255011932023,train
23,6.1,5.162497199933802,5.162467348614389,train
24,4.8,4.459616505591959,4.459643978864679,train
25,5.0,3.963655676406657,3.9636364088920746,train
26,4.4,3.4400326762482765,3.4400441096110366,train
27,3.6,3.033108433599914,3.0331047366192583,train
28,2.7,2.653196794933152,2.6531984470529006,train
29,2.0,2.3273439460002723,2.327344442428897,train
30,1.5,2.0403410978056984,2.0403416322827748,train
31,1.3,1.7888118277865162,1.7888123177323256,validation
32,0.8,1.5682934974070253,1.5682939432897929,validation
33,0.9,1.3749602516344777,1.374960656565191,validation
34,0.9,1.2054604704509608,1.2054608376853726,validation
35,0.5,1.0568559890772469,1.056856321737217,validation
36,0.5,0.9265708984070926,0.9265711994296961,validation
37,0.8,0.8123468495346915,0.8123471216621314,validation
38,0.4,0.7122038976485207,0.712204143429126,validation
39,0.5,0.624406179091717,0.6244064008852389,validation
40,0.6,0.5474318212161448,0.5474320212012009,validation
41,0.4,0.4799465621192616,0.4799467423019954,test
42,0.2,0.42078062260592003,0.4207807848293514,test
43,0.2,0.3689084293495845,0.3689085753033094,test
44,0.4,0.3234308377304621,0.3234309689604544,test
45,0.3,0.28355954618514073,0.2835596641034769,test
46,0.2,0.2486034319003414,0.24860353779471348,test
47,0.3,0.21795657099206528,0.21795666603498626,test
48,0.3,0.1910877355119489,0.19108782076957917,test
49,0.3,0.16753118522261012,0.16753126166315904,test
50,0.4,0.1468785945275002,0.14687866302917288,test
51,0.0,0.12877197461758327,0.12877203597605652,test
