t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.0,0.15188901082219922,0.14197494764608995,train
1,0.1,0.15188901082219922,0.14197494764608995,train
2,0.1,0.15188901082219922,0.14197494764608995,train
3,0.1,0.15188901082219922,0.14197494764608995,train
4,0.2,0.2626967259145441,0.23786628720479563,train
5,0.4,0.3922313514943387,0.3709525685382062,train
6,0.4,0.5972479995127175,0.5777847795613722,train
7,0.5,0.8926129786107128,0.8784953921349137,train
8,0.7,1.3173713308491346,1.3106717181405492,train
9,0.8,1.91152252676061,1.9117488040163246,train
10,1.6,2.717775898986699,2.7204969732316413,train
11,3.4,3.7670703562815353,3.7628465647613822,train
12,7.4,5.056885876451763,5.0338333470943954,train
13,7.8,6.51980906675118,6.4710594718288466,train
14,7.1,7.995055691774583,7.930135863556379,train
15,8.9,9.230561017293873,9.181765882729408,train
16,9.0,9.94787436919589,9.957501871121078,train
17,9.3,9.964381082379449,10.050754159052746,train
18,10.3,9.294815663760351,9.42505566445154,validation
19,9.9,8.13918274505488,8.242987368824519,validation
20,6.2,6.767555836815261,6.781921547434223,validation
21,5.1,5.406001694244723,5.3070400946270055,validation
22,3.1,4.190713301092894,3.993139177893552,validation
23,3.1,3.177609667457546,2.916388928329781,validation
24,2.5,2.370785217233302,2.083351427159155,test
25,1.6,1.7480931102616482,1.464380191801966,test
26,1.6,1.2779495181879188,1.0174423756948037,test
27,1.6,0.9284663329738967,0.701219515574532,test
28,0.4,0.6715521378376317,0.48067378401997696,test
29,0.5,0.4841905496093625,0.32838699809237465,test
30,0.2,0.3483325919338461,0.22393989491729452,test
