t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.1,0.003181821758567175,0.0032960605551608404,train
1,0.2,0.5642692049925111,0.5660902601257005,train
2,0.2,0.5008352124211909,0.35376060686474686,train
3,0.5,0.5059562915324355,0.5349916057358041,train
4,0.4,0.5270895733378551,0.5078100012062148,train
5,0.3,0.582448875026559,0.6555531507387732,train
6,0.8,0.69069188427042,0.760594210166876,train
7,1.1,0.8881525203644877,1.0321235640374085,train
8,2.0,1.2408439360733483,1.390734824360536,train
9,2.5,1.8681255320132089,2.0597056646096266,train
10,3.1,2.9686012231597214,3.0531422433521143,train
11,4.2,4.7915669465869595,4.633322020555175,train
12,7.0,7.322452867333413,6.530039889016034,train
13,9.0,9.301255077243992,8.086753241772817,train
14,6.3,8.258959210931076,7.918750444313817,train
15,5.8,7.2979566371281726,7.453912549087234,train
16,6.8,6.487789125098416,7.094811877092529,train
17,7.6,5.712154421419551,6.4718259674210765,train
18,8.4,5.100544043957153,6.252300619738791,validation
19,5.5,4.471687147042164,5.549955021811685,validation
20,6.9,4.002499736326801,5.546333928969724,validation
21,4.2,3.512918117581451,4.757616048712685,validation
22,4.7,3.12964720224383,4.926015580610268,validation
23,2.5,2.7641602414936854,4.147467631747354,validation
24,0.8,2.4499835281529254,4.31355284900508,test
25,0.2,2.169691535439939,3.712352774137874,test
26,0.1,1.9216376550472367,3.7294060806867284,test
27,0.0,1.7019622781036698,3.3567901435649636,test
28,0.0,1.5074117709027934,3.2461375185086982,test
29,0.0,1.3351096146055728,3.0130069355940234,test
30,0.0,1.1825090980822064,2.859815117608976,test
