series_name,age_prior_recommended_model_mode,no_age_prior_recommended_model_mode,recommended_model_changed,age_prior_discovery_structure_mode,no_age_prior_discovery_structure_mode,discovery_structure_changed,age_prior_discovery_observation_map_mode,no_age_prior_discovery_observation_map_mode,observation_map_changed,age_prior_delay_weeks_mode,no_age_prior_delay_weeks_mode,delay_changed,age_prior_discovery_mean_test_mae,no_age_prior_discovery_mean_test_mae,delta_discovery_test_mae,age_prior_discovery_mean_rolling_mae,no_age_prior_discovery_mean_rolling_mae,delta_discovery_rolling_mae,interpretation
0-4 yr,constrained_structure_discovery,constrained_structure_discovery,False,SEIRS,SEIRS,False,I,I,False,0.0,0.0,False,0.0905961813438664,0.0905961813438664,0.0,0.1233439122037293,0.1233439122037293,0.0,"Robust to removing age prior; no change in recommendation, structure, delay, or discovery MAE."
18-49 yr,deterministic_seir,deterministic_seir,False,,,False,,,False,,,False,0.0480174624801723,0.0480174624801723,0.0,0.0787418316908513,0.0787418316908513,0.0,"Robust to removing age prior; no change in recommendation, structure, delay, or discovery MAE."
5-17 yr,constrained_structure_discovery,constrained_structure_discovery,False,SEIRS,SEIRS,False,I,I,False,0.0,0.0,False,0.0067972903672738,0.0067972903672738,0.0,0.0535109814006205,0.0535109814006205,0.0,"Robust to removing age prior; no change in recommendation, structure, delay, or discovery MAE."
50-64 yr,delayed_observation_seir,delayed_observation_seir,False,SIR,SIR,False,I,I,False,0.0,0.0,False,0.0371606888046795,0.0371606888046795,0.0,0.0540429833534397,0.0540429833534397,0.0,"Robust to removing age prior; no change in recommendation, structure, delay, or discovery MAE."
>= 65 yr,deterministic_seir,deterministic_seir,False,,,False,,,False,,,False,0.1263486059113989,0.1263486059113989,0.0,0.1863770894276977,0.1863770894276977,0.0,"Robust to removing age prior; no change in recommendation, structure, delay, or discovery MAE."
Overall,deterministic_seir,deterministic_seir,False,,,False,,,False,,,False,0.0369672729307378,0.0369672729307378,0.0,0.0959085817650315,0.0959085817650315,0.0,"Robust to removing age prior; no change in recommendation, structure, delay, or discovery MAE."
