t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
0,0.1,0.005958472506490497,3.966067629575725e-05,train,0.0,0.10650757828396752,0.0,0.16103898664197974,0.0,0.17950942702275,0.0,0.10650757828396752,0.0,0.16103898664197974,0.0,0.17950942702275
1,0.1,0.005617247022334992,0.02494682232401061,train,0.0,0.07520754929954962,0.0,0.16753817483140201,0.0,0.31392468288663644,0.0,0.07520754929954962,0.0,0.16753817483140201,0.0,0.31392468288663644
2,0.1,0.0124750513532349,0.04531529763419211,train,0.010226400816460677,0.15388057459492177,0.0,0.2801707220018445,0.0,0.2952542845059656,0.010226400816460677,0.15388057459492177,0.0,0.2801707220018445,0.0,0.2952542845059656
3,0.1,0.024690463313642233,0.08235277675758829,train,0.015375074076877507,0.3339038033323938,0.0,0.4679672055369944,0.0,0.5068724616153399,0.015375074076877507,0.3339038033323938,0.0,0.4679672055369944,0.0,0.5068724616153399
4,0.2,0.04883244812815878,0.14272419636592992,train,0.021012577012524715,0.2735256044901173,0.0,0.500124031226806,0.0,0.8464241696240404,0.021012577012524715,0.2735256044901173,0.0,0.500124031226806,0.0,0.8464241696240404
5,0.2,0.0951059769203809,0.23479663239351553,train,0.0189985920860405,0.36624341657280557,0.0,0.44408737097558865,0.0,0.44697739361834415,0.0189985920860405,0.36624341657280557,0.0,0.44408737097558865,0.0,0.44697739361834415
6,0.2,0.18131012311111105,0.365216939395281,train,0.049917378587354094,0.5205044394281475,0.02262371179760763,0.5638458138744713,0.0056559279494019085,0.6955328541955437,0.049917378587354094,0.5205044394281475,0.02262371179760763,0.5638458138744713,0.0056559279494019085,0.6955328541955437
7,0.3,0.33495206603883043,0.5361091612363176,train,0.4328057180870615,0.8376006766542452,0.3395910912860226,0.92486192344731,0.24542110908188067,1.2152471342278035,0.4328057180870615,0.8376006766542452,0.3395910912860226,0.92486192344731,0.24542110908188067,1.2152471342278035
8,0.6,0.5907928328217219,0.7435984814480106,train,0.5887280157119248,0.8506633937138461,0.5307041602133628,0.9603498841448906,0.38399951476854827,0.9684708173662143,0.5887280157119248,0.8506633937138461,0.5307041602133628,0.9603498841448906,0.38399951476854827,0.9684708173662143
9,0.7,0.9743349771108322,0.9790151252969086,train,0.9235234703147708,1.2306887978484353,0.7773315867494432,1.3054479471056646,0.6783900715807032,1.4250740072764312,0.9235234703147708,1.2306887978484353,0.7773315867494432,1.3054479471056646,0.6783900715807032,1.4250740072764312
