origin_end,target_t,horizon,actual,prediction,error,abs_error
31,31,1,0.5,0.9416329255148275,0.44163292551482747,0.44163292551482747
32,32,1,0.6,0.8172202726257687,0.2172202726257687,0.2172202726257687
33,33,1,0.1,0.7177087505191968,0.6177087505191968,0.6177087505191968
34,34,1,0.1,0.6195688562845397,0.5195688562845397,0.5195688562845397
35,35,1,0.3,0.5352238277108068,0.2352238277108068,0.2352238277108068
36,36,1,0.1,0.4680458904465455,0.36804589044654545,0.36804589044654545
37,37,1,0.2,0.40639411912887813,0.20639411912887812,0.20639411912887812
38,38,1,0.2,0.35563233446587883,0.15563233446587882,0.15563233446587882
39,39,1,0.2,0.3120587200118447,0.11205872001184469,0.11205872001184469
40,40,1,0.1,0.27448914836492067,0.17448914836492066,0.17448914836492066
41,41,1,0.0,0.24059144904596336,0.24059144904596336,0.24059144904596336
42,42,1,0.2,0.21015709516494716,0.010157095164947144,0.010157095164947144
43,43,1,0.0,0.1858307735548305,0.1858307735548305,0.1858307735548305
44,44,1,0.1,0.16273548953103037,0.06273548953103036,0.06273548953103036
45,45,1,0.1,0.14332954958540411,0.04332954958540411,0.04332954958540411
46,46,1,0.0,0.1263697986960432,0.1263697986960432,0.1263697986960432
47,47,1,0.2,0.1109269671940079,-0.08907303280599212,0.08907303280599212
48,48,1,0.2,0.09838162040786014,-0.10161837959213987,0.10161837959213987
49,49,1,0.0,0.08737684107927952,0.08737684107927952,0.08737684107927952
50,50,1,0.2,0.07682069773555152,-0.1231793022644485,0.1231793022644485
51,51,1,0.0,0.06912004832060284,0.06912004832060284,0.06912004832060284
31,32,2,0.6,0.8303171951022496,0.23031719510224957,0.23031719510224957
32,33,2,0.1,0.7211367329331526,0.6211367329331526,0.6211367329331526
33,34,2,0.1,0.6376204987584226,0.5376204987584227,0.5376204987584227
34,35,2,0.3,0.5503687880723225,0.2503687880723225,0.2503687880723225
35,36,2,0.1,0.47550131013779595,0.375501310137796,0.375501310137796
36,37,2,0.2,0.41571061954562405,0.21571061954562404,0.21571061954562404
37,38,2,0.2,0.36105197714090376,0.16105197714090375,0.16105197714090375
38,39,2,0.2,0.31601816527956916,0.11601816527956915,0.11601816527956915
39,40,2,0.1,0.2774050767622397,0.17740507676223968,0.17740507676223968
40,41,2,0.0,0.24411949622830295,0.24411949622830295,0.24411949622830295
41,42,2,0.2,0.2140763857872213,0.014076385787221285,0.014076385787221285
42,43,2,0.0,0.1872119940879109,0.1872119940879109,0.1872119940879109
43,44,2,0.1,0.16557790519011806,0.06557790519011805,0.06557790519011805
44,45,2,0.1,0.1451909339574928,0.045190933957492796,0.045190933957492796
45,46,2,0.0,0.1279943537164393,0.1279943537164393,0.1279943537164393
46,47,2,0.2,0.11293341035262053,-0.08706658964737948,0.08706658964737948
47,48,2,0.2,0.09929274315141319,-0.10070725684858682,0.10070725684858682
48,49,2,0.0,0.08812813386297537,0.08812813386297537,0.08812813386297537
49,50,2,0.2,0.07824981373377923,-0.12175018626622078,0.12175018626622078
50,51,2,0.0,0.06893559496999033,0.06893559496999033,0.06893559496999033
31,34,4,0.1,0.6442242798377523,0.5442242798377523,0.5442242798377523
32,35,4,0.3,0.57583200897277,0.27583200897277,0.27583200897277
33,36,4,0.1,0.5089106794193154,0.40891067941931547,0.40891067941931547
34,37,4,0.2,0.44079247688837553,0.24079247688837552,0.24079247688837552
35,38,4,0.2,0.37895296752535834,0.17895296752535833,0.17895296752535833
36,39,4,0.2,0.33048918899613994,0.13048918899613993,0.13048918899613993
37,40,4,0.1,0.2859675875801373,0.1859675875801373,0.1859675875801373
38,41,4,0.0,0.24973341800229049,0.24973341800229049,0.24973341800229049
39,42,4,0.2,0.2188162252713737,0.018816225271373693,0.018816225271373693
40,43,4,0.0,0.19231213699409172,0.19231213699409172,0.19231213699409172
41,44,4,0.1,0.16824674508895068,0.06824674508895068,0.06824674508895068
42,45,4,0.1,0.14672755927046618,0.04672755927046618,0.04672755927046618
43,46,4,0.0,0.12969077674091906,0.12969077674091906,0.12969077674091906
44,47,4,0.2,0.11343588490989098,-0.08656411509010903,0.08656411509010903
45,48,4,0.2,0.09984903595011772,-0.10015096404988229,0.10015096404988229
46,49,4,0.0,0.0879942563348634,0.0879942563348634,0.0879942563348634
47,50,4,0.2,0.07717763007661925,-0.12282236992338076,0.12282236992338076
48,51,4,0.0,0.06848270505126346,0.06848270505126346,0.06848270505126346
