t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
0,0.4,0.33022900685751544,0.321116337092067,train,0.16802697346311324,0.61707344472975,0.0,0.7084580713064142,0.0,1.239633797327681,0.16802697346311324,0.61707344472975,0.0,0.7084580713064142,0.0,1.239633797327681
1,0.2,0.30299738316060637,0.2989932118472581,train,0.24816875215008094,0.6980008337250101,0.0948306804565135,0.8301610384850374,0.0,1.0336877342214215,0.24816875215008094,0.6980008337250101,0.0948306804565135,0.8301610384850374,0.0,1.0336877342214215
2,0.3,0.33834261066352006,0.3498788438686412,train,0.09846852467786624,0.6401103135994279,0.012762484342221258,0.8795642008133263,0.0,1.1272598301186405,0.09846852467786624,0.6401103135994279,0.012762484342221258,0.8795642008133263,0.0,1.1272598301186405
3,0.2,0.38795863968257593,0.41001084110424696,train,0.28057966192433237,0.5917167740489306,0.11720784026986385,0.7133068823322268,0.0,0.9935144309727365,0.28057966192433237,0.5917167740489306,0.11720784026986385,0.7133068823322268,0.0,0.9935144309727365
4,0.8,0.476726904330027,0.5037538268930571,train,0.31877836231618184,0.692095656979901,0.20210523377667886,0.8298436509390055,0.11203092320879085,1.2206422494019076,0.31877836231618184,0.692095656979901,0.20210523377667886,0.8298436509390055,0.11203092320879085,1.2206422494019076
5,0.8,0.623560903792413,0.6489378230831967,train,0.4276951979780302,0.7726868382911571,0.2958958177807139,1.1855819474364793,0.17455451629332824,1.7524822454561435,0.4276951979780302,0.7726868382911571,0.2958958177807139,1.1855819474364793,0.17455451629332824,1.7524822454561435
6,0.7,0.8680241666713939,0.8817757328439075,train,0.559975343761831,0.9966426387630626,0.33050896661590556,1.2130419565317085,0.25570746178639436,1.6837128794039744,0.559975343761831,0.9966426387630626,0.33050896661590556,1.2130419565317085,0.25570746178639436,1.6837128794039744
7,1.2,1.274098132828841,1.2633253870064285,train,0.8989630320012711,1.3938356209176443,0.7126422132500638,1.546539331035047,0.3643959362143465,1.683907824213531,0.8989630320012711,1.3938356209176443,0.7126422132500638,1.546539331035047,0.3643959362143465,1.683907824213531
8,2.3,1.9437838425668035,1.895505941695195,train,1.590117000296972,2.2177585395400117,1.3237874643756355,2.4014600471558603,0.8147940112452761,2.8414774127787763,1.590117000296972,2.2177585395400117,1.3237874643756355,2.4014600471558603,0.8147940112452761,2.8414774127787763
9,2.2,3.010366565222741,2.9261981992887027,train,2.6384856693765806,3.172455723718055,2.560309790951671,3.728173044941054,2.29965073486717,4.174401863477052,2.6384856693765806,3.172455723718055,2.560309790951671,3.728173044941054,2.29965073486717,4.174401863477052
10,4.6,4.559370108131768,4.4860847420108385,train,4.288180702069475,4.678293346495897,3.5835867605142946,5.029346769691046,3.198545999118067,5.343583660353403,4.288180702069475,4.678293346495897,3.5835867605142946,5.029346769691046,3.198545999118067,5.343583660353403
11,6.5,6.359586078086595,6.389895192682516,train,6.201483148256425,6.776017071985956,5.679428390614631,7.166460083792104,5.565940053930193,7.313442766290303,6.201483148256425,6.776017071985956,5.679428390614631,7.166460083792104,5.565940053930193,7.313442766290303
12,7.4,7.487426985982202,7.545564625521426,train,7.234677148730955,7.974368673130757,6.913919421093944,8.21736871660103,6.649721250170226,8.424217751060079,7.234677148730955,7.974368673130757,6.913919421093944,8.21736871660103,6.649721250170226,8.424217751060079
13,7.2,6.9974649075944395,6.707332416376694,train,6.35074956425716,6.926584895241444,6.168854097253192,7.065288501904515,5.950762734021674,7.373021888938887,6.35074956425716,6.926584895241444,6.168854097253192,7.065288501904515,5.950762734021674,7.373021888938887
14,5.8,6.063011512513641,6.104277859043171,train,5.76481042183009,6.4068947416681254,5.292553021579641,6.520459993543878,4.772046364064636,6.622420243596698,5.76481042183009,6.4068947416681254,5.292553021579641,6.520459993543878,4.772046364064636,6.622420243596698
15,4.7,5.453675541548564,5.2377372129607,train,5.134498293033726,5.481067969230136,4.831921312919651,5.73581302485432,4.277195455550501,5.94084935366475,5.134498293033726,5.481067969230136,4.831921312919651,5.73581302485432,4.277195455550501,5.94084935366475
16,4.6,4.788105566038662,4.88032887218075,train,4.604827437891569,5.237842903031105,4.4114427895912165,5.450327548511804,3.9853026858557605,5.537235896928822,4.604827437891569,5.237842903031105,4.4114427895912165,5.450327548511804,3.9853026858557605,5.537235896928822
17,2.9,4.256301640436857,4.0612808413121515,train,3.9488292872221504,4.271572386663749,3.6470639447914635,4.409356528236338,3.3521179393924645,4.591584788154718,3.9488292872221504,4.271572386663749,3.6470639447914635,4.409356528236338,3.3521179393924645,4.591584788154718
18,4.6,3.766792420271713,3.9000626894601513,train,3.691210147534442,3.9610044991167945,3.583090248697703,4.174305796878388,3.198969068714454,4.713776853974253,3.691210147534442,3.9610044991167945,3.583090248697703,4.174305796878388,3.198969068714454,4.713776853974253
19,3.8,3.3367610248093573,3.182870783054367,train,3.131646504000055,3.438308212589794,3.0318441215910648,3.736769652521908,2.7498461090608237,4.195333047806952,3.131646504000055,3.438308212589794,3.0318441215910648,3.736769652521908,2.7498461090608237,4.195333047806952
20,3.2,2.955631657178568,3.0547659638886207,train,2.484204030341812,3.204238707132802,2.2873130070593253,3.425524475180534,1.9451130801238194,3.791130488038866,2.484204030341812,3.204238707132802,2.2873130070593253,3.425524475180534,1.9451130801238194,3.791130488038866
21,4.4,2.6180242940277414,2.55308777269775,train,2.329224752889613,2.739872001024342,1.9156612553678192,3.015618815407124,1.5497347039169684,3.3667188289672447,2.329224752889613,2.739872001024342,1.9156612553678192,3.015618815407124,1.5497347039169684,3.3667188289672447
22,3.0,2.318978597564102,2.3476302217204665,train,2.025001035551252,2.526712576109679,1.8201516605880148,2.683785741362492,1.4439944275780177,3.103147333930753,2.025001035551252,2.526712576109679,1.8201516605880148,2.683785741362492,1.4439944275780177,3.103147333930753
23,2.5,2.054091235909377,2.0494579085181326,train,1.8097051197175438,2.2924147730186997,1.6116737247673099,2.379619831429884,1.0409884496258948,2.604567266539863,1.8097051197175438,2.2924147730186997,1.6116737247673099,2.379619831429884,1.0409884496258948,2.604567266539863
24,1.9,1.8194607458973122,1.8268694115925925,train,1.6218876377854452,2.0285039343652542,1.1431363935618926,2.2323647206124457,0.779138859349716,3.016247804342507,1.6218876377854452,2.0285039343652542,1.1431363935618926,2.2323647206124457,0.779138859349716,3.016247804342507
25,1.2,1.6116310962630753,1.6205634336584465,train,1.4310784194324344,1.8645037170258956,1.0390500831648988,2.0641295733513045,0.8726141510390053,2.1953432920419393,1.4310784194324344,1.8645037170258956,1.0390500831648988,2.0641295733513045,0.8726141510390053,2.1953432920419393
26,1.6,1.427540966789799,1.4383914366094799,train,1.3342053419478448,1.7128987614405689,1.0870501736908114,2.0054668319859155,1.0027810281638248,2.2729218934930366,1.3342053419478448,1.7128987614405689,1.0870501736908114,2.0054668319859155,1.0027810281638248,2.2729218934930366
27,1.6,1.26447870080156,1.2767436875034035,train,0.979195669484332,1.3766724837869326,0.8397811805502016,1.4212341224012708,0.7146859999888698,1.533835983861311,0.979195669484332,1.3766724837869326,0.8397811805502016,1.4212341224012708,0.7146859999888698,1.533835983861311
28,1.1,1.1200423761419838,1.1332639492601464,train,1.0160228897579966,1.3731039529139428,0.8367402520788044,1.5022573360141018,0.5912932031957538,1.7472915727980114,1.0160228897579966,1.3731039529139428,0.8367402520788044,1.5022573360141018,0.5912932031957538,1.7472915727980114
29,1.1,0.9921044295183494,1.0059081965177985,train,0.800086036119685,1.0709767913624737,0.4996633347366517,1.2564196285200135,0.20429082479808208,1.4921373645078584,0.800086036119685,1.0709767913624737,0.4996633347366517,1.2564196285200135,0.20429082479808208,1.4921373645078584
30,0.6,0.8787803191933021,0.892864529763021,train,0.6605571583842187,1.0687042733086436,0.5334022476909326,1.3816282559367705,0.08573769586054836,1.6433681541982335,0.6605571583842187,1.0687042733086436,0.5334022476909326,1.3816282559367705,0.08573769586054836,1.6433681541982335
31,0.5,0.778400766304749,0.7925246405354277,validation,0.5513631526608896,0.9242071509041088,0.445810146900506,1.0172476272342188,0.391926135834222,1.4397812382838133,0.5513631526608896,0.9242071509041088,0.445810146900506,1.0172476272342188,0.391926135834222,1.4397812382838133
32,0.6,0.6894871665857328,0.7034609090036983,validation,0.5814562079291656,0.999358128351454,0.5202456276372869,1.2633966628558635,0.3321370421186256,1.4173651336052577,0.5814562079291656,0.999358128351454,0.5202456276372869,1.2633966628558635,0.3321370421186256,1.4173651336052577
33,0.1,0.6107298105477654,0.6244061328374216,validation,0.3936812529880729,0.8058548051724302,0.35878060439845144,0.9485226006796542,0.18893760227211598,1.5229749276605828,0.3936812529880729,0.8058548051724302,0.35878060439845144,0.9485226006796542,0.18893760227211598,1.5229749276605828
34,0.1,0.5409685914099598,0.5542355116649293,validation,0.39698380667096966,0.7600444722043902,0.23897297521092148,1.2609268634272723,0.0,1.554134729232206,0.39698380667096966,0.7600444722043902,0.23897297521092148,1.2609268634272723,0.0,1.554134729232206
35,0.3,0.4791759166435096,0.4919506477753065,validation,0.27177436820526346,0.6302692472664562,0.02279240023117784,1.0453819349470823,0.0,1.4700648070615414,0.27177436820526346,0.6302692472664562,0.02279240023117784,1.0453819349470823,0.0,1.4700648070615414
36,0.1,0.42444157143797334,0.43666534230067916,validation,0.3353159925640967,0.6443508208435478,0.17444747375444336,0.8317095188980168,0.02528859907845111,0.9069179203103542,0.3353159925640967,0.6443508208435478,0.17444747375444336,0.8317095188980168,0.02528859907845111,0.9069179203103542
37,0.2,0.3759593111383222,0.3875929868189126,validation,0.12794472171551985,0.5861205262300775,0.009659239203698367,0.8865229405123405,0.0,1.3428187732866266,0.12794472171551985,0.5861205262300775,0.009659239203698367,0.8865229405123405,0.0,1.3428187732866266
38,0.2,0.33301498516494926,0.3440353716024511,validation,0.14187974807031373,0.4705543981001428,0.0,0.7666723438804498,0.0,0.8807927025254224,0.14187974807031373,0.4705543981001428,0.0,0.7666723438804498,0.0,0.8807927025254224
39,0.2,0.2949760174850218,0.30537275148318366,validation,0.10216897066587388,0.5446579034177446,0.0,0.695301237787166,0.0,1.025485432760361,0.10216897066587388,0.5446579034177446,0.0,0.695301237787166,0.0,1.025485432760361
40,0.1,0.26128208868398745,0.2710550280660519,validation,0.14380710547094375,0.40957893643523813,0.02861296764198052,0.7349504815471369,0.0,0.7873147389390119,0.14380710547094375,0.40957893643523813,0.02861296764198052,0.7349504815471369,0.0,0.7873147389390119
41,0.0,0.23143688238464497,0.24059392286198825,test,0.13383790460444805,0.4204199672191216,0.008360204041935113,0.7067599834356869,0.0,0.781208684466975,0.13383790460444805,0.4204199672191216,0.008360204041935113,0.7067599834356869,0.0,0.781208684466975
42,0.2,0.20500077443846287,0.21355602999218112,test,0.03124320686497497,0.32594750807774886,0.0,0.4822719680731874,0.0,0.6181880477199811,0.03124320686497497,0.32594750807774886,0.0,0.4822719680731874,0.0,0.6181880477199811
43,0.0,0.1815843572005523,0.18955664962292704,test,0.05812770033950192,0.3945309681392033,0.0,0.4518836207649333,0.0,0.5284042139334766,0.05812770033950192,0.3945309681392033,0.0,0.4518836207649333,0.0,0.5284042139334766
44,0.1,0.16084270350033458,0.16825431439522553,test,0.0,0.3261525435723999,0.0,0.49919608752312306,0.0,0.5963314998380018,0.0,0.3261525435723999,0.0,0.49919608752312306,0.0,0.5963314998380018
45,0.1,0.14247028581560708,0.1493459309716375,test,0.0,0.3039310106491969,0.0,0.47085999114551147,0.0,0.5481177945973299,0.0,0.3039310106491969,0.0,0.47085999114551147,0.0,0.5481177945973299
46,0.0,0.1261964758088552,0.1325624675741561,test,0.0,0.38605350692582974,0.0,0.46951737520417614,0.0,1.526464278199198,0.0,0.38605350692582974,0.0,0.46951737520417614,0.0,1.526464278199198
47,0.2,0.11178155793342238,0.11766512615499305,test,0.0,0.2837564095075542,0.0,0.5466786762127707,0.0,0.7707398676480729,0.0,0.2837564095075542,0.0,0.5466786762127707,0.0,0.7707398676480729
48,0.2,0.0990131983894384,0.10444194473751062,test,0.017362133748718533,0.5579456575840155,0.0,0.7137630659921383,0.0,0.8640077824290548,0.017362133748718533,0.5579456575840155,0.0,0.7137630659921383,0.0,0.8640077824290548
49,0.0,0.08770331741675118,0.09270478158500839,test,0.0,0.29165795825977603,0.0,0.41728573828351495,0.0,0.46108228356437353,0.0,0.29165795825977603,0.0,0.41728573828351495,0.0,0.46108228356437353
50,0.2,0.07768531885330182,0.08228663828773994,test,0.0,0.23154248082624782,0.0,0.3661858930936823,0.0,0.8080118824852122,0.0,0.23154248082624782,0.0,0.3661858930936823,0.0,0.8080118824852122
51,0.0,0.0688116361499349,0.07303928368068023,test,0.02694723310828237,0.30345035422377226,0.0,0.4954938375977649,0.0,0.7513258607091445,0.02694723310828237,0.30345035422377226,0.0,0.4954938375977649,0.0,0.7513258607091445
