delay,validation_mae,validation_rmse,validation_smape
0,0.7988355090275728,0.8620748049621959,1.66932197144328
2,0.8051532178860723,0.8657927905208442,1.7029548115197366
1,0.8173995290742265,0.8757921727185778,1.7626794856346457
3,0.8177687951497891,0.8761367077765164,1.7643685339586412
