t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.0,0.0036806486330536988,0.00012121654041289783,train
1,0.1,7.189550858514134e-05,0.00012937702317049565,train
2,0.2,0.012752222589062069,0.001328096561253727,train
3,0.1,0.011791459846856644,0.001658095933768083,train
4,0.0,0.04492570210302227,0.011532387843965696,train
5,0.2,0.06767668261998801,0.01560854147613816,train
6,0.1,0.14689626095164118,0.07450984747270219,train
7,0.2,0.2354082526954829,0.10156521840614673,train
8,0.2,0.38195584156742834,0.3269018637288728,train
9,0.3,0.5361227516118486,0.40991448829535154,train
10,0.8,0.684833419380449,0.8444350104851229,train
11,0.9,0.7794396177978399,0.8766516782399519,train
12,1.3,0.80125239930734,1.1132106873676217,train
13,0.9,0.764184403454726,0.9254643654931329,train
14,0.8,0.7048899464016576,0.8102300714778964,train
15,0.5,0.6435846021122549,0.5957080045019716,train
16,0.1,0.5859693744047049,0.45733659528033327,train
17,0.4,0.5334463336198839,0.350289628499449,train
18,0.3,0.48678687039330154,0.29575599472750697,train
19,0.2,0.44826383231032374,0.2740141375229074,train
20,0.3,0.42603829317461844,0.2881534905267013,train
21,0.4,0.4361918987029428,0.33655745868029446,validation
22,0.6,0.48878784620046595,0.4332545115938383,validation
23,0.6,0.588684363649754,0.5926610632798426,validation
24,1.1,0.7438531927612407,0.8331194994166582,validation
25,1.0,0.9561733615200426,1.123530158580231,validation
26,1.1,1.1985984304301545,1.3046976287779688,validation
27,1.2,1.3855694459765908,1.0466572426509428,validation
28,1.2,1.401906581877971,0.39573427841118763,test
29,1.0,1.2698570375350218,0.08629678450479218,test
30,1.6,1.1513961228352294,0.018280935664501802,test
31,1.2,1.0433978452064332,0.003758255909197266,test
32,0.8,0.9458708293204505,0.0007579950992956149,test
33,1.4,0.8572575365497362,0.00015117079971915313,test
34,0.8,0.777063898270782,2.9968353054820346e-05,test
35,0.4,0.7043063907849413,5.925379078424397e-06,test
