t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.4,0.23804791589784594,0.23074782152313167,train
1,0.2,0.23804791589784594,0.23074782152313167,train
2,0.3,0.23804791589784594,0.23074782152313167,train
3,0.2,0.38924363932472883,0.3698037722019527,train
4,0.8,0.4585364691499823,0.4382334975708626,train
5,0.8,0.6750432848620016,0.645381746660139,train
6,0.7,0.9510155192935931,0.9145861142538184,train
7,1.2,1.4391743556441534,1.3933166744811598,train
8,2.3,2.154250068545827,2.1036904279427113,train
9,2.2,3.232953773551337,3.18823083385977,train
10,4.6,4.62964323586663,4.612013047527447,train
11,6.5,6.130693765951819,6.161943511409396,train
12,7.4,7.09564287242669,7.162047325019029,train
13,7.2,6.945762017792451,6.983588866983329,train
14,5.8,5.955690890695294,5.936211005890019,train
15,4.7,4.995582103272441,4.964230840314606,train
16,4.6,4.362908695401437,4.34308351676222,train
17,2.9,3.9871334909108573,3.9830147900167647,train
18,4.6,3.759856391261721,3.7690428531445126,train
19,3.8,3.5969217405411418,3.614909244864168,train
20,3.2,3.441354359616323,3.4629991391827994,train
21,4.4,3.257137343936405,3.2774169022727517,train
22,3.0,3.025922789625008,3.040599604079484,train
23,2.5,2.7443118332254435,2.750444428223434,train
24,1.9,2.420912040317795,2.4171710463846567,train
25,1.2,2.072686072743084,2.0594296277416277,train
26,1.6,1.720666346623687,1.6997200001721404,train
27,1.6,1.3854906202725432,1.3596265707041901,train
28,1.1,1.0836352036002672,1.055879327360063,train
29,1.1,0.8252247821820357,0.7982182282028223,train
30,0.6,0.6137512462054878,0.5893581071134696,train
31,0.5,0.4473120165147147,0.42652807986018,validation
32,0.6,0.32056328037657916,0.303651472541033,validation
33,0.1,0.22662861356243774,0.21335549245172136,validation
34,0.1,0.15852456497222056,0.14839370876199426,validation
35,0.3,0.11000012083583104,0.10242859654337173,validation
36,0.1,0.07589221859621888,0.07031934409379015,validation
37,0.2,0.05216592965219364,0.04810660836007893,validation
38,0.2,0.035790173935177895,0.0328515195843557,validation
39,0.2,0.02455264089458249,0.0224302585039524,validation
40,0.1,0.01687256453345418,0.0153378010612631,validation
41,0.0,0.011638125701356708,0.010522936417749661,test
42,0.2,0.008076500536621893,0.007259261946805151,test
43,0.0,0.005655236806228398,0.005048824718066858,test
44,0.1,0.004009951991416869,0.003552331567313798,test
45,0.1,0.0028925994117990116,0.002539683630719097,test
46,0.0,0.002135104284591346,0.0018554666698063155,test
47,0.2,0.0016241581435872835,0.0013951711884746063,test
48,0.2,0.0012839683582076553,0.0010889881956594103,test
49,0.0,0.0010646316447035762,0.000890913800574021,test
50,0.2,0.0009345029500387477,0.000771589594350907,test
51,0.0,0.0008754877262280631,0.0007138412066887599,test
