t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.4,0.4,0.4,train
1,0.2,0.4,0.4,train
2,0.3,0.30000000000000004,0.30000000000000004,train
3,0.2,0.30000000000000004,0.30000000000000004,train
4,0.8,0.275,0.275,train
5,0.8,0.375,0.375,train
6,0.7,0.525,0.525,train
7,1.2,0.625,0.625,train
8,2.3,0.875,0.875,train
9,2.2,1.25,1.25,train
10,4.6,1.5999999999999999,1.5999999999999999,train
11,6.5,2.575,2.575,train
12,7.4,3.9,3.9,train
13,7.2,5.175000000000001,5.175000000000001,train
14,5.8,6.425,6.425,train
15,4.7,6.7250000000000005,6.7250000000000005,train
16,4.6,6.275,6.275,train
17,2.9,5.574999999999999,5.574999999999999,train
18,4.6,4.5,4.5,train
19,3.8,4.2,4.2,train
20,3.2,3.9749999999999996,3.9749999999999996,train
21,4.4,3.625,3.625,train
22,3.0,3.9999999999999996,3.9999999999999996,train
23,2.5,3.6,3.6,train
24,1.9,3.2750000000000004,3.2750000000000004,train
25,1.2,2.95,2.95,train
26,1.6,2.15,2.15,train
27,1.6,1.8000000000000003,1.8000000000000003,train
28,1.1,1.5749999999999997,1.5749999999999997,train
29,1.1,1.375,1.375,train
30,0.6,1.35,1.35,train
31,0.5,1.1,1.1,validation
32,0.6,0.8250000000000001,1.1,validation
33,0.1,0.7000000000000001,1.1,validation
34,0.1,0.45000000000000007,1.1,validation
35,0.3,0.32500000000000007,1.1,validation
36,0.1,0.27499999999999997,1.1,validation
37,0.2,0.15,1.1,validation
38,0.2,0.175,1.1,validation
39,0.2,0.2,1.1,validation
40,0.1,0.175,1.1,validation
41,0.0,0.17500000000000002,0.17500000000000002,test
42,0.2,0.125,0.17500000000000002,test
43,0.0,0.125,0.17500000000000002,test
44,0.1,0.07500000000000001,0.17500000000000002,test
45,0.1,0.07500000000000001,0.17500000000000002,test
46,0.0,0.1,0.17500000000000002,test
47,0.2,0.05,0.17500000000000002,test
48,0.2,0.1,0.17500000000000002,test
49,0.0,0.125,0.17500000000000002,test
50,0.2,0.1,0.17500000000000002,test
51,0.0,0.15000000000000002,0.17500000000000002,test
