t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.8,0.3132160625378326,0.8241601412965592,train
1,1.2,1.087058704923453,0.7416159391137745,train
2,2.1,1.4952349497771866,1.6852394255928258,train
3,3.8,2.7902868695232708,2.6820691519467266,train
4,5.1,4.683973717142492,4.811088892082547,train
5,7.7,7.951588863917856,7.961461948079626,train
6,9.7,12.53824502051186,12.595594752010998,train
7,18.4,17.964703064815815,17.94669366590259,train
8,26.1,22.336684846250762,22.317592110501263,train
9,22.2,23.612370768390505,23.628456562401894,train
10,18.3,21.51023604175444,21.53912414251507,train
11,16.9,17.500073557551676,17.510356523795796,train
12,18.1,13.139974242044362,13.129554059614875,train
13,10.7,9.323486040055831,9.295781347563144,train
14,4.1,6.355642455314389,6.312787164228576,train
15,2.4,4.210195635547191,4.15688806088372,train
16,1.4,2.731502266530991,2.6745456402705803,train
17,1.5,1.7449292955084441,1.690525651366089,train
18,1.0,1.1016435342119921,1.0538179641531369,validation
19,1.1,0.6891841388501333,0.6496801428388742,validation
20,0.8,0.42805014926159696,0.3969382606290608,validation
21,0.7,0.2643277398800597,0.24072085291683748,validation
22,0.8,0.162463440200642,0.14507540840819677,validation
23,0.6,0.0994726230963146,0.08697067405208166,validation
24,0.6,0.060712596785977804,0.05190125202203091,test
25,0.6,0.03695856456217265,0.03085132887595038,test
26,0.5,0.022449224859168383,0.01827589783603475,test
27,0.5,0.01361105069041812,0.010793775703714184,test
28,0.6,0.008239723141072353,0.006357844852635586,test
29,0.2,0.004981601457719062,0.0037360892147541235,test
30,0.1,0.0030084848095479335,0.0021908140793679923,test
