origin_end,target_t,horizon,actual,prediction,error,abs_error
21,21,1,1.1,0.05535848608095318,-1.0446415139190468,1.0446415139190468
22,22,1,1.3,0.09100785084161105,-1.208992149158389,1.208992149158389
23,23,1,1.7,0.1438296283151353,-1.5561703716848647,1.5561703716848647
24,24,1,1.8,0.4223865874838498,-1.3776134125161503,1.3776134125161503
25,25,1,3.0,0.708000473404858,-2.291999526595142,2.291999526595142
26,26,1,3.3,1.2997673836495687,-2.000232616350431,2.000232616350431
27,27,1,3.4,1.405064302955682,-1.994935697044318,1.994935697044318
28,28,1,3.6,1.503603410578746,-2.0963965894212544,2.0963965894212544
29,29,1,3.8,1.6011607407821902,-2.1988392592178094,2.1988392592178094
30,30,1,3.4,1.6978451994034334,-1.7021548005965665,1.7021548005965665
31,31,1,3.2,1.847399118606269,-1.3526008813937311,1.3526008813937311
32,32,1,2.4,1.9077088119301788,-0.4922911880698211,0.4922911880698211
33,33,1,1.6,1.9294849773276186,0.3294849773276185,0.3294849773276185
34,34,1,1.1,1.9153074296505752,0.8153074296505751,0.8153074296505751
35,35,1,0.9,1.881844282014701,0.981844282014701,0.981844282014701
21,22,2,1.3,0.03208625234745136,-1.2679137476525486,1.2679137476525486
22,23,2,1.7,0.06944324692124218,-1.6305567530787577,1.6305567530787577
23,24,2,1.8,0.11878488589719371,-1.6812151141028062,1.6812151141028062
24,25,2,3.0,0.3775983338280794,-2.6224016661719207,2.6224016661719207
25,26,2,3.3,0.6646403989342391,-2.635359601065761,2.635359601065761
26,27,2,3.4,1.302416875858316,-2.097583124141684,2.097583124141684
27,28,2,3.6,1.409387214989548,-2.190612785010452,2.190612785010452
28,29,2,3.8,1.5092268646417932,-2.2907731353582066,2.2907731353582066
29,30,2,3.4,1.6081165846407652,-1.7918834153592347,1.7918834153592347
30,31,2,3.2,1.706076394587844,-1.493923605412156,1.493923605412156
31,32,2,2.4,1.7770086855743286,-0.6229913144256713,0.6229913144256713
32,33,2,1.6,1.8330265749303327,0.23302657493033263,0.23302657493033263
33,34,2,1.1,1.8521571443967595,0.7521571443967594,0.7521571443967594
34,35,2,0.9,1.8389737470962166,0.9389737470962166,0.9389737470962166
21,24,4,1.8,0.014921539476696812,-1.7850784605233032,1.7850784605233032
22,25,4,3.0,0.030154605034820214,-2.96984539496518,2.96984539496518
23,26,4,3.3,0.06728804115862874,-3.232711958841371,3.232711958841371
24,27,4,3.4,0.11398326364797776,-3.286016736352022,3.286016736352022
25,28,4,3.6,0.09330928396830164,-3.5066907160316982,3.5066907160316982
26,29,4,3.8,0.07663857964180153,-3.723361420358198,3.723361420358198
27,30,4,3.4,0.06289557386773678,-3.3371044261322633,3.3371044261322633
28,31,4,3.2,0.051620659661432935,-3.1483793403385674,3.1483793403385674
29,32,4,2.4,0.042367092176523985,-2.357632907823476,2.357632907823476
30,33,4,1.6,0.05952220242903026,-1.5404777975709698,1.5404777975709698
31,34,4,1.1,0.04991098620031301,-1.050089013799687,1.050089013799687
32,35,4,0.9,0.04185142927558639,-0.8581485707244136,0.8581485707244136
