round,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score,params
1,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.2683334063363104,0.315652510348491,0.43694136209384005,0.19170691360000452,0.21536405094592692,0.5222108656419897,0.16360954161709068,0.1925773823019602,2,0.15894696193387697,0.08639416254566021,0.043197081272830104,0.10157019665901496,"{'1': {'mae': 0.17005984484258546, 'rmse': 0.19941949327185354, 'smape': 0.46293877294088287}, '2': {'mae': 0.15715923839159587, 'rmse': 0.18573527133206688, 'smape': 0.45847067993809326}}",0.020314039331802994,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,-0.01,0.33245808253851006,"{'b0': 0.4197566768558678, 'b1': 1.3815016828993614, 'b2': -2.0239331208270235, 'gamma': 0.11649831386027948, 'rho': 10.019895970046166, 'S0': 0.9673519033864363, 'I0': 0.0326480966135637, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=0|obs=delayed_I|delay=1,SIR,False,delayed_I,1,delayed,6,3,0.2671880771983005,0.31475440902286694,0.4371092807609907,0.19227439521838138,0.21591803715785893,0.5234715936500972,0.16412923890445202,0.19307487295779374,2,0.15946074959020604,0.08650410789424708,0.04325205394712354,0.10167615686607653,"{'1': {'mae': 0.1705912391182248, 'rmse': 0.19992851324862576, 'smape': 0.46422155641182733}, '2': {'mae': 0.15766723869067928, 'rmse': 0.18622123266696175, 'smape': 0.45975946857630157}}",0.020335231373215308,0.125,0.06,0.06,0.0,0.0,0.0,0.005,0.0,-0.01,0.33804803491054486,"{'b0': 0.4863430483269846, 'b1': 1.5404392219402983, 'b2': -1.86356727596786, 'gamma': 0.116433002604531, 'rho': 9.972304968319792, 'S0': 0.9666515163553762, 'I0': 0.033348483644623825, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=0|obs=delayed_I|delay=2,SIR,False,delayed_I,2,delayed,6,3,0.26583239417771953,0.316093433223843,0.438013151946313,0.19289158336256457,0.21651956145709325,0.5248424800973182,0.16471584624644187,0.19362772681528967,2,0.16004309453403337,0.08659022821684671,0.043295114108423356,0.10177895640996971,"{'1': {'mae': 0.1711867928628649, 'rmse': 0.2004956120387427, 'smape': 0.46565843506076643}, '2': {'mae': 0.15824489963001886, 'rmse': 0.18675984159183662, 'smape': 0.46124886219978223}}",0.020355791281993944,0.13,0.06,0.06,0.0,0.0,0.0,0.01,0.0,-0.01,0.34369399992445065,"{'b0': 0.547762791650401, 'b1': 1.6757090383730198, 'b2': -1.6751699817330015, 'gamma': 0.11636023182123739, 'rho': 9.920278753464212, 'S0': 0.9650325951112073, 'I0': 0.0349674048887927, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=0|obs=delayed_I|delay=3,SIR,False,delayed_I,3,delayed,6,3,0.26435015443914633,0.32088257132403564,0.4401236905839492,0.19363315279137444,0.21724136078085188,0.5264884701691658,0.16539705042994773,0.1942783096814465,2,0.16071787142683608,0.08670949145512032,0.04335474572756016,0.1019139171959811,"{'1': {'mae': 0.17188181403103378, 'rmse': 0.20115856768458124, 'smape': 0.4673311354384954}, '2': {'mae': 0.15891228682886172, 'rmse': 0.18739805167831178, 'smape': 0.4629353433788998}}",0.020382783439196223,0.135,0.06,0.06,0.0,0.0,0.0,0.015,0.0,-0.01,0.3494554005935925,"{'b0': 0.6105366583093976, 'b1': 1.767422502835275, 'b2': -1.4575147423654544, 'gamma': 0.11627110084472082, 'rho': 9.860312113532919, 'S0': 0.9623372595468892, 'I0': 0.03766274045311079, 'R0': 0.0, 'fractional': 0.0}"
2,SEIRS|fractional=1|obs=I,SEIRS,True,I,0,infectious,10,4,0.27115505495963793,0.19207984767611558,0.2693558824004368,0.11788099071851992,0.1240562207220547,0.7624124203926869,0.11123247507854483,0.11667454012511336,2,0.11235167373538058,0.02192164705128725,0.010960823525643626,0.03515011899841508,"{'1': {'mae': 0.09741958231526435, 'rmse': 0.10287495620084472, 'smape': 0.5464896932927171}, '2': {'mae': 0.12504536784182532, 'rmse': 0.130474124049382, 'smape': 0.8377739509598997}}",0.007030023799683017,0.20500000000000002,0.1,0.08,0.015,0.0,0.0,0.0,0.01,0.015,0.35034252106070723,"{'b0': -1.1277116786788086, 'b1': 3.9092863942352234, 'b2': 0.18622293316174024, 'sigma': 0.9429319591705122, 'gamma': 0.4392073390147731, 'omega': 0.15186968761892428, 'rho': 19.073183417595573, 'alpha': 0.9556425581554695, 'S0': 0.968477174256134, 'E0': 0.014321429445020364, 'I0': 0.01720139629884559, 'R0': 0.0, 'fractional': 1.0}"
1,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.26672473353767273,0.19334514135860653,0.27561896049138185,0.15325318740125635,0.15897566169970195,1.127980376030401,0.15340877777668177,0.15748838945158852,2,0.15447555690073272,0.02092909836688138,0.01046454918344069,0.03557225574014775,"{'1': {'mae': 0.1499933872277497, 'rmse': 0.1543810470159055, 'smape': 1.0645136188544186}, '2': {'mae': 0.1568241683256138, 'rmse': 0.16059573188727155, 'smape': 1.1660100325729188}}",0.007114451148029551,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,0.01,0.362054557232203,"{'b0': -1.418761259938768, 'b1': 3.779809514054761, 'b2': 0.35785212339300754, 'sigma': 0.9629029435850414, 'gamma': 0.3515395333481217, 'omega': 0.16182284409517303, 'rho': 16.29863892085455, 'S0': 0.9679597227468241, 'E0': 0.015330597878285451, 'I0': 0.016709679374890592, 'R0': 0.0, 'fractional': 0.0}"
2,SEIRS|fractional=0|obs=delayed_I|delay=2,SEIRS,False,delayed_I,2,delayed,9,4,0.26184598702134965,0.1914788457038197,0.28277340832500386,0.14948320586229064,0.1562564818026975,1.1047953278919196,0.15069630816418023,0.15489567565430393,2,0.15151948965946616,0.024452423980704095,0.012226211990352048,0.03370128873571261,"{'1': {'mae': 0.14147108386935725, 'rmse': 0.14817696317761964, 'smape': 1.0149663599171959}, '2': {'mae': 0.15992153245900317, 'rmse': 0.16161438813098822, 'smape': 1.1647832175542794}}",0.006740257747142523,0.19,0.09,0.08,0.0,0.0,0.0,0.01,0.01,0.01,0.3704859593969607,"{'b0': -1.1779672985358707, 'b1': 3.165569510286765, 'b2': 1.2934535443374322, 'sigma': 0.9629311685953418, 'gamma': 0.3605972184091967, 'omega': 0.1736027652433236, 'rho': 16.493760211716776, 'S0': 0.9723806305570344, 'E0': 0.014404491184028489, 'I0': 0.013214878258937243, 'R0': 0.0, 'fractional': 0.0}"
2,SEIRS|fractional=0|obs=delayed_I|delay=3,SEIRS,False,delayed_I,3,delayed,9,4,0.2502451478767115,0.19616081524134388,0.2866790895672397,0.15023241112798535,0.15703043083306722,1.1139276674880518,0.1477302460702724,0.15316537670714275,2,0.1489099058906201,0.02546972103036855,0.012734860515184274,0.04014054463360449,"{'1': {'mae': 0.14220961560655776, 'rmse': 0.14878139922608075, 'smape': 1.0207890644605657}, '2': {'mae': 0.15325087653398706, 'rmse': 0.15754935418820476, 'smape': 1.1361532425163745}}",0.008028108926720899,0.195,0.09,0.08,0.0,0.0,0.0,0.015,0.01,0.01,0.37467287533252525,"{'b0': -0.8652766452215706, 'b1': 2.5287282584817916, 'b2': 1.7070944758779374, 'sigma': 0.9535184689594982, 'gamma': 0.3807691006387776, 'omega': 0.19292691776771637, 'rho': 16.95955126286627, 'S0': 0.9723479453484987, 'E0': 0.015302886767809415, 'I0': 0.012349167883692143, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=1,SEIR,False,delayed_I,1,delayed,8,4,0.337056827562937,0.30827350713150575,0.44370749966476725,0.19841485967257716,0.22191469019274293,0.5369864490910943,0.16947009251580186,0.1979925086735662,2,0.16476796996979332,0.08714791421531505,0.043573957107657525,0.10236973155795584,"{'1': {'mae': 0.17605162405528813, 'rmse': 0.20497765567176796, 'smape': 0.4775961868702102}, '2': {'mae': 0.16288856097631563, 'rmse': 0.19100736167536442, 'smape': 0.4732555786614438}}",0.02047394631159117,0.165,0.08,0.08,0.0,0.0,0.0,0.005,0.0,-0.005,0.388815873389042,"{'b0': 0.8186132538162079, 'b1': 2.266984507552201, 'b2': -1.7317538564090134, 'sigma': 0.9747931846376925, 'gamma': 0.11572733419706552, 'rho': 9.979206264355767, 'S0': 0.957979677032808, 'E0': 0.02216398914683281, 'I0': 0.0198563338203591, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.32982384787840446,0.31033312146195774,0.44522452602581347,0.19901575651700246,0.2224971613517198,0.5383054231036195,0.16907931232396106,0.19676171314026064,2,0.16435864546939496,0.08550288400379297,0.042751442001896484,0.10061252670170165,"{'1': {'mae': 0.1738863418870545, 'rmse': 0.20109636433157277, 'smape': 0.476166849440432}, '2': {'mae': 0.16427228276086764, 'rmse': 0.19242706194894854, 'smape': 0.4765620158402873}}",0.02012250534034033,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,-0.005,0.3922325928116318,"{'b0': 1.0262190130597244, 'b1': 2.2068137406257735, 'b2': -1.489455023113847, 'sigma': 0.973409552330719, 'gamma': 0.11565058195281891, 'rho': 9.920669348154382, 'S0': 0.9549436375383069, 'E0': 0.02405427008859204, 'I0': 0.021002092373100942, 'R0': 0.0, 'fractional': 0.0}"
