series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
Overall,deterministic_seir,0.0356399056262292,0.042038750686544425,0.47090142261287826,8,4
Overall,probabilistic_seir,0.03681666090950443,0.04441682771389816,0.46787120273636257,9,4
Overall,constrained_structure_discovery,0.036967381525840136,0.044658871210649355,0.4675494000474695,6,3
Overall,fractional_seir,0.12297764732056059,0.128124439063431,0.83512160523779,9,4
