t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
0,0.4,0.3176268359407009,0.3056279341470759,train,0.010365165690520983,0.5291227360433721,0.0,0.6412007511670129,0.0,0.7682537979602221,0.010365165690520983,0.5291227360433721,0.0,0.6412007511670129,0.0,0.7682537979602221
1,0.2,0.28683963881193025,0.28265005407342547,train,0.044589539760010476,0.43805984475561244,0.0,0.5649863690038079,0.0,0.6124567987539168,0.044589539760010476,0.43805984475561244,0.0,0.5649863690038079,0.0,0.6124567987539168
2,0.3,0.3457417624607868,0.34366631321759966,train,0.08609333237263175,0.5150382231551611,0.0,0.6142252597725745,0.0,0.7993835990855938,0.08609333237263175,0.5150382231551611,0.0,0.6142252597725745,0.0,0.7993835990855938
3,0.2,0.4091845774765409,0.4037786147931632,train,0.08328276166794796,0.5152495865500283,0.0,0.5370322160418632,0.0,0.5689836144733466,0.08328276166794796,0.5152495865500283,0.0,0.5370322160418632,0.0,0.5689836144733466
4,0.8,0.5072649517998248,0.5004782424938843,train,0.3058461110769902,0.6711872393875664,0.16885208077325392,0.9772172622828881,0.04221302019331348,1.1390766554789629,0.3058461110769902,0.6711872393875664,0.16885208077325392,0.9772172622828881,0.04221302019331348,1.1390766554789629
5,0.8,0.6563049275804906,0.6457334101754669,train,0.43076046265419166,0.8588670395688388,0.3655347923625328,1.0444501695586348,0.24083804378160525,1.0610757764845653,0.43076046265419166,0.8588670395688388,0.3655347923625328,1.0444501695586348,0.24083804378160525,1.0610757764845653
6,0.7,0.8929486402832564,0.877494594756369,train,0.6827680899134756,1.0397620641118122,0.6304874610274255,1.3111916927314655,0.49984220320298905,1.3192089042926267,0.6827680899134756,1.0397620641118122,0.6304874610274255,1.3111916927314655,0.49984220320298905,1.3192089042926267
7,1.2,1.2779195436276438,1.2551812635858521,train,0.7387864303290145,1.2955485502847006,0.5215183285146655,1.6126792031301995,0.40694746794591535,1.616754409151231,0.7387864303290145,1.2955485502847006,0.5215183285146655,1.6126792031301995,0.40694746794591535,1.616754409151231
8,2.3,1.9128467066841714,1.881552325325574,train,1.3899629993635993,2.1214722415452356,1.1710062004740838,2.2970561809943195,1.0694836705910773,2.483758565253428,1.3899629993635993,2.1214722415452356,1.1710062004740838,2.2970561809943195,1.0694836705910773,2.483758565253428
9,2.2,2.94495962368967,2.9079910789358285,train,2.6309454682102817,3.2514929516817874,2.270191859611595,3.338135018274464,2.1975669610251276,3.3757159979916778,2.6309454682102817,3.2514929516817874,2.270191859611595,3.338135018274464,2.1975669610251276,3.3757159979916778
10,4.6,4.503924206506857,4.478380037905044,train,4.178093741907059,4.593629622421555,4.113103901905556,4.681300362125276,4.112012834258181,4.8548808879095064,4.178093741907059,4.593629622421555,4.113103901905556,4.681300362125276,4.112012834258181,4.8548808879095064
11,6.5,6.400986532283601,6.426880295189641,train,6.308436323151686,6.602143971222638,5.99022528184605,6.665285162806792,5.83950734652443,6.933557426715869,6.308436323151686,6.602143971222638,5.99022528184605,6.665285162806792,5.83950734652443,6.933557426715869
12,7.4,7.531500446176472,7.622684603643986,train,7.302381951564968,7.825514824247771,7.113374021099878,7.99807417443358,7.110600703046113,8.08976338707876,7.302381951564968,7.825514824247771,7.113374021099878,7.99807417443358,7.110600703046113,8.08976338707876
13,7.2,6.6511919772966355,6.645789171956267,train,6.411442109171345,6.946011608557729,6.168969905914148,7.105738486230332,6.16459862225886,7.191357884127149,6.411442109171345,6.946011608557729,6.168969905914148,7.105738486230332,6.16459862225886,7.191357884127149
14,5.8,6.079136138624718,6.033044324389887,train,5.588531365964933,6.064835945435381,5.432303205567452,6.255987081493297,5.222170164555484,6.958494529074487,5.588531365964933,6.064835945435381,5.432303205567452,6.255987081493297,5.222170164555484,6.958494529074487
15,4.6,5.154521437141195,5.193288612166041,train,4.774358983664209,5.3563861813123514,4.655273355162902,5.4943963483560125,4.399439599316556,5.625380450226974,4.774358983664209,5.3563861813123514,4.655273355162902,5.4943963483560125,4.399439599316556,5.625380450226974
16,4.6,4.877962737862917,4.83106414842495,train,4.569546412291716,5.252300449894054,4.467455086420574,5.559754619063352,4.426107833423247,5.677326322731537,4.569546412291716,5.252300449894054,4.467455086420574,5.559754619063352,4.426107833423247,5.677326322731537
17,2.9,3.9438370706781103,4.0304773798569,train,3.701130751061668,4.190283873770555,3.582557140297589,4.295172297598321,2.9658919610957435,4.42633509612753,3.701130751061668,4.190283873770555,3.582557140297589,4.295172297598321,2.9658919610957435,4.42633509612753
