t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
0,0.2,0.20024911028060577,0.19836890483332845,train,0.0,0.3894782298440492,0.0,0.43290955303530954,0.0,0.6103567776462461,0.0,0.3894782298440492,0.0,0.43290955303530954,0.0,0.6103567776462461
1,0.2,0.19212611005404331,0.19043855884610664,train,0.06705892890097234,0.43412634595533317,0.0,0.5184409194256142,0.0,0.8401352606387882,0.06705892890097234,0.43412634595533317,0.0,0.5184409194256142,0.0,0.8401352606387882
2,0.3,0.30654457390893286,0.30516002930394476,train,0.0787189765356569,0.49325007277623373,0.0,0.6769550805589354,0.0,0.7652171481652819,0.0787189765356569,0.49325007277623373,0.0,0.6769550805589354,0.0,0.7652171481652819
3,0.3,0.38966065370267494,0.3885516909662055,train,0.30457425650330006,0.6142778795712258,0.09740793648354257,0.8635837327083652,0.0,1.4848644918558014,0.30457425650330006,0.6142778795712258,0.09740793648354257,0.8635837327083652,0.0,1.4848644918558014
4,0.5,0.5270667138163697,0.5266800013220917,train,0.229791509473178,0.6245081816971394,0.0,0.8949624064298624,0.0,1.2788781975906953,0.229791509473178,0.6245081816971394,0.0,0.8949624064298624,0.0,1.2788781975906953
5,0.8,0.7009691969742846,0.7013347580883281,train,0.5290770738577852,0.8187072024249222,0.47784949297272455,1.288593942216058,0.2530589338373602,1.5184212481863038,0.5290770738577852,0.8187072024249222,0.47784949297272455,1.288593942216058,0.2530589338373602,1.5184212481863038
6,0.9,0.9583269132013554,0.9596081773704086,train,0.7700950723475131,1.1150849660260538,0.5536013198193054,1.2287696082084232,0.44914199027055035,1.2853207899632106,0.7700950723475131,1.1150849660260538,0.5536013198193054,1.2287696082084232,0.44914199027055035,1.2853207899632106
7,1.4,1.3453752812014221,1.3473584432698162,train,1.0512324038765872,1.5483489150304748,0.925864304260357,1.6382764298173615,0.6572007744062386,2.076364749370468,1.0512324038765872,1.5483489150304748,0.925864304260357,1.6382764298173615,0.6572007744062386,2.076364749370468
8,2.1,1.9584270848245249,1.9602851967417567,train,1.8197617102838972,2.1121540006181974,1.4234944289063811,2.2154265005612213,1.232472529507442,2.383533046186514,1.8197617102838972,2.1121540006181974,1.4234944289063811,2.2154265005612213,1.232472529507442,2.383533046186514
9,2.9,2.9386332761405396,2.9378379942457222,train,2.7187706410838426,3.1544658985249514,2.5854988174309335,3.316501311476742,2.513001270193014,3.4920158997918365,2.7187706410838426,3.1544658985249514,2.5854988174309335,3.316501311476742,2.513001270193014,3.4920158997918365
10,4.1,4.447128551391102,4.437677973839885,train,4.2760937963310806,4.667665568410711,4.093667597665073,4.922942289908383,3.8848342506866365,5.05089971914054,4.2760937963310806,4.667665568410711,4.093667597665073,4.922942289908383,3.8848342506866365,5.05089971914054
11,6.7,6.410596171203128,6.382210525846218,train,6.373281825376981,6.673127524195516,6.1908068103657365,6.93380483505335,6.1257689082030975,7.285041393399178,6.373281825376981,6.673127524195516,6.1908068103657365,6.93380483505335,6.1257689082030975,7.285041393399178
12,8.9,7.82448836437305,7.77412384245164,train,7.437125307705199,7.981125801331162,7.115148351826119,8.117656845429227,6.98562893915195,8.2096094331686,7.437125307705199,7.981125801331162,7.115148351826119,8.117656845429227,6.98562893915195,8.2096094331686
13,6.9,6.877199435097427,6.839845588032471,train,6.692984065220691,7.041185557818779,6.499071382486134,7.267296417536505,6.301754821976994,7.502768059879788,6.692984065220691,7.041185557818779,6.499071382486134,7.267296417536505,6.301754821976994,7.502768059879788
14,5.4,6.048742278132851,6.020371180662336,train,5.807454527957068,6.329243334667671,5.552045097349323,6.607808383174314,5.471098210027385,6.756853881849191,5.807454527957068,6.329243334667671,5.552045097349323,6.607808383174314,5.471098210027385,6.756853881849191
15,4.2,5.310990955204145,5.292350911031306,train,5.195861401597036,5.395892676668961,4.84952387478998,5.578321974895627,4.655401039832289,5.70268582918213,5.195861401597036,5.395892676668961,4.84952387478998,5.578321974895627,4.655401039832289,5.70268582918213
16,3.9,4.678456514076837,4.663578905421693,train,4.4935224675160885,4.887618394040652,4.387090216306771,5.0022543738405165,4.248915243455822,5.13573376511105,4.4935224675160885,4.887618394040652,4.387090216306771,5.0022543738405165,4.248915243455822,5.13573376511105
17,3.5,4.0951672333765154,4.090375530641717,train,3.824219828651482,4.157115237773654,3.552583524874961,4.40714687996909,3.286407781409149,4.591000089489343,3.824219828651482,4.157115237773654,3.552583524874961,4.40714687996909,3.286407781409149,4.591000089489343
18,3.5,3.6289338931269026,3.620111511498333,train,3.393162179070026,3.880851534665498,3.241622209166266,3.9675274856528717,3.163868865743489,4.203412467929759,3.393162179070026,3.880851534665498,3.241622209166266,3.9675274856528717,3.163868865743489,4.203412467929759
19,3.4,3.142123826979187,3.1499626796149474,train,2.92139841871085,3.237911142326951,2.7354046723007457,3.358540960558952,2.5160923155503965,3.5356063091981764,2.92139841871085,3.237911142326951,2.7354046723007457,3.358540960558952,2.5160923155503965,3.5356063091981764
20,3.3,2.8361030924144552,2.8258010676012235,train,2.561814419348889,3.057829500645466,2.318107010782253,3.186775709726323,2.258005712443681,3.7544810450043506,2.561814419348889,3.057829500645466,2.318107010782253,3.186775709726323,2.258005712443681,3.7544810450043506
21,3.3,2.387199039743118,2.407933096673003,train,2.165894165208104,2.464830735393514,2.0799572945564915,2.5880352150625945,1.9698531618210855,2.774221070369192,2.165894165208104,2.464830735393514,2.0799572945564915,2.5880352150625945,1.9698531618210855,2.774221070369192
22,2.7,2.2377736068882,2.2220251434401286,train,2.022209834361999,2.3763506492982196,1.839123732229758,2.639360212570317,1.55139387796165,2.928322045142449,2.022209834361999,2.3763506492982196,1.839123732229758,2.639360212570317,1.55139387796165,2.928322045142449
23,2.1,1.8070704610816473,1.8346350631682355,train,1.4904928314803287,1.9538917862304044,1.3794250097816332,2.1580341312637095,1.2376763482470456,2.488555407357263,1.4904928314803287,1.9538917862304044,1.3794250097816332,2.1580341312637095,1.2376763482470456,2.488555407357263
24,1.9,1.7524993186153124,1.7386125010926288,train,1.5388319970938669,1.997239773190523,1.418275411403619,2.0760167783604473,1.1292502964492623,2.1898339481853295,1.5388319970938669,1.997239773190523,1.418275411403619,2.0760167783604473,1.1292502964492623,2.1898339481853295
25,1.7,1.4007455055532714,1.4218317203601993,train,1.2190843194327983,1.5221197855874724,1.0431755670467113,1.7313226492016667,0.8712928001979571,1.978856334748339,1.2190843194327983,1.5221197855874724,1.0431755670467113,1.7313226492016667,0.8712928001979571,1.978856334748339
26,1.7,1.328471725855034,1.327741807833163,train,1.118107816117708,1.5924775770689805,0.9953130847441952,1.7026918511642462,0.5301074534282653,1.762886383965701,1.118107816117708,1.5924775770689805,0.9953130847441952,1.7026918511642462,0.5301074534282653,1.762886383965701
27,1.3,1.1120323986012937,1.1234667118727966,train,0.9916669023483571,1.4255731047859928,0.6447764884190228,1.6279726249170299,0.5604253911922827,1.7531153045176482,0.9916669023483571,1.4255731047859928,0.6447764884190228,1.6279726249170299,0.5604253911922827,1.7531153045176482
28,0.9,0.9986379480514759,1.0063086632034348,train,0.7599562692326652,1.1545397173285123,0.6333559734883402,1.3350410421648342,0.4997345209908279,1.5164595087477717,0.7599562692326652,1.1545397173285123,0.6333559734883402,1.3350410421648342,0.4997345209908279,1.5164595087477717
29,0.7,0.8716276173598589,0.8799706727134695,train,0.6781226746696287,0.9606821911128214,0.37268119017271817,1.0902576129408472,0.11385668037380252,1.2709637964322222,0.6781226746696287,0.9606821911128214,0.37268119017271817,1.0902576129408472,0.11385668037380252,1.2709637964322222
30,0.5,0.7669380550847679,0.7749494705994385,train,0.5380236068555841,0.8057002565663138,0.36499022940896053,0.9290266831319951,0.18975996356886465,1.0842290430158739,0.5380236068555841,0.8057002565663138,0.36499022940896053,0.9290266831319951,0.18975996356886465,1.0842290430158739
31,0.4,0.6741292311832234,0.6817739750234136,validation,0.48038049691636037,0.9066371867962917,0.3399665097462741,1.002120006733121,0.21039696146775652,1.2898712399561156,0.48038049691636037,0.9066371867962917,0.3399665097462741,1.002120006733121,0.21039696146775652,1.2898712399561156
32,0.3,0.5925643606303542,0.5998213695908309,validation,0.2813674325239697,0.7550102131468401,0.11195258220988101,1.2630182499027296,0.0,1.8094409115777037,0.2813674325239697,0.7550102131468401,0.11195258220988101,1.2630182499027296,0.0,1.8094409115777037
33,0.3,0.5208694115002677,0.5277213960898651,validation,0.3554774566754988,0.566271596133515,0.1425934021074691,0.791131471646229,0.02553582654466933,1.0843820358054455,0.3554774566754988,0.566271596133515,0.1425934021074691,0.791131471646229,0.02553582654466933,1.0843820358054455
34,0.3,0.4578490970927736,0.4642882530051282,validation,0.30062924198805924,0.732438345717741,0.0,0.8068995620176238,0.0,0.905308470194617,0.30062924198805924,0.732438345717741,0.0,0.8068995620176238,0.0,0.905308470194617
35,0.2,0.4024536967154273,0.40847995442644003,validation,0.2604417407182559,0.5231369219747121,0.1989840058532301,0.63041052350506,0.046759858918736505,0.7467287746477795,0.2604417407182559,0.5231369219747121,0.1989840058532301,0.63041052350506,0.046759858918736505,0.7467287746477795
36,0.2,0.3537606293590833,0.3593799329492757,validation,0.1367018266935043,0.47670196092941125,0.03128644319562359,0.7077221528542604,0.0,0.7810416784687815,0.1367018266935043,0.47670196092941125,0.03128644319562359,0.7077221528542604,0.0,0.7810416784687815
37,0.2,0.3109589652699513,0.3161818282994759,validation,0.16945088467124714,0.44423543718692726,0.04406132430585967,0.5244094374061818,0.0,0.8239371964311749,0.16945088467124714,0.44423543718692726,0.04406132430585967,0.5244094374061818,0.0,0.8239371964311749
38,0.2,0.2733358968992049,0.2781762150524791,validation,0.07172134480524966,0.38707720963282566,0.010577074016493337,0.6307598437710974,0.0,0.7528354260886687,0.07172134480524966,0.38707720963282566,0.010577074016493337,0.6307598437710974,0.0,0.7528354260886687
39,0.2,0.24026486200684782,0.24473894479061248,validation,0.1354255103515666,0.503271482105675,0.003512661058628615,0.707424401709919,0.0,0.8210619084596993,0.1354255103515666,0.503271482105675,0.003512661058628615,0.707424401709919,0.0,0.8210619084596993
40,0.2,0.21119510729234267,0.21532089386422734,validation,0.11305083764557117,0.39997808779302,0.0,0.5202603995342879,0.0,0.6933657737191984,0.11305083764557117,0.39997808779302,0.0,0.5202603995342879,0.0,0.6933657737191984
41,0.1,0.18564251571499968,0.18943894467271535,test,0.010886567712629427,0.44276332586141165,0.0,0.686326079009396,0.0,0.7615088647900696,0.010886567712629427,0.44276332586141165,0.0,0.686326079009396,0.0,0.7615088647900696
42,0.1,0.1631815439407813,0.16666805138819737,test,0.0,0.339336497875441,0.0,0.4998109937055162,0.0,0.5831771808916777,0.0,0.339336497875441,0.0,0.4998109937055162,0.0,0.5831771808916777
43,0.1,0.14343813539724115,0.1466342595283884,test,0.0,0.36553772447652866,0.0,0.7047158501550794,0.0,0.9797688057284779,0.0,0.36553772447652866,0.0,0.7047158501550794,0.0,0.9797688057284779
44,0.1,0.12608349082759085,0.12900856464256213,test,0.0,0.2731398978530515,0.0,0.41740206835598653,0.0,0.7297230021145881,0.0,0.2731398978530515,0.0,0.41740206835598653,0.0,0.7297230021145881
45,0.1,0.11082859256835513,0.11350150921720704,test,0.0,0.24631312859047078,0.0,0.4128110240973074,0.0,1.47256730853001,0.0,0.24631312859047078,0.0,0.4128110240973074,0.0,1.47256730853001
46,0.1,0.09741939134646982,0.09985842905366875,test,0.0,0.3286029719460887,0.0,0.4928598396457803,0.0,0.6543723212796936,0.0,0.3286029719460887,0.0,0.4928598396457803,0.0,0.6543723212796936
47,0.1,0.08563257543256193,0.08785527104470524,test,0.0,0.2723841342725488,0.0,0.3882081116715278,0.0,0.5337150919976249,0.0,0.2723841342725488,0.0,0.3882081116715278,0.0,0.5337150919976249
48,0.1,0.0752718516886737,0.07729491366430824,test,0.0,0.17383834648005067,0.0,0.3186887722548379,0.0,0.5324768081014603,0.0,0.17383834648005067,0.0,0.3186887722548379,0.0,0.5324768081014603
49,0.1,0.06616467657501145,0.06800392974255856,test,0.0,0.22825152106953434,0.0,0.4902187416345777,0.0,0.7615904985142621,0.0,0.22825152106953434,0.0,0.4902187416345777,0.0,0.7615904985142621
50,0.1,0.0581593826744047,0.059829738361442016,test,0.0,0.2714777963682914,0.0,0.4710738861934503,0.0,0.7318868834826026,0.0,0.2714777963682914,0.0,0.4710738861934503,0.0,0.7318868834826026
51,0.0,0.05112265288027026,0.05263809909822963,test,0.004509778448783577,0.2647995078999359,0.0,0.4115484249236038,0.0,0.5485750666734974,0.004509778448783577,0.2647995078999359,0.0,0.4115484249236038,0.0,0.5485750666734974
