t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.4,0.0028636235380982513,0.6226511689535454,train
1,0.2,0.006434465953588611,0.6488116914088387,train
2,0.6,0.014360815859400938,0.6826104655101148,train
3,0.6,0.031673880559996044,0.7282837443804718,train
4,0.8,0.06868753740357506,0.7927439352081879,train
5,0.6,0.1457157212932384,0.8876911447149808,train
6,0.8,0.30083907690728584,1.0336799116437256,train
7,1.5,0.6011141275923693,1.268211498367532,train
8,2.1,1.155146493310245,1.662126059371386,train
9,2.6,2.1185259420438323,2.3520509664495814,train
10,3.6,3.6718117731155915,3.595899571695447,train
11,4.6,5.939715659543982,5.812616745748023,train
12,10.2,8.83843592727977,9.301197095899767,train
13,13.9,11.932332491299755,12.75654832194688,train
14,12.2,14.508121910086233,12.746171978602634,train
15,9.7,15.96408327293585,12.697577268972916,train
16,11.0,16.175089088642572,12.682850521573542,train
17,12.7,15.436152595215056,12.628077023487588,train
18,15.7,14.154095133202262,12.63166686994416,validation
19,14.4,12.648357317708701,12.537622809385294,validation
20,14.3,11.116030896795639,12.624641609769117,validation
21,14.0,9.662580599292038,12.351376514364583,validation
22,12.1,8.337077699117891,12.821004652849622,validation
23,8.4,7.156726523567704,11.705678986898148,validation
24,3.3,6.12164503526679,13.83813179171567,test
25,1.1,5.223318271565702,9.058275747168636,test
26,0.3,4.449329945518938,16.053710496191705,test
27,0.1,3.7859700920081005,2.9612793412511325,test
28,0.3,3.2196377018698725,8.63493370930401,test
29,0.1,2.7375587505001184,14.555597871602417,test
30,0.0,2.3281153053623935,9.022569832502192,test
