delay,validation_mae,validation_rmse,validation_smape
3,0.1679205363106879,0.19229221920264583,0.4672914813005244
1,0.17995087340780175,0.20395713310499436,0.49551670980211
0,0.18040986113621282,0.2043737526382453,0.4966316405220771
2,0.1841028537420663,0.20798678396892484,0.505039529360099
