series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
2019-20 / >= 65 yr,hospitalized_seihr,7.149214821440728,7.207377534521706,1.741889150054954,11,5
2019-20 / >= 65 yr,deterministic_seir,7.861626550726321,7.901183862926769,1.7534207138584217,8,4
2019-20 / >= 65 yr,delayed_observation_seir,8.11409074657816,8.150399851474592,1.7575717081318254,8,4
2019-20 / >= 65 yr,fractional_seir,8.164602465869454,8.199446938709986,1.7580752473345744,9,4
2019-20 / >= 65 yr,constrained_structure_discovery,9.846356969962253,10.627423317197417,1.7758576446499088,6,3
2019-20 / >= 65 yr,probabilistic_seir,10.839758921620744,10.874611137427161,1.7901926129338719,9,4
