round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params,candidate_universe_size,candidate_budget_actual,observation_map_filter,search_name,candidate_count
1,,SIR|fractional=0|obs=I,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.1180687148416995,0.23174889315192332,0.29286262104365923,0.22274906458127064,0.2297737234411582,1.3357030716292617,0.16506523633634126,0.18117051357079114,3,0.15947533541139355,0.05668787953204955,0.028343939766024773,0.07457962004561774,"{'1': {'mae': 0.1644572923415069, 'rmse': 0.17902301115053745, 'smape': 1.2333151448736506}, '2': {'mae': 0.16441023034755098, 'rmse': 0.17950543034420316, 'smape': 1.306273038181527}, '4': {'mae': 0.16632818631996593, 'rmse': 0.18498309921763284, 'smape': 1.4596492707687143}}",0.01491592400912355,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3227351991865419,False,True,True,True,True,"{'b0': -0.7059187234867896, 'b1': 0.5015307459383307, 'b2': -0.1227678660754238, 'gamma': 0.09734181437451098, 'rho': 3.790653124892038, 'S0': 0.955922269216619, 'I0': 0.04407773078338093, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SEIRS|fractional=1|obs=I,SEIRS|fractional=1|obs=I,SEIRS,True,I,0,infectious,10,4,0.14122630230644972,0.177769795227281,0.2309615579586625,0.03964728936120893,0.04806636672724622,1.1411767737424572,0.08839683158477214,0.114459028477559,3,0.08181592720932507,0.07017952068442965,0.035089760342214824,0.07172617367811149,"{'1': {'mae': 0.06736256603734841, 'rmse': 0.09980260328324134, 'smape': 1.1629408156765337}, '2': {'mae': 0.043307006103528736, 'rmse': 0.04986734244801535, 'smape': 1.203645779051576}, '4': {'mae': 0.15452092261343928, 'rmse': 0.19370713970142026, 'smape': 1.5906436771746806}}",0.014345234735622298,0.20500000000000002,0.1,0.08,0.015,0.0,0.0,0.0,0.01,-0.0125,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3237509222871622,False,True,True,True,True,"{'b0': -0.7547995524741893, 'b1': 2.2172673160022516, 'b2': 0.5470740642511389, 'sigma': 0.8828352255295691, 'gamma': 0.4655967909368441, 'omega': 0.7348388585071447, 'rho': 5.559343621396654, 'alpha': 0.9780935098341845, 'S0': 0.9113868337030225, 'E0': 0.04626868037673945, 'I0': 0.04234448592023807, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIR|fractional=0|obs=I,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.13507167206057233,0.23151497722718622,0.2922800326579325,0.18071600332644436,0.18967243383471757,1.2666631384999045,0.14154404367232887,0.15760442254731788,3,0.13665985258962118,0.05069603545015253,0.025348017725076263,0.06922013382616156,"{'1': {'mae': 0.14343053870189182, 'rmse': 0.1580827288169572, 'smape': 1.186554980824089}, '2': {'mae': 0.1414741611114373, 'rmse': 0.15665241862681503, 'smape': 1.2566430941024773}, '4': {'mae': 0.13972743120365747, 'rmse': 0.15807812019818143, 'smape': 1.4100485300520957}}",0.013844026765232312,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.33585189707992974,False,True,True,True,True,"{'b0': 0.6851851753280044, 'b1': 0.46374472397649535, 'b2': -0.14795064137612987, 'sigma': 0.22873975461667034, 'gamma': 0.11857420552482911, 'rho': 4.51753759494296, 'S0': 0.8830473664035554, 'E0': 0.08025806767143895, 'I0': 0.03669456592500563, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SIR|fractional=1|obs=I,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.1222416253813691,0.23662475611598893,0.29483288228155274,0.2542444697892787,0.26025741796406804,1.3786262878824296,0.18631653210629362,0.20194127042489138,3,0.18032218641271208,0.06028609837790223,0.030143049188951113,0.07779723903534436,"{'1': {'mae': 0.1843294936193865, 'rmse': 0.19845365161530784, 'smape': 1.272748380966603}, '2': {'mae': 0.18531100738994435, 'rmse': 0.19994335746194788, 'smape': 1.3459123563075739}, '4': {'mae': 0.18930909530954995, 'rmse': 0.20742680219741838, 'smape': 1.4967479547730977}}",0.015559447807068872,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,-0.0025,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.36852468340873207,False,True,True,True,True,"{'b0': -0.6879468993923741, 'b1': 0.6622441815731611, 'b2': -0.15511886800090022, 'gamma': 0.10905307192054899, 'rho': 3.894973509869403, 'alpha': 0.962321457423251, 'S0': 0.9563446325265436, 'I0': 0.04365536747345636, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIR|fractional=1|obs=I,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.14205738240913565,0.23495557359103944,0.2948191786065085,0.20289065314134008,0.21069157562093835,1.3048254461321376,0.15941595535718592,0.17426777557054174,3,0.15437764264942297,0.051960161038651816,0.025980080519325908,0.07031095822044696,"{'1': {'mae': 0.16035410992194482, 'rmse': 0.17389542486077067, 'smape': 1.224763256900006}, '2': {'mae': 0.15913541752877275, 'rmse': 0.17317536547746365, 'smape': 1.2953719355771698}, '4': {'mae': 0.15875833862084018, 'rmse': 0.17573253637339098, 'smape': 1.4473558054652425}}",0.014062191644089393,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,-0.0025,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.37691991481283826,False,True,True,True,True,"{'b0': 0.6588907137522003, 'b1': 0.5076968888225986, 'b2': -0.157085126314221, 'sigma': 0.24626606034083215, 'gamma': 0.12637722412727148, 'rho': 4.623677396056597, 'alpha': 0.9833740775722233, 'S0': 0.8886744902481176, 'E0': 0.07555524996580117, 'I0': 0.03577025978608126, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIHR|fractional=0|obs=I,SEIHR|fractional=0|obs=I,SEIHR,False,I,0,infectious,11,5,0.14599497766277075,0.2311817251718193,0.29330067294755313,0.17056596674324698,0.17985476091839422,1.2470667066592624,0.13436449317900562,0.15044801467406754,3,0.1297023904320588,0.048621771026077766,0.024310885513038883,0.06757925577145048,"{'1': {'mae': 0.13641666606165123, 'rmse': 0.1510069469958558, 'smape': 1.1695475494328471}, '2': {'mae': 0.13433412817714707, 'rmse': 0.14950841805113793, 'smape': 1.2395759108482987}, '4': {'mae': 0.13234268529821852, 'rmse': 0.1508286789752089, 'smape': 1.3940004101050543}}",0.013515851154290097,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3775291270993878,False,True,True,True,True,"{'b0': 1.2033977451760947, 'b1': 0.4136738871413292, 'b2': -0.06722882812900098, 'sigma': 0.2323460910656352, 'eta': 0.061123926002968, 'gamma_i': 0.06111069620275977, 'gamma_h': 0.5003621968753166, 'rho': 6.556652183029761, 'S0': 0.6241041683105568, 'E0': 0.05662926467051753, 'I0': 0.025692471262856648, 'H0': 0.293574095756069, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SEIRS|fractional=0|obs=I,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.1352589888335461,0.1751524119402639,0.2260151091698564,0.04470127976224718,0.05536365455372973,1.3022254534595041,0.1520914495503142,0.20329248168647496,3,0.14050970103034335,0.11171007651860944,0.05585503825930472,0.13280833213348828,"{'1': {'mae': 0.1622449390808015, 'rmse': 0.24646856199135653, 'smape': 1.437918890805303}, '2': {'mae': 0.15128286955842407, 'rmse': 0.18080274818811326, 'smape': 1.442633674664779}, '4': {'mae': 0.142746540011717, 'rmse': 0.18260613487995508, 'smape': 1.4864996352249986}}",0.026561666426697658,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,-0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.39292640571634574,False,True,True,True,True,"{'b0': -0.7649016227835568, 'b1': 2.229855231099053, 'b2': 0.5193898823369845, 'sigma': 0.8811051697092152, 'gamma': 0.46036896178226466, 'omega': 0.7347183025854791, 'rho': 5.477705997460101, 'S0': 0.9101444627660352, 'E0': 0.04659201029794808, 'I0': 0.0432635269360166, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SEIAR|fractional=0|obs=I,SEIAR|fractional=0|obs=I,SEIAR,False,I,0,infectious,11,5,0.1597445972428322,0.24566243537972832,0.30538512115962024,0.19400279730923659,0.20250066521794624,1.2905911635308134,0.15209634443405481,0.16770330087010163,3,0.14703700929908525,0.05230567037758858,0.02615283518879429,0.07055070689850607,"{'1': {'mae': 0.15397164330467547, 'rmse': 0.16820780326132354, 'smape': 1.2109589552074695}, '2': {'mae': 0.15201649359049474, 'rmse': 0.16674468274334506, 'smape': 1.2804128605064593}, '4': {'mae': 0.1503008964069942, 'rmse': 0.16815741660563627, 'smape': 1.4312643980269475}}",0.014110141379701215,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.39729998586758075,False,True,True,True,True,"{'b0': 0.5029823102694857, 'b1': 0.7502374002677369, 'b2': -0.29223061824569874, 'sigma': 0.2562352774934068, 'p_asym': 0.07564600163763312, 'gamma_i': 0.1120605304107304, 'gamma_a': 0.7405905821823954, 'rho': 5.303082039129432, 'S0': 0.7814371149222982, 'E0': 0.06691661716668885, 'I0': 0.031974200850868766, 'A0': 0.11967206706014426, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SEIHR|fractional=1|obs=I,SEIHR|fractional=1|obs=I,SEIHR,True,I,0,infectious,12,5,0.1528887605335704,0.23469478215220133,0.2957351312809988,0.19364367996072743,0.2016643914570313,1.2889833477787969,0.15300398507282228,0.16778906170607,3,0.14817078450312113,0.05003688492511514,0.02501844246255757,0.06877661120342055,"{'1': {'mae': 0.15412465731205005, 'rmse': 0.1675485641873061, 'smape': 1.2111176285141294}, '2': {'mae': 0.15275312143670747, 'rmse': 0.1667103001781834, 'smape': 1.2816857860133632}, '4': {'mae': 0.15213417646970928, 'rmse': 0.1691083207527206, 'smape': 1.4347876640970811}}",0.01375532224068411,0.235,0.12,0.1,0.015,0.0,0.0,0.0,0.0,-0.0025,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.4194445492063628,False,True,True,True,True,"{'b0': 1.1844297830044768, 'b1': 0.4603719301064298, 'b2': -0.08301229132687692, 'sigma': 0.2507675493657166, 'eta': 0.06525152564365419, 'gamma_i': 0.06525446272589465, 'gamma_h': 0.5000601114430967, 'rho': 6.706892362521888, 'alpha': 0.9830372273168333, 'S0': 0.6298251748908873, 'E0': 0.053066460428006945, 'I0': 0.02496849043749444, 'H0': 0.29213987424361126, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIAR|fractional=1|obs=I,SEIAR|fractional=1|obs=I,SEIAR,True,I,0,infectious,12,5,0.16725153961176104,0.24872929883262027,0.30750469979860134,0.21316527796843227,0.2207984023335951,1.3216933105082351,0.16756154642319,0.18227963057691343,3,0.16234939656791197,0.05362102720386223,0.026810513601931114,0.0716664912362142,"{'1': {'mae': 0.1687012943692892, 'rmse': 0.1821317911108469, 'smape': 1.2424471973858207}, '2': {'mae': 0.16733816456054523, 'rmse': 0.18124311364185167, 'smape': 1.3121345485114804}, '4': {'mae': 0.16664518033973552, 'rmse': 0.18346398697804167, 'smape': 1.4614490542634224}}",0.01433329824724284,0.235,0.12,0.1,0.015,0.0,0.0,0.0,0.0,-0.0025,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.43599320841708594,False,True,True,True,True,"{'b0': 0.48090715698934583, 'b1': 0.8074872001863067, 'b2': -0.31051676149894475, 'sigma': 0.27461115333891795, 'p_asym': 0.07474479490050683, 'gamma_i': 0.1179998163216671, 'gamma_a': 0.7428991387482771, 'rho': 5.372358477330128, 'alpha': 0.9853432839899914, 'S0': 0.7874306436788957, 'E0': 0.06368934251550512, 'I0': 0.03151173281119568, 'A0': 0.11736828099440352, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
