series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
2019-20 / Overall,probabilistic_seir,1.3224966942532657,1.3835719716080637,1.6386875041655504,9,4
2019-20 / Overall,constrained_structure_discovery,2.1682449879805117,2.193518276366487,1.7165354215664437,11,5
2019-20 / Overall,deterministic_seir,2.291653765108052,2.3138752437360064,1.7240287732305313,8,4
2019-20 / Overall,hospitalized_seihr,2.3096734545270894,2.3314486897937794,1.7250408002180075,11,5
2019-20 / Overall,fractional_seir,2.3993560247731165,2.419312084452605,1.730301817193643,9,4
2019-20 / Overall,delayed_observation_seir,2.4204989152446434,2.4407255822527323,1.7321769891294765,8,4
