series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
2023-24 / Overall,deterministic_seir,0.0349501866599087,0.04063588592123233,0.3563694682399542,8,4
2023-24 / Overall,delayed_observation_seir,0.03524648197057102,0.041212723088870834,0.35300503729828825,8,4
2023-24 / Overall,fractional_seir,0.035354873335104516,0.041459200807684664,0.35146517776948816,9,4
2023-24 / Overall,hospitalized_seihr,0.03537432010927528,0.04148954910765729,0.35151032130754667,11,5
2023-24 / Overall,probabilistic_seir,0.03607745233592247,0.043207575565035995,0.344346778287686,9,4
2023-24 / Overall,constrained_structure_discovery,0.03616131812722214,0.04351431179976374,0.34255976267741395,6,3
