round,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score,params
1,SEIHR|fractional=0|obs=H,SEIHR,False,H,0,hospitalized,11,5,0.3223056474626764,0.2802001390581816,0.37515848041696126,0.6699803674045528,0.8053918824582534,0.15357012776023257,0.7853911154225772,0.9107087229953542,2,0.8228357180832637,0.2833545151677009,0.14167725758385044,0.45961196577301155,"{'1': {'mae': 0.7466975018878163, 'rmse': 0.8870527228043357, 'smape': 0.17041663167605492}, '2': {'mae': 0.8240847289573381, 'rmse': 0.9343647231863728, 'smape': 0.19641380809852677}}",0.09192239315460232,0.21500000000000002,0.11,0.1,0.0,0.0,0.005,0.0,0.0,0.0,1.2714353688217166,"{'b0': 1.420019205466665, 'b1': 1.9046570151114854, 'b2': -1.055315058641229, 'sigma': 0.8998319598619486, 'eta': 0.3944368605905522, 'gamma_i': 0.038993651416359076, 'gamma_h': 0.04022968346254891, 'rho': 6.771499370925068, 'S0': 0.9521325923447522, 'E0': 0.013490510963893648, 'I0': 0.0089054231448389, 'H0': 0.025471473546515293, 'R0': 0.0, 'fractional': 0.0}"
2,SEIHR|fractional=1|obs=H,SEIHR,True,H,0,hospitalized,12,5,0.3271443323809935,0.2766401694994331,0.3694378239444855,0.6809864077032666,0.8006517332221617,0.15606277408540767,0.7934056542510072,0.9146531227797844,2,0.8295165987572752,0.27857065799578223,0.13928532899789112,0.45314249271932266,"{'1': {'mae': 0.7448009175529505, 'rmse': 0.8826569747057535, 'smape': 0.1700579652781736}, '2': {'mae': 0.8420103909490638, 'rmse': 0.9466492708538152, 'smape': 0.20045001092975684}}",0.09062849854386454,0.24,0.12,0.1,0.015,0.0,0.005,0.0,0.0,0.005,1.3044304262990307,"{'b0': 1.7098074452357948, 'b1': 1.862432375266043, 'b2': -1.3326865463553283, 'sigma': 0.9048718092179789, 'eta': 0.3884461688193893, 'gamma_i': 0.03513820107753925, 'gamma_h': 0.04900684912190995, 'rho': 7.195354084709918, 'alpha': 0.9756715615333392, 'S0': 0.9535764821562035, 'E0': 0.011936809972677532, 'I0': 0.008992977377609082, 'H0': 0.025493730493510097, 'R0': 0.0, 'fractional': 1.0}"
1,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.2272963759868097,0.21116438370903443,0.30218582175958025,0.7220524241302447,0.909364771908604,0.1666486042722253,0.7803692091177634,1.0157384034316705,2,0.8360777279582878,0.44041935625641143,0.22020967812820572,0.6501287971408498,"{'1': {'mae': 0.7824134856461415, 'rmse': 1.0109038630460239, 'smape': 0.17988054459789907}, '2': {'mae': 0.7783249325893854, 'rmse': 1.0205729438173172, 'smape': 0.18762579440171812}}",0.13002575942816996,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,-0.005,1.3413131655146635,"{'b0': 0.34373988943827244, 'b1': 1.770085344706779, 'b2': -2.0905239610033797, 'sigma': 0.9354624855517453, 'gamma': 0.011910308231485018, 'rho': 5.059543663883496, 'S0': 0.9593405407527896, 'E0': 0.023080645492342445, 'I0': 0.017578813754868052, 'R0': 0.0, 'fractional': 0.0}"
1,SEIHR|fractional=0|obs=I+H,SEIHR,False,I+H,0,joint,11,5,0.2734538455782658,0.22923064495271783,0.31390329328779126,0.7185701763505062,0.8927442382571912,0.1655389156206173,0.7741757996682739,0.9861195780924948,2,0.8227037539440593,0.37802413812480407,0.18901206906240203,0.6106203983380962,"{'1': {'mae': 0.7594277232749126, 'rmse': 0.9792040022250434, 'smape': 0.1751431250699581}, '2': {'mae': 0.7889238760616353, 'rmse': 0.9930351539599462, 'smape': 0.19067120741406102}}",0.12212407966761925,0.21500000000000002,0.11,0.1,0.0,0.005,0.0,0.0,0.0,0.0,1.3488399026740807,"{'b0': 0.8443820452067484, 'b1': 1.4719179403748033, 'b2': -2.2736357301251138, 'sigma': 0.9216817536693473, 'eta': 0.010498673661202364, 'gamma_i': 0.006956183579692005, 'gamma_h': 0.5711384835907038, 'rho': 5.374292026799708, 'S0': 0.9146102957465346, 'E0': 0.016676109949817795, 'I0': 0.01597151892895087, 'H0': 0.05274207537469665, 'R0': 0.0, 'fractional': 0.0}"
1,SEIHR|fractional=0|obs=I,SEIHR,False,I,0,infectious,11,5,0.2580992774318199,0.2054381323084728,0.30436886708859084,0.7122412009034557,0.8875600323126015,0.16426433126705847,0.7759801345267168,0.9895659236417587,2,0.8259967599497697,0.38607378382429924,0.19303689191214962,0.6140548380833895,"{'1': {'mae': 0.7745538042171961, 'rmse': 0.992237635469521, 'smape': 0.17830850675991342}, '2': {'mae': 0.7774064648362374, 'rmse': 0.9868942118139962, 'smape': 0.18799158784596087}}",0.1228109676166779,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3518446194785974,"{'b0': 0.8011544258534222, 'b1': 1.797433187865666, 'b2': -2.161734154166, 'sigma': 0.9265458928929396, 'eta': 0.007714548380746508, 'gamma_i': 0.00790599013640552, 'gamma_h': 0.3392125042039042, 'rho': 6.313182418893526, 'S0': 0.786516948206812, 'E0': 0.016369243430036828, 'I0': 0.012112542341681694, 'H0': 0.18500126602146957, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.21526005491815597,0.20012476941837176,0.30301884688491665,0.7221306019588912,0.907862883254931,0.1666796555462758,0.7906032822419164,1.026232244236443,2,0.8450778455178126,0.4337305707461882,0.2168652853730941,0.6542552022071517,"{'1': {'mae': 0.7779413384643008, 'rmse': 1.015601455515912, 'smape': 0.17902664850700453}, '2': {'mae': 0.803265226019532, 'rmse': 1.0368630329569741, 'smape': 0.19302433547170808}}",0.13085104044143034,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,-0.005,1.357794171332337,"{'b0': 0.5261029690731747, 'b1': 1.828103835156076, 'b2': -1.3449190562824445, 'sigma': 0.9306605850766391, 'gamma': 0.011625353567238182, 'rho': 5.041153269737676, 'S0': 0.9601766573779642, 'E0': 0.01908573679164594, 'I0': 0.020737605830389784, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=1,SEIR,False,delayed_I,1,delayed,8,4,0.2237815600794402,0.20505418128843497,0.3063624962296233,0.7415570237972758,0.9268786050188145,0.17112372021664046,0.8039926736207756,1.0604615057541196,2,0.8612594758110064,0.4529002155488831,0.22645010777444155,0.69148330928349,"{'1': {'mae': 0.8243511204461783, 'rmse': 1.082995499220534, 'smape': 0.18856686234677533}, '2': {'mae': 0.7836342267953729, 'rmse': 1.0379275122877054, 'smape': 0.18854519986151147}}",0.138296661856698,0.165,0.08,0.08,0.0,0.0,0.0,0.005,0.0,-0.005,1.3860062454421462,"{'b0': 0.7140996154946114, 'b1': 1.5467363697628613, 'b2': -1.7946142887000613, 'sigma': 0.8867816956595772, 'gamma': 0.008025234364483415, 'rho': 4.987454251823935, 'S0': 0.9632723256691739, 'E0': 0.01977622403685591, 'I0': 0.016951450293970355, 'R0': 0.0, 'fractional': 0.0}"
1,SEIAR|fractional=0|obs=I,SEIAR,False,I,0,infectious,11,5,0.2652624099666226,0.2197778590450723,0.3016231526754222,0.7563479405296674,0.950644081045109,0.1742114509322178,0.7820485835139641,1.0163844730373088,2,0.8371493960668364,0.43336877916061983,0.21668438958030992,0.6491693501551659,"{'1': {'mae': 0.7818996880447062, 'rmse': 1.0128125564359265, 'smape': 0.17981054006912944}, '2': {'mae': 0.782197478983222, 'rmse': 1.0199563896386914, 'smape': 0.18849142494109203}}",0.12983387003103317,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3936676556781793,"{'b0': 0.4454444590524178, 'b1': 1.9943714624976168, 'b2': -2.43838936702129, 'sigma': 0.9570798926538145, 'p_asym': 0.05084370454286391, 'gamma_i': 0.007204722555878231, 'gamma_a': 0.3655350173984771, 'rho': 5.682831341625367, 'S0': 0.8814360830375433, 'E0': 0.018810876454807515, 'I0': 0.016364972835973664, 'A0': 0.08338806767167552, 'R0': 0.0, 'fractional': 0.0}"
3,SEIHR|fractional=1|obs=I,SEIHR,True,I,0,infectious,12,5,0.26112373465874017,0.20931351750746258,0.3064489938668699,0.8073340778590451,1.0444443865278432,0.18514678987110234,0.7858770889551941,1.0001709796560723,2,0.8418536308171837,0.4361242806750862,0.2180621403375431,0.6183840360848666,"{'1': {'mae': 0.7851117198422722, 'rmse': 1.0137105950476022, 'smape': 0.18043637637259843}, '2': {'mae': 0.7866424580681161, 'rmse': 0.9866313642645425, 'smape': 0.18858839164355118}}",0.12367680721697333,0.235,0.12,0.1,0.015,0.0,0.0,0.0,0.0,0.005,1.4235925783717,"{'b0': 0.9644196768472918, 'b1': 1.7532166703003376, 'b2': -2.375174440785661, 'sigma': 0.9212532103232988, 'eta': 0.013768380078598602, 'gamma_i': 0.013769967962120626, 'gamma_h': 0.26299084942290946, 'rho': 6.515728251488971, 'alpha': 0.9525751046995067, 'S0': 0.8210679248024333, 'E0': 0.01593002156083161, 'I0': 0.014587009692673346, 'H0': 0.14841504394406174, 'R0': 0.0, 'fractional': 1.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR,False,delayed_I,3,delayed,8,4,0.20669204592952056,0.2122415187506127,0.3111696857276189,0.7075419278096479,0.8944954194795088,0.16329650693875727,0.8244141140957773,1.0940806212713599,2,0.8823557751818026,0.46571801626049625,0.23285900813024812,0.7192707620055205,"{'1': {'mae': 0.8552627262451161, 'rmse': 1.1334250230352505, 'smape': 0.1946411671291973}, '2': {'mae': 0.7935655019464383, 'rmse': 1.0547362195074692, 'smape': 0.19051486684531166}}",0.1438541524011041,0.175,0.08,0.08,0.0,0.0,0.0,0.015,0.0,-0.005,1.429068935713155,"{'b0': 0.5681498829810755, 'b1': 1.9756879529986766, 'b2': -1.1463373554081142, 'sigma': 0.8779980947981688, 'gamma': 0.014095398891646259, 'rho': 5.102982300210316, 'S0': 0.9454880723032603, 'E0': 0.03132020172978018, 'I0': 0.023191725966959648, 'R0': 0.0, 'fractional': 0.0}"
