t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.2,0.2157173003972241,0.21576042056624534,train
1,0.2,0.1894125540626993,0.1894557151754865,train
2,0.3,0.3101859416607848,0.31025424520276035,train
3,0.3,0.38810951686321277,0.3882001783286476,train
4,0.5,0.524883327767199,0.5250063292343556,train
5,0.8,0.6959321068236924,0.6960977658318939,train
6,0.9,0.9515431265100447,0.9517687434492103,train
7,1.4,1.3367265155128478,1.3370405020448264,train
8,2.1,1.9490679988390593,1.9495169318286114,train
9,2.9,2.929913680081279,2.930573118538921,train
10,4.1,4.441244960093348,4.4422233806319555,train
11,6.7,6.408278527245166,6.409680624232831,train
12,8.9,7.821453228644074,7.823220399196783,train
13,6.9,6.867291656279188,6.869035517236879,train
14,5.4,6.029560081333322,6.031259781719709,train
15,4.2,5.293966432244633,5.295607133076674,train
16,3.9,4.648205974419053,4.6497762341404645,train
17,3.5,4.081060537775015,4.082554023756096,train
18,3.5,3.5833729739432663,3.584783610577687,train
19,3.4,3.1459620756741185,3.1472900802176187,train
20,3.3,2.7625823456737115,2.7638236598266075,train
21,3.3,2.4250135327077085,2.42617384115009,train
22,2.7,2.1298774101647715,2.13095287888146,train
23,2.1,1.869278735222754,1.8702781454675366,train
24,1.9,1.6419802424119039,1.642901424990562,train
25,1.7,1.4410776698541616,1.441928212330589,train
26,1.7,1.2656657067581993,1.2664473346440304,train
27,1.3,1.1110692714557162,1.1117867294423684,train
28,0.9,0.9755983430886458,0.9762556575926327,train
29,0.7,0.8565673561481504,0.8571684102366532,train
30,0.5,0.7520746441797392,0.7526234398613352,train
31,0.4,0.660327661518404,0.6608279933900447,validation
32,0.3,0.5797730415599323,0.5802285675844278,validation
33,0.3,0.5090454295746201,0.5094596361425932,validation
34,0.3,0.4469460125320809,0.44732220213138285,validation
35,0.2,0.3924222209819441,0.39276350521500436,validation
36,0.2,0.3445498901069696,0.3448591871259442,validation
37,0.2,0.3025175956377656,0.3027976310420116,validation
38,0.2,0.26561290047006614,0.2658662108622344,validation
39,0.2,0.23321027904614064,0.23343921758551187,validation
40,0.2,0.20476051485462995,0.20496725826768283,validation
41,0.1,0.1797813913467833,0.17996794795690396,test
42,0.1,0.15784951848456796,0.1580177369079764,test
43,0.1,0.13859315638333378,0.13874473460922845,test
44,0.1,0.12168591441177795,0.12182240904358067,test
45,0.1,0.10684121895059208,0.10696405443388825,test
46,0.1,0.09380745603969352,0.09391793374261341,test
47,0.1,0.08236370658311779,0.0824630136278546,test
48,0.1,0.07231600182434578,0.0724052195954161,test
49,0.1,0.06349403562329271,0.0635741478999963,test
50,0.1,0.0557482778088594,0.05582017848702409,test
51,0.0,0.048947439679078567,0.04901194006128485,test
