round,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score,params
1,SEIHR|fractional=0|obs=H,SEIHR,False,H,0,hospitalized,11,5,0.2297941007579209,0.25553989333208404,0.319639530007946,2.34796077886346,2.516587074010765,0.6822985705433858,0.7654431154492309,0.8004447615986447,2,0.7654431154492309,0.19132724013424518,0.09566362006712259,0.23411248019293313,"{'1': {'mae': 0.7654431154492309, 'rmse': 0.8004447615986447, 'smape': 0.1984079127400488}}",0.046822496038586625,0.21500000000000002,0.11,0.1,0.0,0.0,0.005,0.0,0.0,0.0,1.1229292315549402,"{'b0': 1.2117837017817246, 'b1': 1.07987926964371, 'b2': -0.4901252606225867, 'sigma': 0.6855325066974518, 'eta': 0.2375429211906521, 'gamma_i': 0.03266997657661566, 'gamma_h': 0.06961689557876685, 'rho': 4.868127541876254, 'S0': 0.9273274996730205, 'E0': 0.024330562294180156, 'I0': 0.015592695841169082, 'H0': 0.032749242191630376, 'R0': 0.0, 'fractional': 0.0}"
2,SEIHR|fractional=1|obs=H,SEIHR,True,H,0,hospitalized,12,5,0.23573553355988686,0.2553781630661805,0.3183223572937598,2.3513614728004844,2.519754175831818,0.6836562801444912,0.7700177251530528,0.8042670919047084,2,0.7700177251530527,0.18754754327293355,0.09377377163646677,0.2322030535349924,"{'1': {'mae': 0.7700177251530528, 'rmse': 0.8042670919047084, 'smape': 0.19953002455113067}}",0.04644061070699848,0.24,0.12,0.1,0.015,0.0,0.005,0.0,0.0,0.0,1.1502321074965178,"{'b0': 1.2185415288329495, 'b1': 1.1458978500875734, 'b2': -0.5413791945897373, 'sigma': 0.715955827351045, 'eta': 0.24486261756025826, 'gamma_i': 0.0330551538134934, 'gamma_h': 0.0775354775572446, 'rho': 5.118118565062299, 'alpha': 0.9781299869284741, 'S0': 0.929988287530707, 'E0': 0.02304263644874885, 'I0': 0.015073560888466073, 'H0': 0.03189551513207813, 'R0': 0.0, 'fractional': 1.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.15362320953761338,0.19193494199774797,0.2549259567482699,2.2397510821742648,2.376544492108415,0.6400481823984737,0.8600865773725886,0.9018843931916515,2,0.8600865773725885,0.21996445467230424,0.10998222733615212,0.2713789566384613,"{'1': {'mae': 0.8600865773725886, 'rmse': 0.9018843931916515, 'smape': 0.22681757272736333}}",0.05427579132769226,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,0.0,1.194344596036433,"{'b0': 0.4084221446434816, 'b1': 1.416570780506162, 'b2': -0.908870137834205, 'sigma': 0.8451337770712206, 'gamma': 0.022665853579873416, 'rho': 2.9248504209216932, 'S0': 0.9430971473524571, 'E0': 0.03161803646687865, 'I0': 0.025284816180664138, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR,False,delayed_I,3,delayed,8,4,0.14228900946724424,0.18711129668705018,0.2536746320133115,2.240101434403222,2.3771867559705036,0.6401758396885309,0.8825916182777237,0.9186559953937634,2,0.8825916182777236,0.20435201513196,0.10217600756598,0.25487423019759287,"{'1': {'mae': 0.8825916182777237, 'rmse': 0.9186559953937634, 'smape': 0.23191595245475685}}",0.05097484603951857,0.175,0.08,0.08,0.0,0.0,0.0,0.015,0.0,0.0,1.2107424718832223,"{'b0': 0.5969903506305811, 'b1': 1.1809257846677306, 'b2': -0.603297929711151, 'sigma': 0.8111473643721611, 'gamma': 0.022907406157027414, 'rho': 2.92607908150011, 'S0': 0.9352795701612245, 'E0': 0.03731484652642004, 'I0': 0.027405583312355427, 'R0': 0.0, 'fractional': 0.0}"
2,SEIR|fractional=1|obs=delayed_I|delay=2,SEIR,True,delayed_I,2,delayed,9,4,0.15831670631102757,0.19510368712454285,0.2592545203754049,2.236634243403432,2.375373675175981,0.6387962038834029,0.8386512458010946,0.883424254276004,2,0.8386512458010946,0.24578831280130958,0.12289415640065479,0.27767337099438577,"{'1': {'mae': 0.8386512458010946, 'rmse': 0.883424254276004, 'smape': 0.2221470318628814}}",0.05553467419887716,0.195,0.09,0.08,0.015,0.0,0.0,0.01,0.0,0.0,1.2120800764006268,"{'b0': 0.4489642599448471, 'b1': 1.4173646445014219, 'b2': -0.902706439531148, 'sigma': 0.8468978580027395, 'gamma': 0.027383012774273876, 'rho': 3.031526381057618, 'alpha': 0.9689432086776615, 'S0': 0.9440727472590374, 'E0': 0.03118518207228665, 'I0': 0.02474207066867612, 'R0': 0.0, 'fractional': 1.0}"
1,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.16880226681989008,0.19788112352368373,0.25515032003252053,2.2637534808944366,2.401108262460543,0.6493328822741974,0.8656624343546958,0.9157368409724645,2,0.8656624343546957,0.2836164206104363,0.14180821030521815,0.29866789526383786,"{'1': {'mae': 0.8656624343546958, 'rmse': 0.9157368409724645, 'smape': 0.23243478702093046}}",0.05973357905276758,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.2272042237126812,"{'b0': 0.09904375565948739, 'b1': 1.5989984987920247, 'b2': -1.4880239609713906, 'sigma': 0.8888843568801914, 'gamma': 0.024388824180659723, 'rho': 2.957507390040481, 'S0': 0.9490778415321997, 'E0': 0.027027332280561218, 'I0': 0.02389482618723906, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=1,SEIR,False,delayed_I,1,delayed,8,4,0.16232246343163903,0.1948520594210801,0.25508871127296284,2.248516130234624,2.385429831713494,0.6434331446776395,0.8661453380103482,0.9150467608309396,2,0.8661453380103483,0.2784875488933645,0.13924377444668226,0.2951318823003271,"{'1': {'mae': 0.8661453380103482, 'rmse': 0.9150467608309396, 'smape': 0.23228677727553573}}",0.05902637646006542,0.165,0.08,0.08,0.0,0.0,0.0,0.005,0.0,0.0,1.229415488917096,"{'b0': 0.24250055067887913, 'b1': 1.5548943634071106, 'b2': -1.2112149304121194, 'sigma': 0.8723873278247432, 'gamma': 0.023226809847588518, 'rho': 2.9361668892470907, 'S0': 0.9470241410795437, 'E0': 0.028672509198085505, 'I0': 0.02430334972237074, 'R0': 0.0, 'fractional': 0.0}"
2,SEIR|fractional=1|obs=delayed_I|delay=3,SEIR,True,delayed_I,3,delayed,9,4,0.1470213551989778,0.18971905544094203,0.25761541720602127,2.234145892503031,2.373074860014864,0.6378323728571859,0.8670630722600895,0.9104427365429966,2,0.8670630722600896,0.2177529894510118,0.1088764947255059,0.2776825620142452,"{'1': {'mae': 0.8670630722600895, 'rmse': 0.9104427365429966, 'smape': 0.2285979486475249}}",0.05553651240284904,0.2,0.09,0.08,0.015,0.0,0.0,0.015,0.0,0.0,1.2314760793884445,"{'b0': 0.6420993205198546, 'b1': 1.1876557998163948, 'b2': -0.6021117181188991, 'sigma': 0.8111668373096688, 'gamma': 0.027434233911337782, 'rho': 3.0310955746257635, 'alpha': 0.9690805486488132, 'S0': 0.9365597979686887, 'E0': 0.036718541803318794, 'I0': 0.026721660227992414, 'R0': 0.0, 'fractional': 1.0}"
1,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.17323350854984942,0.19886739949522408,0.25663180278998754,2.2626263879172064,2.4015759716215563,0.6488489576002662,0.8566372370209963,0.9048829754793244,2,0.8566372370209963,0.27302298374261275,0.13651149187130637,0.29152331546781796,"{'1': {'mae': 0.8566372370209963, 'rmse': 0.9048829754793244, 'smape': 0.228945945488688}}",0.058304663093563594,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,0.0,1.2364533919858662,"{'b0': 0.18859733418505079, 'b1': 1.6266301090316706, 'b2': -1.5451921673671452, 'sigma': 0.8897094348058141, 'gamma': 0.0296162268191548, 'rho': 3.068231388105735, 'alpha': 0.9656801690431318, 'S0': 0.9498683903483541, 'E0': 0.026757192798109, 'I0': 0.023374416853536847, 'R0': 0.0, 'fractional': 1.0}"
1,SEIAR|fractional=0|obs=I,SEIAR,False,I,0,infectious,11,5,0.19763163316057303,0.2115925931449315,0.2634166110531031,2.2183685936320443,2.3538720613065767,0.6318549625457537,0.8442614882420237,0.9016362839619982,2,0.8442614882420238,0.3012248619220009,0.15061243096100044,0.3164972796536552,"{'1': {'mae': 0.8442614882420237, 'rmse': 0.9016362839619982, 'smape': 0.22652163840863346}}",0.06329945593073104,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2681733751337552,"{'b0': 0.1057137757353883, 'b1': 1.9354676108099016, 'b2': -1.6824491072978198, 'sigma': 0.8987961775200318, 'p_asym': 0.05632252607709075, 'gamma_i': 0.020559052918675613, 'gamma_a': 0.7945027112487152, 'rho': 3.4429978048558025, 'S0': 0.842884328475166, 'E0': 0.025830586318977646, 'I0': 0.022754798044224082, 'A0': 0.10853028716163225, 'R0': 0.0, 'fractional': 0.0}"
