t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.0,3.8495892575560415e-07,6.868109933887134e-07,train
1,0.0,0.1228724251315306,0.07125154672415421,train
2,0.0,0.21119278282956025,0.13217282532904462,train
3,0.0,0.2726642697936705,0.18389426473798579,train
4,0.0,0.3132578841509897,0.2274346296022537,train
5,0.1,0.3377010356537889,0.2637125057895781,train
6,0.1,0.3497773959617629,0.29355563496156717,train
7,0.2,0.3525318103167662,0.31770933638156584,train
8,0.3,0.3484234004995964,0.33684417285372414,train
9,0.4,0.3394484109550019,0.3515629408839658,train
10,0.6,0.327245388467955,0.36240705235083787,train
11,0.7,0.31319216705262076,0.36986238247939396,train
12,1.0,0.2985040924574795,0.3743646961758233,train
13,0.6,0.2843446869885716,0.3763048951864133,train
14,0.4,0.27196199074219013,0.376034789312099,train
15,0.3,0.2628620733822328,0.37387580029141,train
16,0.2,0.2590164905098115,0.37013963171935005,train
17,0.2,0.2630614960681723,0.36519657902181524,train
18,0.2,0.2783936090738254,0.35973363372902895,train
19,0.2,0.3090542776211981,0.35571224109142807,train
20,0.3,0.359334260438387,0.3590574653519382,train
21,0.3,0.4329169420761816,0.38224927269102793,validation
22,0.4,0.5310023567591985,0.439856575847069,validation
23,0.6,0.6488443705054983,0.5413061632723913,validation
24,0.7,0.7719550447822644,0.6868367315162927,validation
25,0.9,0.8774965826747915,0.8620438046333617,validation
26,1.1,0.9468348585433316,1.0355262005782957,validation
27,1.1,0.9790500346965214,1.1793656717154375,validation
28,1.2,0.9836571003556025,1.2970207098710915,test
29,1.2,0.9676219630314609,1.3914976881466017,test
30,1.1,0.9367492794074591,1.4656140355753384,test
31,1.0,0.8954678278971422,1.5217092013281606,test
32,0.8,0.847353590676884,1.5622942275563103,test
33,0.6,0.7951143891927894,1.5886105517061884,test
34,0.5,0.7408744428683769,1.6044738514773602,test
35,0.3,0.6862173265364263,1.6057492013837857,test
