t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
0,0.1,0.06630021410224864,0.06837685850834634,train,-0.10628009057350658,0.3077948581402088,-0.061410852778153543,0.36367368204892625,-0.061619130423702054,0.6187878705580271,0.0021856077551902463,0.1591111632798374,0.0,0.22394990098712686,0.0,0.3578886826926258
1,0.1,0.08516458656371366,0.08905670289412755,train,-0.0812577162404599,0.41615163334315286,-0.07998390375994614,0.36311128082946825,-0.08025517273608428,0.5369492460335268,0.024511178177945986,0.2130186905233225,0.0,0.23343856241920985,0.0,0.32464462603531524
2,0.1,0.12736697410484132,0.12905524899885257,train,-0.11176793308652497,0.5051795592031229,-0.11590753172067828,0.5119657891212108,-0.11630063728290407,0.6025358083662004,0.03778841011049128,0.27159832364869746,0.0,0.330786364863166,0.0,0.37810226560516463
3,0.2,0.17543003650420536,0.17677601602397605,train,0.025287320823274617,0.42135505893012265,-0.03954999127514067,0.6510247762209901,-0.1566689861795126,0.8271852139131912,0.1193650383159044,0.26946624588926876,0.06280765456550733,0.426627408365486,0.0013865911402500446,0.5188860923575223
4,0.2,0.24685585027190043,0.24636904640684504,train,-0.0063325849612848595,0.5406895321724267,-0.1664617222637954,0.7027477478397901,-0.22202023804666943,1.2284630830491652,0.15060052911881794,0.35791021999032696,0.02887487244015736,0.4868058457369311,0.0,0.7629427156181668
5,0.4,0.3458423064837016,0.3441816704804317,train,0.2126781853857784,0.6792757165007259,0.08669072823408575,0.8596215952551144,-0.07798488013906024,0.9577111362470515,0.29434466025798234,0.47117515194577053,0.2085261330598366,0.6157340575016608,0.12212541523893566,0.6668933004012153
6,0.4,0.492646652531626,0.4897040151136011,train,0.04524870743399284,0.5460873409695974,0.06323908934642569,0.7175104663045848,-0.21707872684858337,1.0752596724595078,0.32126495286131784,0.5110720905302977,0.2650268742740913,0.609720689465687,0.11794190198754784,0.7977016438099122
7,0.7,0.7136101181176824,0.7103706293623719,train,0.41442360215832225,0.9645504880415228,0.40071568089917153,1.3173600202026323,-0.08819435018925526,1.9067513154538454,0.5982130313378357,0.8066993632070738,0.5472332075864483,1.0301545848859712,0.2903317876634607,1.3396573755692571
8,1.1,1.0534193307980955,1.0511941304943788,train,0.5867707301012868,1.2186158014357804,0.480896148612888,1.284134510365694,0.0012060775525146727,1.7581421556635635,0.8751875878824046,1.1146433654721477,0.7507405357112314,1.1739155440816922,0.49890874752776604,1.423043181275599
9,1.6,1.5691915788788353,1.5699662900082123,train,1.1993795421961138,2.0525695743108217,1.0675275362453243,2.021674615912056,0.8727996972147632,2.2641194138660024,1.4295218331504926,1.7528626200626214,1.3052633899060793,1.8079425666619313,1.2032621950295457,1.9350853242421158
10,2.3,2.3000697498212657,2.304257486228459,train,1.9888674997167828,2.5285192290254,1.9537374954888447,2.6240164921864366,1.8169113861576696,2.989763152269756,2.1847314221813576,2.3892478935947037,2.1195908827913854,2.472718090783648,2.047917305251387,2.664828026278559
11,3.1,3.1408510783634864,3.1420210813733194,train,2.5723087666951296,3.3860392333968,2.56244976769404,3.653837016322843,2.4377528658518726,4.0254406940516265,2.926112290590811,3.2344987455820213,2.836681960141226,3.4116642195369,2.771581589199392,3.606692786676303
12,4.3,3.6260127367173887,3.608303784476059,train,3.0360065599276673,3.8561839844724863,2.9609781025428243,3.921053018646062,2.2579815156463674,3.9845183820220593,3.39141536810011,3.7022450823228263,3.2672692125306364,3.7730713878297393,2.8980449874550196,3.806189677083284
13,3.3,3.232106097585572,3.2039012281421773,train,2.839940833878996,3.7271895943838738,2.785990965648077,4.144480995436134,2.7007336611735377,4.26093588005177,3.0659680176542192,3.4022163346878713,2.9837309931908402,3.699432654242315,2.9392390811386435,3.759893066242827
14,2.4,2.804795892515815,2.8029364599503306,train,2.541319237521077,3.3455171963159027,2.4694115420510454,3.348209792567504,2.2081175843500596,3.572535514213027,2.7037891242033663,3.008562962436496,2.627223475306773,3.0902061647873023,2.4900664519666735,3.2077394548256923
15,1.9,2.5021238411856372,2.489257536201623,train,2.2647391506699046,2.900829290190294,2.072707063875633,3.059170383074837,1.7677453359308535,3.3827401982039644,2.4041698667241316,2.6452344344263437,2.2698036878712093,2.7895082279386614,2.1097478449006988,2.9592223255870063
16,2.0,2.153396478169634,2.168514690593688,train,1.8071288801881558,2.5535974280732954,1.7519267687125117,2.5792083644568624,1.612071841648119,2.7399492937702403,2.0315571923611113,2.3144528177121173,1.9490411124836922,2.38488296575362,1.875830168071838,2.4690847568639662
17,1.7,1.9418833457171258,1.9361842430164435,train,1.757551657825364,2.257170661679486,1.5682806634227817,2.444403985440665,1.3428581020768953,2.8139502106877137,1.8684863111492953,2.0578312352361796,1.7423593365038452,2.203932776944893,1.6240994016177346,2.397882175913998
18,1.6,1.6503581722105496,1.6765928683030167,train,1.4474587790954365,2.0309542337107374,1.449362293500494,2.2155212353198706,1.1046256017317564,2.3085738662639637,1.589755945783964,1.8108882520151228,1.5568795864519756,1.9605198158728103,1.3757426253144278,2.0090098577235707
19,1.7,1.5070906621015614,1.505488377066637,train,1.2363151086157147,1.8236337370303997,1.2248719271835857,1.9183664634039324,1.0019361291628877,2.1245753176334308,1.4034774613730867,1.6260586687613894,1.3576494861687767,1.7230074796907895,1.2406238909441276,1.8311231946272626
20,1.6,1.268831737861128,1.298719031763195,train,1.1980725870309241,1.591374562440513,0.9712488855675419,1.5975372170693385,0.7366455081557647,1.7211760941162788,1.2605761803295237,1.4096292229533662,1.1261959197506886,1.456147254927527,1.0030728190551816,1.5209280938710106
21,1.6,1.1618275564325526,1.1664772503252798,train,0.9380790657602239,1.4360336052117424,0.8868914405277635,1.4885855423505991,0.8421627091904063,1.8835048575605349,1.0799192199372292,1.2686333475901805,1.019181337885111,1.3361755437142573,0.9958903755027791,1.5436280812800038
22,1.3,0.9844673190406805,1.0104685455951843,train,0.6774254870231858,1.236918905400277,0.6240927458298539,1.4056116817323934,0.43461513353147785,1.9534761937622096,0.8842523445369256,1.0962883920301332,0.8069118056717552,1.218644235283986,0.7075742209186693,1.5064830846646176
23,1.0,0.8875969829526456,0.9002659730905244,train,0.6321752743414466,1.207093338873089,0.5462083624069565,1.2617580280160974,0.21008525607624606,1.5006632689073143,0.7986653281761744,1.0165469868904742,0.7137356235717431,1.09071305661274,0.5372363933306229,1.2160701858367946
24,0.9,0.7673002071079065,0.7874861778926071,train,0.31263757045324825,1.1761037500714009,0.2723626810942684,1.3172918920925636,0.08267228869697907,1.7399491625237755,0.6075287046283997,0.9347639318118867,0.5161004965691062,1.066606982148071,0.41675966569661765,1.288474148903048
25,0.9,0.6788392281546195,0.6955543301257688,train,0.4079915386350244,0.8609341654423214,0.25225744306034914,1.0492000196072349,-0.0025986756142267753,1.1546192606174155,0.5865741782400224,0.7582297530419416,0.4620095035500692,0.8818676646631353,0.3283313897655568,0.9370188403483041
26,0.9,0.5947763534650168,0.6119648806703497,train,0.3824357897056623,0.9376207423333884,-0.10721181219604903,1.0973763973452255,-0.24301022090335,1.6269623000688611,0.5249782609277394,0.7353814919869215,0.2330765985426624,0.8676972166904564,0.16225476246799175,1.1458454680846792
27,0.6,0.5226618992860453,0.539017118608247,train,0.3664336954376695,0.8171962200523121,0.20899405989214587,0.9345882220001684,0.1539478692334627,1.2494230455352264,0.473611689857925,0.6444410525242259,0.3651490399847682,0.74741827691909,0.33647374941107966,0.9126849982715806
28,0.4,0.4590505169831565,0.4746787566969303,train,0.2803557998743589,0.9206558421597653,0.18877712540769714,0.9872360312180002,-0.035761034384811874,1.2864446939982277,0.40103450933228896,0.6436945402040486,0.3240554411596393,0.7447124593483794,0.20619147752349143,0.9016611974071594
29,0.3,0.40319593548743765,0.4180241959930029,train,0.12200403308572494,0.7866431413178815,-0.12065567096287833,0.8613546147181683,-0.3169047637881426,0.9665250539081957,0.30583888110007496,0.5577228977659752,0.13422816723932846,0.6515866882593234,0.03145739566726842,0.7065312942618444
30,0.2,0.35413790998135636,0.3681317425232031,train,0.25052574433158203,0.6076395328556036,0.20576213536397803,0.675570614598078,0.09853182946898043,1.1308387897133043,0.3235615828055464,0.4589000760510984,0.2825895633389636,0.5301016551401607,0.22632432784668488,0.7693095963745005
31,0.1,0.31104897169032236,0.3241941269704865,validation,0.07320380888302186,0.5990910126014938,-0.00015609693007029302,0.8124003677264822,-0.292153816776391,1.072240895142532,0.22907416083987503,0.42837417124422583,0.15331470281728687,0.5813988246739175,0.0,0.7176607904047129
32,0.1,0.2732027938901764,0.2855006006437828,validation,0.28816729869561747,0.7699879306493129,0.12283544966351351,0.6865475343892411,-0.04847593500934533,0.7944910308487548,0.2865112222100007,0.4691109437518265,0.19980271828984997,0.49678662435203613,0.10983159338388482,0.5532255274984109
33,0.1,0.23996146657018091,0.2514252621336143,validation,-0.07622418647640022,0.3358330919747552,-0.08581219099759507,0.46228352591514754,-0.22657674478176815,0.5764486910533757,0.12725312397313981,0.28341402559201134,0.0737563797109505,0.36251301863221563,0.0,0.4223850063051139
34,0.1,0.21076470286082657,0.22141691614335224,validation,0.15359374442910306,0.4565345097219594,-0.014691156808314565,0.6492224139237308,-0.17280389327154522,0.7608710995932686,0.1957133836505894,0.31052145893338323,0.09702664732000703,0.4468003187849883,0.01405989899339655,0.50516553543938
35,0.1,0.18512038905986636,0.19499015483419413,validation,0.08667407373523042,0.4498985951050299,-0.10897478378879827,0.4841759129053499,-0.13535304314135033,0.7623258860146261,0.15394067514094312,0.2915950055301456,0.0348504359524695,0.347343667090921,0.021232254357929633,0.49340424696384694
36,0.1,0.1625962887060768,0.17171750541534014,validation,-0.17343927259158165,0.41334911829310705,-0.154223500092594,0.4479553276010517,-0.15474655597008807,0.5888697755117043,0.04091046359817972,0.2632907222953984,0.0,0.3172495769421368,0.0,0.3911362888958399
37,0.0,0.14281275686393063,0.1512225152972794,validation,-0.09932313385086408,0.2133284229894251,-0.13581647104377761,0.37101363991418856,-0.13627709866147072,0.49271895292949475,0.05627106919074641,0.17475932692094187,0.0,0.26701642583281365,0.0,0.3308469313189774
38,0.1,0.1254363410811005,0.13317366264048233,validation,-0.04601401121460799,0.35416336773299445,-0.11960637515021069,0.38319446957166625,-0.1200120255048617,0.793179755732454,0.06526536403360272,0.21692403765012064,0.0,0.2648936627099679,0.0,0.48033162968811294
39,0.1,0.11017416099248215,0.11727899372383152,validation,0.0023089175680460483,0.5956899480168192,-0.10533100195975051,0.7139653083346267,-0.10568823674967753,0.8157045710750351,0.07370779212010593,0.29858652030740473,0.0,0.4316349162036265,0.0,0.484645304588365
40,0.0,0.09676897179204623,0.10328140036753104,validation,-0.11499689712186394,0.4020381291417263,-0.0927594366143303,0.5798166952572185,-0.09307403437981372,0.6212870552429347,0.020558590888467936,0.21650381523530604,0.0,0.3543374218500097,0.0,0.37574826385247534
41,0.0,0.08499482835244884,0.09095446101269666,test,-0.1490444585590789,0.5893556034470031,-0.08168832462645564,0.696811260382891,-0.08196537422196384,0.7652393196293421,0.0,0.279837841650864,0.0,0.41014172640339486,0.0,0.4456229454076342
42,0.1,0.07465327690578562,0.0800987781816436,test,-0.13117756321664392,0.3527989968924895,-0.07193858246679274,0.5086423255295558,-0.07218256537701886,0.8493756902515259,2.9560408066422322e-05,0.183446332642078,0.0,0.30587101201809125,0.0,0.4847323288201593
43,0.0,0.0655700100941044,0.0705387530736443,test,-0.06422509847423788,0.22611481383151047,-0.06335250075332627,0.41154430846114076,-0.06356736358456197,0.5851423118378916,0.019466133649343405,0.1294987549684794,0.0,0.25019280799275784,0.0,0.34121614100372405
44,0.0,0.05759192900956669,0.06211974512244783,test,-0.101793839186302,0.24695765164862576,-0.05579119318366189,0.37598770897574485,-0.05598041150311126,0.5649296016273578,0.0,0.1321693611490561,0.0,0.2274767357186137,0.0,0.32659373926091
45,0.0,0.05058456270443417,0.05470557056910677,test,-0.08964444464686361,0.19213918350200795,-0.04913234994489006,0.24894658728471428,-0.04929898450057282,0.5017883336373199,0.0,0.10678997249742969,0.0,0.15703876055164667,0.0,0.2898675558194007
46,0.0,0.04442980167642268,0.04817629958757325,test,-0.0789451161324291,0.2597981231218005,-0.04326825926066125,0.3191427337660447,-0.04341500549130469,0.5417160995818326,0.0,0.12837644770667023,0.0,0.1909312133361732,0.0,0.3077743175701521
47,0.0,0.039023907127122094,0.042426316329880635,test,-0.06952278399143677,0.23230330336601535,-0.038104065072478314,0.3456764498619262,-0.038233296708257626,0.6269970434312738,0.0,0.11438563616932476,0.0,0.2021894500474149,0.0,0.3499058795341487
48,0.0,0.034275762439390976,0.03736261051066771,test,-0.06122503494511243,0.4473661374851823,-0.033556232671877365,0.6008973831758831,-0.03367004013127911,0.8305522281694774,0.0,0.192745184214792,0.0,0.3342531021690302,0.0,0.454574054513728
