t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.9,0.8834601042234832,0.36833498596639813,train
1,0.7,1.066556282429849,1.2323073339808948,train
2,1.9,1.2535830211144527,1.2000357045147194,train
3,3.2,2.908144387880905,3.0660602986005565,train
4,3.9,3.6702896760040677,3.645542353604043,train
5,6.0,6.589917023289818,6.562015948779302,train
6,6.9,7.840785534776112,7.854221681784317,train
7,11.8,10.63335365515422,10.428598806181082,train
8,11.5,10.801649426320333,10.903830421205788,train
9,9.5,10.78774834182011,10.735188144121803,train
10,8.7,8.842660110727419,8.993809617394362,train
11,7.0,6.684956239553537,6.724087645255328,train
12,5.4,4.454247909626608,4.449372234543857,train
13,2.2,2.725646964846639,2.649312370486271,train
14,1.3,1.5329941478024185,1.4375627599627618,train
15,0.6,0.8051700069941906,0.7214605593714405,train
16,0.2,0.3986515274290686,0.33979778306364317,train
17,0.3,0.18803360365586927,0.1522419899992932,train
18,0.4,0.08528620942397794,0.06565888609767076,validation
19,0.2,0.03752355534970932,0.02752659626847143,validation
20,0.2,0.016141257748913687,0.01130532169846653,validation
21,0.4,0.006837497927166223,0.004575840094748222,validation
22,0.3,0.0028712091566821794,0.0018334245783185577,validation
23,0.2,0.0012027879522828594,0.0007296646880609866,validation
24,0.3,0.00050583635065756,0.000289185972484042,test
25,0.2,0.00021497749733605066,0.00011437682784655315,test
26,0.1,9.299530924488437e-05,4.522899039948287e-05,test
27,0.4,4.1277130253367545e-05,1.7915359318684504e-05,test
28,0.2,1.8970344243288036e-05,7.123361293837785e-06,test
29,0.1,9.118475635067117e-06,2.8507277814467387e-06,test
30,0.1,4.6334200625474e-06,1.1524125792527806e-06,test
