t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
0,0.1,0.09225501277838065,0.09906290073814288,train,0.0,0.38754223154350176,0.0,0.4522325719225084,0.0,0.4778238868567337,0.0,0.38754223154350176,0.0,0.4522325719225084,0.0,0.4778238868567337
1,0.2,0.17692413039710173,0.172170811045125,train,0.13048964470173374,0.40821586605007165,0.0,0.5844590779095961,0.0,0.6233980793272069,0.13048964470173374,0.40821586605007165,0.0,0.5844590779095961,0.0,0.6233980793272069
2,0.1,0.18310872326484076,0.1787586737655158,train,0.0,0.20658642124417542,0.0,0.49707865856438027,0.0,1.6716546233606857,0.0,0.20658642124417542,0.0,0.49707865856438027,0.0,1.6716546233606857
3,0.2,0.21394799368846726,0.20036618769278905,train,0.04615688601025138,0.5638173961806922,0.0,0.9396603615732078,0.0,1.1931255111587025,0.04615688601025138,0.5638173961806922,0.0,0.9396603615732078,0.0,1.1931255111587025
4,0.5,0.2642767396451124,0.2428329334516224,train,0.011371829796237992,0.347141156673077,0.0,0.4221837363741273,0.0,0.489147701218353,0.011371829796237992,0.347141156673077,0.0,0.4221837363741273,0.0,0.489147701218353
5,0.4,0.3516120086148442,0.3241222716155166,train,0.15335348530068915,0.5162513527572837,0.0,0.5747785074284804,0.0,0.6765129697464404,0.15335348530068915,0.5162513527572837,0.0,0.5747785074284804,0.0,0.6765129697464404
6,0.3,0.500604457093445,0.4739802019963917,train,0.3335025413979368,0.7013547642471364,0.09261640472524635,0.8779786554956724,0.023154101181311587,1.0625506454823346,0.3335025413979368,0.7013547642471364,0.09261640472524635,0.8779786554956724,0.023154101181311587,1.0625506454823346
7,0.6,0.7553862436779045,0.7433479553806064,train,0.6656848690350469,0.9564467177719596,0.3983298184611728,1.0218956368209262,0.264750858630777,1.1740568070921327,0.6656848690350469,0.9564467177719596,0.3983298184611728,1.0218956368209262,0.264750858630777,1.1740568070921327
8,1.3,1.1856317186111636,1.2100944585701285,train,0.9085123478180288,1.5078761423658538,0.8192045746364763,1.9289446988040357,0.7160881751298361,1.973484278771554,0.9085123478180288,1.5078761423658538,0.8192045746364763,1.9289446988040357,0.7160881751298361,1.973484278771554
9,1.9,1.8819472501132017,1.9554534224537514,train,1.726636546484418,2.2046824790708524,1.6365451375599582,2.34965083624754,1.4892629245014593,2.5067020740841284,1.726636546484418,2.2046824790708524,1.6365451375599582,2.34965083624754,1.4892629245014593,2.5067020740841284
10,3.0,2.8905234713386574,2.9441723229608674,train,2.771993927391671,3.2329084655160827,2.3528684799819897,3.3841809901147846,2.2265521280574956,3.6568044508264843,2.771993927391671,3.2329084655160827,2.3528684799819897,3.3841809901147846,2.2265521280574956,3.6568044508264843
11,3.8,4.011152511184707,3.7981999012845766,train,3.652982896156904,4.1737752479257155,3.6213043388871826,4.345247813940459,3.5893813177397726,4.9438097308069,3.652982896156904,4.1737752479257155,3.6213043388871826,4.345247813940459,3.5893813177397726,4.9438097308069
12,5.4,4.603283013708868,3.992896973117058,train,3.9083540502668734,4.171025100108469,3.7880151425434025,4.295610545587809,3.7542723083450813,4.376244040458757,3.9083540502668734,4.171025100108469,3.7880151425434025,4.295610545587809,3.7542723083450813,4.376244040458757
13,3.9,4.340164342490141,3.924090127308731,train,3.9917669674302583,4.312691747350922,3.9179683956914495,4.594081776450435,3.878428378571605,4.896437197787373,3.9917669674302583,4.312691747350922,3.9179683956914495,4.594081776450435,3.878428378571605,4.896437197787373
14,3.2,4.167560856067297,3.9641708693089264,train,3.901216943931919,4.486695146060171,3.710547581790749,4.593417292629211,3.6141819907325985,4.610287647927446,3.901216943931919,4.486695146060171,3.710547581790749,4.593417292629211,3.6141819907325985,4.610287647927446
15,2.5,3.9438112662139098,3.944962414805836,train,3.795249448242479,4.0261083972915666,3.732209117500782,4.245004857432854,3.708589988114605,4.520000254069531,3.795249448242479,4.0261083972915666,3.732209117500782,4.245004857432854,3.708589988114605,4.520000254069531
16,3.1,3.773734943864886,3.949222194288502,train,3.541463974977842,4.271371368222855,3.3508314012817726,4.426715446361203,3.3454300691209795,4.434283448520597,3.541463974977842,4.271371368222855,3.3508314012817726,4.426715446361203,3.3454300691209795,4.434283448520597
17,4.1,3.584932147549306,3.948580441835138,train,3.7019064348394544,4.334464439962731,3.481220478983989,4.440864393172286,2.361103310441459,4.754305773116797,3.7019064348394544,4.334464439962731,3.481220478983989,4.440864393172286,2.361103310441459,4.754305773116797
