t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.7,0.8277094750303206,0.8368817596183719,train
1,0.7,0.8277094750303206,0.8368817596183719,train
2,0.6,0.9605331823558951,0.9664413303323001,train
3,0.5,0.7788519460869362,0.7771721076965521,train
4,1.1,1.0284716442318627,1.022653309770009,train
5,1.6,1.154912918832556,1.1444823111964266,train
6,2.1,1.8036409635283472,1.7863188794425895,train
7,3.4,2.526759869739747,2.5023238804693912,train
8,5.4,4.431426038939074,4.3961495376091335,train
9,7.6,6.938536304300727,6.8970878263848165,train
10,10.6,12.269805099647606,12.235939634493459,train
11,17.4,17.83827214166153,17.84225572270495,train
12,25.3,24.104163725474695,24.17313209399323,train
13,19.3,19.79321127168345,19.787443827186195,train
14,14.8,14.964424211192187,14.91542476976466,train
15,12.0,11.86738753687709,11.865011988213043,train
16,10.2,10.711097388263466,10.69665994083323,train
17,9.6,9.631919848084312,9.648620622858338,train
18,9.4,9.338444785205386,9.344416423235424,train
19,9.0,8.773758775147693,8.796911601948166,train
20,9.2,8.555850600289833,8.56813079520275,train
21,9.5,8.01672784000168,8.035385956263465,train
22,7.2,7.5868695968027415,7.5940836596998516,train
23,6.1,6.878374664110734,6.883182566154561,train
24,4.8,6.146274197696106,6.138591515936056,train
25,5.0,5.233476997749845,5.217824930120916,train
26,4.4,4.306477720487447,4.280867144179608,train
27,3.6,3.38352239529252,3.353730802046356,train
28,2.7,2.580040596110248,2.549923617137541,train
29,2.0,1.9282729944373809,1.9020129836184774,train
30,1.5,1.4398760933523138,1.418805743248446,train
31,1.3,1.0877243212098249,1.0717517525188631,validation
32,0.8,0.839158499173,0.8273136580678021,validation
33,0.9,0.6634890807020708,0.6547307964344398,validation
34,0.9,0.5378110036563669,0.5312571883521757,validation
35,0.5,0.4460651967501193,0.44106454872438067,validation
36,0.5,0.37752568089529664,0.3736199667850002,validation
37,0.8,0.3250891385262078,0.3219641543756107,validation
38,0.4,0.2840502147748606,0.281491179970288,validation
39,0.5,0.25125458817314256,0.24911377471330007,validation
40,0.6,0.22455461123876935,0.22272896431420572,validation
41,0.4,0.20246087699258952,0.20087712972974614,test
42,0.2,0.18392111662820101,0.1825259269955306,test
43,0.2,0.16817891606600197,0.166932288081616,test
44,0.4,0.15468308315004514,0.15355386098283666,test
45,0.3,0.1430296353528566,0.14199225391353587,test
46,0.2,0.13292583706325253,0.1319577515070534,test
47,0.3,0.12417066156060814,0.12325000806960779,test
48,0.3,0.11664985993748006,0.11575294804677037,test
49,0.3,0.11034740912795729,0.10944564244014815,test
50,0.4,0.10537928356620752,0.10443509417694308,test
51,0.0,0.10206078768871636,0.10102222369631093,test
