series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
50-64 yr,constrained_structure_discovery,0.03716071058150409,0.04258432970330205,0.7349223992532576,6,3
50-64 yr,probabilistic_seir,0.03780782418179357,0.04312287715008899,0.6841104081312502,9,4
50-64 yr,deterministic_seir,0.03798583683549862,0.043541798321808954,0.768269006987768,8,4
50-64 yr,fractional_seir,0.09011552746789601,0.09839771313718268,0.8040256945558141,9,4
